Question,Answer
"# Translate:

provee

## Footnote

El sol provee calor esencial.","provides

## Footnote

The sun provides essential warmth."
"# Translate:

turbulencia

## Footnote

El vuelo experimentó turbulencia severa.","turbulence

## Footnote

The flight experienced severe turbulence."
"# Translate:

arreglarte

## Footnote

Te voy a arreglar para la fiesta.","fix you up

## Footnote

I'll fix you up for the party."
"# Translate:

respetuosamente

## Footnote

Discrepo respetuosamente con tu opinión.","respectfully

## Footnote

I respectfully disagree with your opinion."
"# Translate:

hechicera

## Footnote

La hechicera lanzó un hechizo poderoso.","witch

## Footnote

The witch cast a powerful spell."
"# Translate:

elenco

## Footnote

El elenco recibió ovaciones de pie.","cast (set of actors)

## Footnote

The cast received standing ovations."
"# Translate:

asumimos

## Footnote

Asumimos responsabilidad por nuestras acciones.","we assume

## Footnote

We assume responsibility for our actions."
"# Translate:

homosexualidad

## Footnote

La homosexualidad es una orientación natural.","homosexuality

## Footnote

Homosexuality is a natural orientation."
"# Translate:

pilotar

## Footnote

Ella aprendió a pilotar un avión.","to pilot

## Footnote

She learned to pilot a plane."
"# Translate:

asaltado

## Footnote

Fue asaltado cerca del parque.","assaulted

## Footnote

He was assaulted near the park."
"# Translate:

entrometido

## Footnote

El vecino entrometido siempre chismea.","meddlesome

## Footnote

The meddlesome neighbor always gossips."
"# Translate:

abramos

## Footnote

Abramos la ventana.","let's open

## Footnote

Let's open the window."
"# Translate:

recolectar

## Footnote

Las aves recolectan ramitas para sus nidos.","to gather

## Footnote

Birds gather twigs for their nests."
"# Translate:

agitación

## Footnote

Su discurso causó gran agitación entre los oyentes.","agitation

## Footnote

His speech caused great agitation among the listeners."
"# Translate:

divorciar

## Footnote

Decidieron divorciarse de manera amistosa.","to divorce

## Footnote

They decided to divorce amicably."
"# Translate:

albedrío

## Footnote

Los humanos poseen libre albedrío.","free will

## Footnote

Humans possess free will."
"# Translate:

liviano

## Footnote

Esta maleta se siente muy liviana.","light

## Footnote

This suitcase feels very light."
"# Translate:

haréis

## Footnote

Haréis el trabajo mañana.","you will do

## Footnote

You will do the work tomorrow."
"# Translate:

monarca

## Footnote

El monarca gobierna con sabiduría y gracia.","monarch

## Footnote

The monarch rules with wisdom and grace."
"# Translate:

lucía

## Footnote

Mi abuela siempre lucía un vestido azul.","used to wear, used to shine

## Footnote

My grandmother always used to wear a blue dress."
"# Translate:

rescatarme

## Footnote

Llegó justo a tiempo para rescatarme.","to rescue me

## Footnote

He arrived just in time to rescue me."
