Question,Answer
"# Translate:

заклинание

## Footnote

Он знает заклинание.","spell

## Footnote

He knows the spell."
"# Translate:

аллах

## Footnote

Аллах видит всё.","Allah

## Footnote

Allah sees everything."
"# Translate:

ловушка

## Footnote

Это ловушка.","trap

## Footnote

That's a trap."
"# Translate:

взятка

## Footnote

Он не взял взятку.","bribe

## Footnote

He didn't take the bribe."
"# Translate:

оказание

## Footnote

Оказание помощи важно.","provision

## Footnote

The provision of help is important."
"# Translate:

колледж

## Footnote

Она учится в колледже.","college

## Footnote

She studies at the college."
"# Translate:

родительский

## Footnote

Включи родительский контроль.","parental

## Footnote

Turn on parental control."
"# Translate:

пароход

## Footnote

Пароход уже ушёл.","steamer

## Footnote

The steamer already left."
"# Translate:

новогодний

## Footnote

Купи новогодний подарок.","New Year's

## Footnote

Buy a New Year's gift."
"# Translate:

грандиозный

## Footnote

План слишком грандиозный.","grandiose

## Footnote

The plan is too grandiose."
"# Translate:

упор

## Footnote

Поставь упор к стене.","brace, stop

## Footnote

Put the brace against the wall."
"# Translate:

девка

## Footnote

Эта девка пьяная.","chick (coarse)

## Footnote

That chick is drunk."
"# Translate:

бормотать

## Footnote

Он начал бормотать.","to mutter

## Footnote

He started to mutter."
"# Translate:

издержка

## Footnote

Какие издержки?","cost, expense

## Footnote

What are the costs?"
"# Translate:

расстройство

## Footnote

У него расстройство.","disorder

## Footnote

He has a disorder."
"# Translate:

клан

## Footnote

Весь клан здесь.","clan

## Footnote

The whole clan is here."
"# Translate:

незнакомец

## Footnote

Незнакомец у двери.","stranger

## Footnote

A stranger is at the door."
"# Translate:

ан

## Footnote

Думал да, ан нет.","but (particle)

## Footnote

I thought yes, but no."
"# Translate:

овца

## Footnote

Овца на поле.","sheep

## Footnote

The sheep is in the field."
"# Translate:

сосна

## Footnote

У дома стоит сосна.","pine

## Footnote

A pine stands by the house."
"# Translate:

отвезти

## Footnote

Отвези меня домой.","to drive, to take

## Footnote

Drive me home."
"# Translate:

промежуток

## Footnote

В этом промежутке тихо.","interval, gap

## Footnote

It's quiet in this interval."
"# Translate:

валютный

## Footnote

Валютный курс упал.","currency

## Footnote

The currency rate fell."
"# Translate:

окрестность

## Footnote

В окрестности тихо.","vicinity

## Footnote

It's quiet in the vicinity."
"# Translate:

толчок

## Footnote

Дай толчок.","push

## Footnote

Give it a push."
"# Translate:

фут

## Footnote

Десять футов.","foot

## Footnote

Ten feet."
"# Translate:

оболочка

## Footnote

Оболочка яйца слабая.","shell

## Footnote

The egg's shell is weak."
"# Translate:

выезд

## Footnote

Выезд в полдень.","departure

## Footnote

Departure is at noon."
"# Translate:

вдвое

## Footnote

Цены выросли вдвое.","twice, double

## Footnote

Prices doubled."
"# Translate:

дружеский

## Footnote

Дружеский тон.","friendly

## Footnote

A friendly tone."
"# Translate:

классификация

## Footnote

Новая классификация.","classification

## Footnote

A new classification."
"# Translate:

декларация

## Footnote

Он подписал декларацию.","declaration

## Footnote

He signed the declaration."
"# Translate:

случайность

## Footnote

Это не случайность.","coincidence

## Footnote

That's not a coincidence."
"# Translate:

функционировать

## Footnote

Машина не функционирует.","to function

## Footnote

The machine doesn't function."
"# Translate:

отступление

## Footnote

Это было отступление.","retreat

## Footnote

That was a retreat."
"# Translate:

нисколько

## Footnote

Я нисколько не удивлён.","not at all

## Footnote

I'm not at all surprised."
"# Translate:

прощаться

## Footnote

Пора прощаться.","to say goodbye

## Footnote

Time to say goodbye."
"# Translate:

сниматься

## Footnote

Он снимается в кино.","to be filmed

## Footnote

He is being filmed."
"# Translate:

разновидность

## Footnote

Это новая разновидность.","variety

## Footnote

This is a new variety."
"# Translate:

гром

## Footnote

Слышишь гром?","thunder

## Footnote

Do you hear the thunder?"
"# Translate:

тупик

## Footnote

Мы зашли в тупик.","dead end

## Footnote

We reached a dead end."
"# Translate:

интенсивный

## Footnote

Курс очень интенсивный.","intensive

## Footnote

The course is very intensive."
"# Translate:

пленный

## Footnote

Пленный ждал.","captive

## Footnote

The captive waited."
"# Translate:

твориться

## Footnote

Что тут творится?","to be going on

## Footnote

What's going on here?"
"# Translate:

одиночка

## Footnote

Он одиночка.","loner

## Footnote

He's a loner."
"# Translate:

матушка

## Footnote

Матушка дома.","mother

## Footnote

Mother is at home."
"# Translate:

превосходство

## Footnote

Его превосходство ясно.","superiority

## Footnote

His superiority is clear."
"# Translate:

конфета

## Footnote

Дай конфету.","candy

## Footnote

Give me a candy."
"# Translate:

преподавать

## Footnote

Я преподаю английский.","to teach

## Footnote

I teach English."
"# Translate:

грамотный

## Footnote

Он очень грамотный.","literate

## Footnote

He is very literate."
"# Translate:

этика

## Footnote

Этика важна.","ethics

## Footnote

Ethics are important."
"# Translate:

челюсть

## Footnote

Болит челюсть.","jaw

## Footnote

My jaw hurts."
