Question,Answer
"# Translate:

блокада

## Footnote

Блокада длилась долго.","blockade, siege

## Footnote

The blockade lasted long."
"# Translate:

увлечься

## Footnote

Он легко увлёкся игрой.","to get carried away, to become engrossed

## Footnote

He easily got carried away."
"# Translate:

греметь

## Footnote

Гром начал греметь.","to thunder, to roar

## Footnote

It began to thunder."
"# Translate:

дрянь

## Footnote

Этот фильм — дрянь.","trash, rubbish

## Footnote

This movie is trash."
"# Translate:

занавеска

## Footnote

Закрой занавеску.","curtain, drape

## Footnote

Close the curtain."
"# Translate:

масштабный

## Footnote

Это масштабный план.","large-scale, massive

## Footnote

This is a large-scale plan."
"# Translate:

воспитательный

## Footnote

Это воспитательный момент.","educational, upbringing

## Footnote

This is an educational moment."
"# Translate:

объединиться

## Footnote

Давайте объединимся сейчас.","unite, merge

## Footnote

Let's unite now."
"# Translate:

уместный

## Footnote

Это уместный вопрос.","appropriate, relevant

## Footnote

This is an appropriate question."
"# Translate:

отдельность

## Footnote

Отдельность тут важна.","separateness, isolation

## Footnote

Separateness is important here."
"# Translate:

алкоголик

## Footnote

Он бывший алкоголик.","alcoholic, drunkard

## Footnote

He is a former alcoholic."
"# Translate:

процветать

## Footnote

Город начал процветать.","thrive, prosper

## Footnote

The city began to thrive."
"# Translate:

возмущаться

## Footnote

Он начал возмущаться.","to protest, to be indignant

## Footnote

He began to protest."
"# Translate:

перечислять

## Footnote

Перечисли имена.","enumerate, list

## Footnote

Enumerate the names."
"# Translate:

честность

## Footnote

Честность ему важна.","honesty, integrity

## Footnote

Honesty is important to him."
"# Translate:

тьфу

## Footnote

Тьфу, это плохо!","yuck, phooey

## Footnote

Yuck, this is bad!"
"# Translate:

побыть

## Footnote

Я хочу побыть тут.","to stay, to spend time

## Footnote

I want to stay here."
"# Translate:

дюйм

## Footnote

Это один дюйм.","inch, inches

## Footnote

This is one inch."
"# Translate:

кастрюля

## Footnote

Суп в кастрюле.","pot, saucepan

## Footnote

The soup is in the pot."
"# Translate:

разыскать

## Footnote

Полиция разыскала его.","find, locate

## Footnote

The police found him."
"# Translate:

эволюционный

## Footnote

Это эволюционный процесс.","evolutionary

## Footnote

This is an evolutionary process."
"# Translate:

отдача

## Footnote

Отдача была сильной.","recoil, return

## Footnote

The recoil was strong."
"# Translate:

смысловой

## Footnote

Это смысловая ошибка.","semantic, meaningful

## Footnote

This is a semantic error."
"# Translate:

преданность

## Footnote

Его преданность сильна.","loyalty, devotion

## Footnote

His loyalty is strong."
"# Translate:

разборка

## Footnote

Начни разборку.","disassembly, dismantling

## Footnote

Start the disassembly."
"# Translate:

пояснять

## Footnote

Поясни свою мысль.","explain, clarify

## Footnote

Explain your thought."
"# Translate:

вспомниться

## Footnote

Ей вспомнилась песня.","come to mind, be remembered

## Footnote

The song came to mind."
"# Translate:

гребень

## Footnote

Возьми гребень.","comb, crest

## Footnote

Take the comb."
"# Translate:

самка

## Footnote

Смотри, это самка.","female, female animal

## Footnote

Look, this is a female."
"# Translate:

отомстить

## Footnote

Он отомстил за брата.","to avenge, to revenge

## Footnote

He avenged his brother."
"# Translate:

тайга

## Footnote

Мы едем в тайгу.","taiga, boreal forest

## Footnote

We go to the taiga."
"# Translate:

протестовать

## Footnote

Они протестуют завтра.","protest, demonstrate

## Footnote

They protest tomorrow."
"# Translate:

пульс

## Footnote

Проверь пульс.","pulse, heartbeat

## Footnote

Check the pulse."
"# Translate:

ощутимый

## Footnote

Это ощутимый результат.","tangible, perceptible

## Footnote

This is a tangible result."
"# Translate:

грамотно

## Footnote

Она пишет грамотно.","competently

## Footnote

She writes competently."
"# Translate:

приземлиться

## Footnote

Мы скоро приземлимся.","land, touch down

## Footnote

We will land soon."
"# Translate:

искажение

## Footnote

Это искажение звука.","distortion, warping

## Footnote

This is a distortion of sound."
"# Translate:

помидор

## Footnote

Я купил помидор.","tomato

## Footnote

I bought a tomato."
"# Translate:

кирпичный

## Footnote

Это кирпичный дом.","brick, brickwork

## Footnote

This is a brick house."
"# Translate:

покушение

## Footnote

Это было покушение.","assassination attempt

## Footnote

This was an assassination attempt."
"# Translate:

свитер

## Footnote

Я купил свитер.","sweater, jumper

## Footnote

I bought a sweater."
"# Translate:

проектный

## Footnote

Это проектный отдел.","project, design

## Footnote

This is the design department."
"# Translate:

размещаться

## Footnote

Офис размещается тут.","to be located, to be situated

## Footnote

The office is located here."
"# Translate:

конкурсный

## Footnote

Это конкурсный экзамен.","competitive, contest-based

## Footnote

This is a competitive exam."
"# Translate:

восходить

## Footnote

Солнце начинает восходить.","rise, ascend

## Footnote

The sun begins to rise."
"# Translate:

извлекать

## Footnote

Они извлекают масло.","extract, derive

## Footnote

They extract oil."
"# Translate:

блаженство

## Footnote

Это чистое блаженство.","bliss, beatitude

## Footnote

This is pure bliss."
"# Translate:

христов

## Footnote

Это Христов храм.","Christ's, of Christ

## Footnote

This is Christ's temple."
"# Translate:

ожить

## Footnote

Город начал ожить.","come to life, revive

## Footnote

The city began to come to life."
"# Translate:

вводиться

## Footnote

Правило вводится завтра.","to be introduced, to be implemented

## Footnote

The rule is introduced tomorrow."
"# Translate:

замужем

## Footnote

Она уже замужем.","married

## Footnote

She is already married."
"# Translate:

блокировать

## Footnote

Не блокируй дверь.","block

## Footnote

Do not block the door."
"# Translate:

налицо

## Footnote

Проблема уже налицо.","evident, apparent

## Footnote

The problem is already evident."
"# Translate:

спиртное

## Footnote

Он не пьёт спиртное.","alcohol, spirits

## Footnote

He does not drink alcohol."
"# Translate:

смешать

## Footnote

Смешай воду и соль.","mix, blend

## Footnote

Mix the water and salt."
"# Translate:

изобилие

## Footnote

Тут изобилие еды.","abundance, plenty

## Footnote

There is an abundance of food here."
"# Translate:

поплыть

## Footnote

Он решил поплыть.","to swim, to float

## Footnote

He decided to swim."
"# Translate:

пир

## Footnote

Мы устроили пир.","feast, banquet

## Footnote

We held a feast."
"# Translate:

упадок

## Footnote

Это полный упадок.","decline, decay

## Footnote

This is a complete decline."
"# Translate:

негодование

## Footnote

Её негодование понятно.","indignation, outrage

## Footnote

Her indignation is clear."
"# Translate:

донестись

## Footnote

Голос донёсся сюда.","reach, carry

## Footnote

The voice reached here."
"# Translate:

пересечение

## Footnote

Стой на пересечении.","intersection, crossing

## Footnote

Stop at the intersection."
"# Translate:

сатана

## Footnote

Он боится сатаны.","Satan, devil

## Footnote

He fears Satan."
"# Translate:

тайно

## Footnote

Она тайно ушла.","secretly, covertly

## Footnote

She secretly left."
"# Translate:

помереть

## Footnote

Он не хотел помереть.","to die, to pass away

## Footnote

He did not want to die."
"# Translate:

спускать

## Footnote

Они спускают лодку.","to lower, to let down

## Footnote

They lower the boat."
"# Translate:

улетать

## Footnote

Птицы улетают на юг.","to fly away, to depart

## Footnote

The birds fly away south."
"# Translate:

темнеть

## Footnote

Небо начало темнеть.","to darken, to grow dark

## Footnote

The sky began to darken."
"# Translate:

пшеница

## Footnote

Они продают пшеницу.","wheat, wheat grain

## Footnote

They sell wheat."
"# Translate:

пространственный

## Footnote

Это пространственный план.","spatial, three-dimensional

## Footnote

This is a spatial plan."
"# Translate:

веровать

## Footnote

Они веруют в Бога.","to believe, to have faith

## Footnote

They believe in God."
"# Translate:

употребить

## Footnote

Он употребил это слово.","use, consume

## Footnote

He used this word."
"# Translate:

являть

## Footnote

Он явил силу.","show, reveal

## Footnote

He showed strength."
