Question,Answer
"# Translate:

журнальный

## Footnote

Журнальный стол.","magazine, journal

## Footnote

A magazine table."
"# Translate:

геометрия

## Footnote

Геометрия сложная.","geometry

## Footnote

Geometry is hard."
"# Translate:

малышка

## Footnote

Малышка спит.","little girl, baby girl

## Footnote

The little girl is sleeping."
"# Translate:

повлечь

## Footnote

Это повлечёт беду.","lead to, entail

## Footnote

This will lead to trouble."
"# Translate:

гнусный

## Footnote

Гнусный запах.","disgusting, vile

## Footnote

A disgusting smell."
"# Translate:

загородный

## Footnote

Загородный дом.","country, suburban

## Footnote

A country house."
"# Translate:

риторика

## Footnote

Его риторика слабая.","rhetoric, oratory

## Footnote

His rhetoric is weak."
"# Translate:

декоративный

## Footnote

Декоративный сад.","decorative, ornamental

## Footnote

A decorative garden."
"# Translate:

взаимопонимание

## Footnote

Нет взаимопонимания.","mutual understanding

## Footnote

There is no mutual understanding."
"# Translate:

поклясться

## Footnote

Я поклянусь.","to swear, to vow

## Footnote

I will swear."
"# Translate:

легальный

## Footnote

Это легальный путь.","legal, legitimate

## Footnote

This is a legal path."
"# Translate:

пограничник

## Footnote

Пограничник нас остановил.","border guard, frontier guard

## Footnote

The border guard stopped us."
"# Translate:

потечь

## Footnote

Труба потекла.","to leak, to flow

## Footnote

The pipe leaked."
"# Translate:

ломаться

## Footnote

Машина ломается.","to break down, to malfunction

## Footnote

The car is breaking down."
"# Translate:

обследовать

## Footnote

Врач обследовал меня.","examine, inspect

## Footnote

The doctor examined me."
"# Translate:

изначальный

## Footnote

Изначальный план.","initial, original

## Footnote

The initial plan."
"# Translate:

управляться

## Footnote

Как ты управляешься?","to cope, to be managed

## Footnote

How do you cope?"
"# Translate:

спасаться

## Footnote

Спасайся!","to escape, to be saved

## Footnote

Escape!"
"# Translate:

штора

## Footnote

Закрой штору.","curtain, drape

## Footnote

Close the curtain."
"# Translate:

выдумка

## Footnote

Это выдумка.","fiction, fabrication

## Footnote

This is fiction."
"# Translate:

цыган

## Footnote

Цыган поёт.","Gypsy, Roma

## Footnote

The Gypsy is singing."
"# Translate:

восклицать

## Footnote

Не восклицай.","exclaim, cry out

## Footnote

Don't exclaim."
"# Translate:

краевой

## Footnote

Краевой центр далеко.","regional, territorial

## Footnote

The regional center is far."
"# Translate:

подмигнуть

## Footnote

Он мне подмигнул.","wink, blink

## Footnote

He winked at me."
"# Translate:

монография

## Footnote

Это его монография.","monograph

## Footnote

This is his monograph."
"# Translate:

кусать

## Footnote

Не кусай меня.","bite, nibble

## Footnote

Don't bite me."
"# Translate:

абсурд

## Footnote

Это абсурд.","nonsense, absurd

## Footnote

This is nonsense."
"# Translate:

лихорадка

## Footnote

У неё лихорадка.","fever

## Footnote

She has a fever."
"# Translate:

пуститься

## Footnote

Он пустился бежать.","set off, embark

## Footnote

He set off running."
"# Translate:

вялый

## Footnote

Он сегодня вялый.","listless, sluggish

## Footnote

He is listless today."
"# Translate:

санитар

## Footnote

Санитар пришёл.","orderly

## Footnote

The orderly came."
"# Translate:

будни

## Footnote

В будни я работаю.","weekdays, workdays

## Footnote

I work on weekdays."
"# Translate:

ростовский

## Footnote

Ростовский поезд.","Rostov, Rostov-on-Don

## Footnote

The Rostov train."
"# Translate:

тамошний

## Footnote

Тамошний народ другой.","local, there

## Footnote

The local people are different."
"# Translate:

вежливость

## Footnote

Ему не хватает вежливости.","politeness, courtesy

## Footnote

He has no politeness."
"# Translate:

энергично

## Footnote

Он работает энергично.","energetically, vigorously

## Footnote

He works energetically."
"# Translate:

сопоставление

## Footnote

Это сопоставление.","comparison, juxtaposition

## Footnote

This is a comparison."
"# Translate:

задевать

## Footnote

Не задевай его.","to hurt, to offend

## Footnote

Don't hurt him."
"# Translate:

муза

## Footnote

Где твоя муза?","muse, inspiration

## Footnote

Where is your muse?"
"# Translate:

всплеск

## Footnote

Всплеск воды.","splash, surge

## Footnote

A splash of water."
"# Translate:

нарушитель

## Footnote

Нарушитель убежал.","violator, infringer

## Footnote

The violator ran away."
"# Translate:

лестничный

## Footnote

Лестничный свет не горит.","staircase, stairway

## Footnote

The staircase light is out."
"# Translate:

ходьба

## Footnote

Люблю ходьбу.","walking, walk

## Footnote

I love walking."
"# Translate:

прислониться

## Footnote

Прислонись к стене.","lean against, rest against

## Footnote

Lean against the wall."
"# Translate:

шерстяной

## Footnote

Шерстяной свитер.","woolen, wooly

## Footnote

A woolen sweater."
"# Translate:

таксист

## Footnote

Таксист ждёт.","taxi driver, cabbie

## Footnote

The taxi driver is waiting."
"# Translate:

осмысление

## Footnote

Нужно осмысление.","comprehension, understanding

## Footnote

Comprehension is needed."
"# Translate:

апельсин

## Footnote

Дай апельсин.","orange

## Footnote

Give me an orange."
"# Translate:

расклад

## Footnote

Плохой расклад.","situation, layout

## Footnote

A bad situation."
"# Translate:

спрыгнуть

## Footnote

Спрыгни с крыши.","to jump off, to leap off

## Footnote

Jump off the roof."
"# Translate:

присяжный

## Footnote

Присяжный молчит.","juror, sworn

## Footnote

The juror is silent."
"# Translate:

эксклюзивный

## Footnote

Это эксклюзивный клуб.","exclusive

## Footnote

This is an exclusive club."
"# Translate:

одиноко

## Footnote

Мне одиноко.","lonely, alone

## Footnote

I feel lonely."
"# Translate:

покачиваться

## Footnote

Лодка покачивается.","sway, rock

## Footnote

The boat is swaying."
"# Translate:

таить

## Footnote

Он таит это.","conceal, hide

## Footnote

He conceals this."
"# Translate:

применимый

## Footnote

Это не применимо.","applicable, relevant

## Footnote

This is not applicable."
"# Translate:

сжигать

## Footnote

Не сжигай письма.","burn, incinerate

## Footnote

Don't burn the letters."
"# Translate:

выдавить

## Footnote

Выдави сок.","squeeze out, extrude

## Footnote

Squeeze out the juice."
"# Translate:

раздать

## Footnote

Раздай карты.","to hand out, to distribute

## Footnote

Hand out the cards."
"# Translate:

беспроводный

## Footnote

Беспроводный телефон.","wireless, cordless

## Footnote

A wireless phone."
"# Translate:

ребятишки

## Footnote

Ребятишки во дворе.","kids, little children

## Footnote

The kids are in the yard."
"# Translate:

метрополитен

## Footnote

Где метрополитен?","subway, metro

## Footnote

Where is the subway?"
"# Translate:

вериться

## Footnote

Не верится.","to seem true, to be believed

## Footnote

It does not seem true."
"# Translate:

панорама

## Footnote

Какая панорама!","panorama, vista

## Footnote

What a panorama!"
"# Translate:

скромность

## Footnote

Ей не хватает скромности.","modesty, humility

## Footnote

She has no modesty."
"# Translate:

захлопнуть

## Footnote

Захлопни дверь.","to slam, to bang

## Footnote

Slam the door."
"# Translate:

венец

## Footnote

На ней венец.","crown, wreath

## Footnote

She has a crown on."
"# Translate:

ослабление

## Footnote

После ослабления.","weakening, relaxation

## Footnote

After the weakening."
"# Translate:

воспроизводство

## Footnote

Воспроизводство идёт.","reproduction

## Footnote

Reproduction is going on."
"# Translate:

задержание

## Footnote

После задержания.","arrest, detention

## Footnote

After the arrest."
"# Translate:

эссе

## Footnote

Напиши эссе.","essay, composition

## Footnote

Write an essay."
"# Translate:

концептуальный

## Footnote

Это концептуальный вопрос.","conceptual

## Footnote

This is a conceptual question."
"# Translate:

служанка

## Footnote

Служанка ушла.","maid, servant

## Footnote

The maid left."
"# Translate:

стимулирование

## Footnote

Нужно стимулирование.","stimulation, encouragement

## Footnote

Stimulation is needed."
"# Translate:

аспирант

## Footnote

Она аспирант.","graduate student, postgraduate

## Footnote

She is a graduate student."
"# Translate:

навеки

## Footnote

Это навеки.","forever, for eternity

## Footnote

This is forever."
"# Translate:

недолгий

## Footnote

Недолгий сон.","short, brief

## Footnote

A short sleep."
"# Translate:

правозащитный

## Footnote

Правозащитный центр.","human rights, rights-defending

## Footnote

A human rights center."
"# Translate:

парадигма

## Footnote

Новая парадигма.","paradigm, model

## Footnote

A new paradigm."
"# Translate:

регламент

## Footnote

Читай регламент.","regulation, rules

## Footnote

Read the regulation."
"# Translate:

соорудить

## Footnote

Мы соорудили стол.","construct, build

## Footnote

We constructed a table."
"# Translate:

приучить

## Footnote

Приучи собаку.","to train, to accustom

## Footnote

Train the dog."
"# Translate:

ведомый

## Footnote

Он ведомый.","led, guided

## Footnote

He is led."
"# Translate:

переполнить

## Footnote

Не переполни чашку.","overfill, overflow

## Footnote

Don't overfill the cup."
"# Translate:

внедрить

## Footnote

Внедри это.","implement, introduce

## Footnote

Implement this."
"# Translate:

свежесть

## Footnote

Какая свежесть!","freshness, crispness

## Footnote

What freshness!"
"# Translate:

будильник

## Footnote

Будильник звонит.","alarm clock, alarm

## Footnote

The alarm clock is ringing."
"# Translate:

липкий

## Footnote

Стол липкий.","sticky, tacky

## Footnote

The table is sticky."
"# Translate:

улучшиться

## Footnote

Погода улучшится.","improve, get better

## Footnote

The weather will improve."
"# Translate:

бухгалтерия

## Footnote

Она в бухгалтерии.","accounting, bookkeeping

## Footnote

She is in accounting."
"# Translate:

озвучить

## Footnote

Озвучь это.","to voice, to dub

## Footnote

Voice this."
"# Translate:

жизнедеятельность

## Footnote

Нормальная жизнедеятельность.","vital activity, life activity

## Footnote

Normal vital activity."
"# Translate:

пристать

## Footnote

Он пристал ко мне.","to pester, to accost

## Footnote

He pestered me."
"# Translate:

выписка

## Footnote

Принеси выписку.","statement, extract

## Footnote

Bring the statement."
"# Translate:

срыв

## Footnote

Это срыв.","disruption, failure

## Footnote

This is a disruption."
"# Translate:

иголка

## Footnote

Где иголка?","needle, pin

## Footnote

Where is the needle?"
"# Translate:

музейный

## Footnote

Музейный зал.","museum, museum-related

## Footnote

A museum hall."
"# Translate:

призрачный

## Footnote

Призрачный свет.","ghostly, spectral

## Footnote

A ghostly light."
"# Translate:

ребёнок

## Footnote

Ребёнок спит.","child, kid

## Footnote

The child is sleeping."
"# Translate:

ливень

## Footnote

Начался ливень.","downpour, heavy rain

## Footnote

A downpour started."
