Question,Answer
"# Translate:

зевать

## Footnote

Он зевает на уроке.","yawn, gape

## Footnote

He yawns in class."
"# Translate:

ассистент

## Footnote

Мой ассистент здесь.","assistant, aide

## Footnote

My assistant is here."
"# Translate:

дошкольный

## Footnote

Это дошкольный класс.","preschool, pre-school

## Footnote

This is a preschool class."
"# Translate:

аргументация

## Footnote

Его аргументация слабая.","argumentation, reasoning

## Footnote

His argumentation is weak."
"# Translate:

трибунал

## Footnote

Это военный трибунал.","tribunal, court

## Footnote

This is a military tribunal."
"# Translate:

полумрак

## Footnote

В комнате полумрак.","twilight, semi-darkness

## Footnote

There is twilight in the room."
"# Translate:

целенаправленный

## Footnote

Это целенаправленный шаг.","purposeful, goal-oriented

## Footnote

This is a purposeful step."
"# Translate:

патологический

## Footnote

Это патологический страх.","pathological, morbid

## Footnote

This is a pathological fear."
"# Translate:

лицей

## Footnote

Она учится в лицее.","lyceum, lycee

## Footnote

She studies at the lyceum."
"# Translate:

осмотреться

## Footnote

Я осмотрелся вокруг.","look around, examine

## Footnote

I look around."
"# Translate:

поганый

## Footnote

Запах поганый.","foul, rotten

## Footnote

The smell is foul."
"# Translate:

копа

## Footnote

Там копа сена.","stack, sixty

## Footnote

There is a stack of hay."
"# Translate:

пренебрежение

## Footnote

Это пренебрежение долгом.","neglect, disregard

## Footnote

This is neglect of duty."
"# Translate:

сфотографировать

## Footnote

Я сфотографировал дом.","to photograph, to take a picture

## Footnote

I photographed the house."
"# Translate:

мыльный

## Footnote

Вода мыльная.","soapy, soap

## Footnote

The water is soapy."
"# Translate:

прилетать

## Footnote

Птицы прилетают весной.","to arrive, to fly in

## Footnote

Birds arrive in spring."
"# Translate:

эффектный

## Footnote

Это эффектное платье.","impressive, spectacular

## Footnote

This is an impressive dress."
"# Translate:

побеседовать

## Footnote

Я хочу побеседовать с ним.","to chat, to talk

## Footnote

I want to chat with him."
"# Translate:

усиленный

## Footnote

Это усиленный мост.","reinforced, strengthened

## Footnote

This is a reinforced bridge."
"# Translate:

смешаться

## Footnote

Краски смешались.","to mix, to blend

## Footnote

The paints mix."
"# Translate:

ярославский

## Footnote

Это ярославский поезд.","Yaroslavl

## Footnote

This is a Yaroslavl train."
"# Translate:

кошмарный

## Footnote

Это кошмарный сон.","nightmarish, terrible

## Footnote

This is a nightmarish dream."
"# Translate:

самооценка

## Footnote

У неё низкая самооценка.","self-esteem, self-assessment

## Footnote

She has low self-esteem."
"# Translate:

социалист

## Footnote

Он социалист.","socialist

## Footnote

He is a socialist."
"# Translate:

клад

## Footnote

Они нашли клад.","treasure, stash

## Footnote

They found a treasure."
"# Translate:

прибыльный

## Footnote

Это прибыльный бизнес.","profitable, lucrative

## Footnote

This is a profitable business."
"# Translate:

предосторожность

## Footnote

Нужна предосторожность.","precaution, precautionary measure

## Footnote

A precaution is needed."
"# Translate:

чех

## Footnote

Мой друг чех.","Czech

## Footnote

My friend is a Czech."
"# Translate:

хутор

## Footnote

Они живут на хуторе.","farmstead

## Footnote

They live on a farmstead."
"# Translate:

носилки

## Footnote

Врачи несут носилки.","stretcher, litter

## Footnote

The doctors carry the stretcher."
"# Translate:

стебель

## Footnote

Стебель цветка тонкий.","stem, stalk

## Footnote

The flower stem is thin."
"# Translate:

изрядный

## Footnote

У него изрядный опыт.","considerable, decent

## Footnote

He has considerable experience."
"# Translate:

гравитационный

## Footnote

Это гравитационное поле.","gravitational, gravity

## Footnote

This is a gravitational field."
"# Translate:

виток

## Footnote

Это виток провода.","turn, coil

## Footnote

This is a coil of wire."
