Question,Answer
"# Translate:

домой

## Footnote

Я иду домой.","home

## Footnote

I'm going home."
"# Translate:

объект

## Footnote

Едем на объект.","object, site

## Footnote

We're going to the site."
"# Translate:

свобода

## Footnote

Хочу свободы.","freedom

## Footnote

I want freedom."
"# Translate:

продукт

## Footnote

Какой продукт?","product

## Footnote

Which product?"
"# Translate:

борьба

## Footnote

Это борьба.","struggle, fight

## Footnote

It's a fight."
"# Translate:

личный

## Footnote

Это личное.","personal

## Footnote

That's personal."
"# Translate:

касаться

## Footnote

Не касайся.","to touch

## Footnote

Don't touch."
"# Translate:

проводить

## Footnote

Как проводишь время?","to spend, to hold

## Footnote

How do you spend your time?"
"# Translate:

отдельный

## Footnote

Это отдельный вопрос.","separate

## Footnote

That's a separate question."
"# Translate:

успеть

## Footnote

Я не успею.","to make it, to have time

## Footnote

I won't make it."
"# Translate:

предмет

## Footnote

Что за предмет?","item, object

## Footnote

What's that object?"
"# Translate:

представитель

## Footnote

Он наш представитель.","representative

## Footnote

He's our representative."
"# Translate:

плечо

## Footnote

Боль в плече.","shoulder

## Footnote

Pain in the shoulder."
"# Translate:

национальный

## Footnote

Это национальный проект.","national

## Footnote

It's a national project."
"# Translate:

музыка

## Footnote

Какая музыка?","music

## Footnote

What music?"
"# Translate:

позиция

## Footnote

Моя позиция.","position, stance

## Footnote

That's my stance."
"# Translate:

вспомнить

## Footnote

Не могу вспомнить.","to remember, to recall

## Footnote

I can't remember."
"# Translate:

американский

## Footnote

Это американский фильм.","American

## Footnote

It's an American movie."
"# Translate:

стараться

## Footnote

Я стараюсь.","to try

## Footnote

I'm trying."
"# Translate:

герой

## Footnote

Он герой.","hero

## Footnote

He's a hero."
"# Translate:

характер

## Footnote

У него сильный характер.","character, nature

## Footnote

He has a strong character."
"# Translate:

размер

## Footnote

Какой размер?","size

## Footnote

What size?"
"# Translate:

пить

## Footnote

Пить будешь?","to drink

## Footnote

Want to drink?"
"# Translate:

средний

## Footnote

Он среднего роста.","average, middle

## Footnote

He's average height."
"# Translate:

срок

## Footnote

Какой срок?","deadline, term

## Footnote

What's the deadline?"
"# Translate:

институт

## Footnote

Я в институте.","institute, college

## Footnote

I'm at college."
"# Translate:

сеть

## Footnote

Нет сети.","network

## Footnote

There's no network."
"# Translate:

солнце

## Footnote

Какое солнце!","sun

## Footnote

Look at that sun!"
"# Translate:

подойти

## Footnote

Подойди.","to come up, to approach

## Footnote

Come up."
"# Translate:

иначе

## Footnote

Иначе никак.","otherwise

## Footnote

Otherwise there's no way."
"# Translate:

показывать

## Footnote

Что показываешь?","to show

## Footnote

What are you showing?"
"# Translate:

союз

## Footnote

Наш союз.","union, alliance

## Footnote

Our alliance."
"# Translate:

дух

## Footnote

Вот это дух!","spirit

## Footnote

Now that's spirit!"
"# Translate:

позволить

## Footnote

Позволь мне.","to allow

## Footnote

Allow me."
"# Translate:

интернет

## Footnote

Интернет есть?","internet

## Footnote

Got internet?"
"# Translate:

лес

## Footnote

Мы в лесу.","forest, woods

## Footnote

We're in the woods."
"# Translate:

журнал

## Footnote

Где журнал?","magazine

## Footnote

Where's the magazine?"
"# Translate:

степень

## Footnote

В какой степени?","degree, extent

## Footnote

To what extent?"
"# Translate:

предлагать

## Footnote

Что предлагаешь?","to offer, to suggest

## Footnote

What do you suggest?"
"# Translate:

территория

## Footnote

Это наша территория.","territory

## Footnote

This is our territory."
"# Translate:

март

## Footnote

Сейчас март.","March

## Footnote

It's March."
"# Translate:

успех

## Footnote

Это успех.","success

## Footnote

That's a success."
"# Translate:

искусство

## Footnote

Это искусство?","art

## Footnote

Is that art?"
"# Translate:

участник

## Footnote

Я участник.","participant

## Footnote

I'm a participant."
"# Translate:

парень

## Footnote

Он хороший парень.","guy, boy

## Footnote

He's a good guy."
"# Translate:

свободный

## Footnote

Есть свободное место?","free, available

## Footnote

Is there a free place?"
"# Translate:

гость

## Footnote

У нас гость.","guest

## Footnote

We've got a guest."
"# Translate:

впрочем

## Footnote

Впрочем, не знаю.","however, though

## Footnote

Though, I don't know."
"# Translate:

вариант

## Footnote

Есть вариант.","option

## Footnote

There's an option."
"# Translate:

предложение

## Footnote

Есть предложение.","offer, proposal

## Footnote

I've got an offer."
"# Translate:

судьба

## Footnote

Такая судьба.","fate, destiny

## Footnote

That's fate."
"# Translate:

составлять

## Footnote

Сколько это составляет?","to make up, to come to

## Footnote

What does that come to?"
"# Translate:

товар

## Footnote

Товар хороший.","goods

## Footnote

The goods are good."
"# Translate:

надеяться

## Footnote

Надеюсь.","to hope

## Footnote

I hope so."
"# Translate:

действовать

## Footnote

Это не действует.","to act, to work

## Footnote

This isn't working."
"# Translate:

международный

## Footnote

На международном уровне.","international

## Footnote

At the international level."
"# Translate:

способный

## Footnote

Он способный.","capable, able

## Footnote

He's capable."
"# Translate:

практически

## Footnote

Практически всё.","practically

## Footnote

Practically everything."
"# Translate:

директор

## Footnote

Где директор?","director

## Footnote

Where's the director?"
"# Translate:

полностью

## Footnote

Полностью готов.","fully, completely

## Footnote

I'm fully ready."
"# Translate:

поздний

## Footnote

Поздний вечер.","late

## Footnote

Late evening."
"# Translate:

песня

## Footnote

Какая песня?","song

## Footnote

What song?"
"# Translate:

случиться

## Footnote

Что случилось?","to happen

## Footnote

What happened?"
