Question,Answer
"# Translate:

защитить

## Footnote

Защити меня.","to protect, to defend

## Footnote

Protect me."
"# Translate:

остановка

## Footnote

Это моя остановка.","stop, bus stop

## Footnote

This is my stop."
"# Translate:

дорого

## Footnote

Это слишком дорого.","expensive

## Footnote

That's too expensive."
"# Translate:

жестокий

## Footnote

Он жестокий.","cruel, brutal

## Footnote

He's cruel."
"# Translate:

крепко

## Footnote

Держи крепко.","tightly, firmly

## Footnote

Hold tightly."
"# Translate:

решиться

## Footnote

Она наконец решилась.","to make up one's mind, to dare

## Footnote

She finally made up her mind."
"# Translate:

реально

## Footnote

Это реально?","really, for real

## Footnote

Is that really so?"
"# Translate:

лишить

## Footnote

Его лишили работы.","to deprive, to strip

## Footnote

They deprived him of work."
"# Translate:

выходной

## Footnote

Завтра у нас выходной.","day off

## Footnote

We have the day off tomorrow."
"# Translate:

административный

## Footnote

Это административный вопрос.","administrative

## Footnote

That's an administrative question."
"# Translate:

дрожать

## Footnote

Я дрожу от страха.","to tremble, to shiver

## Footnote

I tremble from fear."
"# Translate:

близко

## Footnote

Дом очень близко.","close, near

## Footnote

The house is very close."
"# Translate:

плод

## Footnote

Это плод её труда.","fruit

## Footnote

That's the fruit of her labor."
"# Translate:

судно

## Footnote

Судно уже в порту.","ship, vessel

## Footnote

The ship's already in port."
"# Translate:

борт

## Footnote

Все на борт!","board, side

## Footnote

All on board!"
"# Translate:

проживать

## Footnote

Он проживает здесь.","to reside, to live

## Footnote

He resides here."
"# Translate:

самостоятельно

## Footnote

Это надо сделать самостоятельно.","independently, on one's own

## Footnote

Do it independently."
"# Translate:

соединение

## Footnote

Плохое соединение.","connection, compound

## Footnote

Bad connection."
"# Translate:

впоследствии

## Footnote

Впоследствии всё ясно.","afterwards, subsequently

## Footnote

Afterwards it was clear."
"# Translate:

контракт

## Footnote

Вот контракт.","contract

## Footnote

Here's the contract."
"# Translate:

диалог

## Footnote

Это диалог.","dialogue

## Footnote

This is a dialogue."
"# Translate:

пахнуть

## Footnote

Хлеб пахнет.","to smell

## Footnote

The bread smells."
"# Translate:

заговорить

## Footnote

Он вдруг заговорил.","to start talking

## Footnote

He suddenly started to talk."
"# Translate:

свадьба

## Footnote

Когда свадьба?","wedding

## Footnote

When's the wedding?"
"# Translate:

туман

## Footnote

На улице туман.","fog, mist

## Footnote

There's fog outside."
"# Translate:

прибор

## Footnote

Этот прибор новый.","device, appliance

## Footnote

This device is new."
"# Translate:

восторг

## Footnote

Какой восторг!","delight

## Footnote

What a delight!"
"# Translate:

подчеркнуть

## Footnote

Надо это подчеркнуть.","to emphasize, to underline

## Footnote

I want to emphasize that."
"# Translate:

лорд

## Footnote

Где лорд?","lord

## Footnote

Where's the lord?"
"# Translate:

качественный

## Footnote

Это качественная вещь.","high-quality

## Footnote

This is a high-quality thing."
"# Translate:

точность

## Footnote

Здесь важна точность.","accuracy, precision

## Footnote

Accuracy is important here."
"# Translate:

превращаться

## Footnote

День превращается в ночь.","to turn into

## Footnote

Day turns into night."
"# Translate:

выпускать

## Footnote

Они выпускают новый фильм.","to release, to issue

## Footnote

They release a new movie."
"# Translate:

высказать

## Footnote

Надо высказать мнение.","to express, to voice

## Footnote

I want to express my opinion."
"# Translate:

девчонка

## Footnote

Где девчонка?","girl

## Footnote

Where's the girl?"
"# Translate:

персонал

## Footnote

Там хороший персонал.","staff, personnel

## Footnote

The staff there is good."
"# Translate:

тайный

## Footnote

Это тайный план.","secret

## Footnote

That's a secret plan."
"# Translate:

воскликнуть

## Footnote

Она воскликнула громко.","to exclaim

## Footnote

She exclaimed loudly."
"# Translate:

майор

## Footnote

Он майор, не капитан.","major

## Footnote

He's a major, not a captain."
"# Translate:

оценивать

## Footnote

Как ты это оцениваешь?","to evaluate, to assess

## Footnote

How do you evaluate this?"
"# Translate:

обернуться

## Footnote

Обернись!","to turn around, to turn out

## Footnote

Turn around!"
"# Translate:

молчание

## Footnote

Мне нужно молчание.","silence

## Footnote

I need silence."
"# Translate:

побежать

## Footnote

Он побежал в магазин.","to run, to dash

## Footnote

He will run to the store."
"# Translate:

мальчишка

## Footnote

Мальчишка опять здесь.","boy, lad

## Footnote

The boy is here again."
"# Translate:

особенный

## Footnote

У неё есть особенный талант.","special, particular

## Footnote

She has a special talent."
"# Translate:

предоставлять

## Footnote

Они предоставляют помощь.","to provide, to grant

## Footnote

They provide help."
"# Translate:

раздаться

## Footnote

Раздался звонок.","to ring out

## Footnote

The call will ring out."
"# Translate:

оператор

## Footnote

Где оператор?","operator

## Footnote

Where's the operator?"
"# Translate:

конституция

## Footnote

Это против конституции.","constitution

## Footnote

That's against the constitution."
"# Translate:

развивать

## Footnote

Надо развивать бизнес.","to develop

## Footnote

We need to develop the business."
"# Translate:

пустить

## Footnote

Пусти меня!","to let, to release

## Footnote

Let me in!"
"# Translate:

карточка

## Footnote

У меня нет карточки.","card

## Footnote

I don't have my card."
"# Translate:

подавать

## Footnote

Подай чай.","to pass, to serve

## Footnote

Pass the tea."
"# Translate:

поразить

## Footnote

Это меня поразило.","to amaze, to strike

## Footnote

That amazed me."
"# Translate:

кодекс

## Footnote

Это кодекс.","code

## Footnote

This is the code."
"# Translate:

аналогичный

## Footnote

У нас аналогичная проблема.","similar, analogous

## Footnote

We have a similar problem."
"# Translate:

беременность

## Footnote

Это её первая беременность.","pregnancy

## Footnote

This is her first pregnancy."
"# Translate:

хранить

## Footnote

Где это хранить?","to keep, to store

## Footnote

Where should I keep this?"
"# Translate:

исследователь

## Footnote

Она исследователь.","researcher

## Footnote

She's a researcher."
"# Translate:

исчезать

## Footnote

Деньги исчезают слишком быстро.","to disappear, to vanish

## Footnote

The money disappears too fast."
"# Translate:

француз

## Footnote

Он француз.","Frenchman

## Footnote

He's a Frenchman."
"# Translate:

замуж

## Footnote

Она уже замуж.","married, to marry

## Footnote

She is married now."
"# Translate:

препарат

## Footnote

Где препарат?","medication, drug

## Footnote

Where's the medication?"
"# Translate:

игрушка

## Footnote

Где моя игрушка?","toy

## Footnote

Where's my toy?"
"# Translate:

весело

## Footnote

Нам было весело.","fun, cheerfully

## Footnote

We had fun."
"# Translate:

конструкция

## Footnote

Странная конструкция.","construction, structure

## Footnote

A strange construction."
"# Translate:

сезон

## Footnote

Зима мой любимый сезон.","season

## Footnote

Winter is my favorite season."
"# Translate:

самостоятельный

## Footnote

Он уже самостоятельный.","independent

## Footnote

He's independent now."
"# Translate:

формула

## Footnote

Я не знаю формулу.","formula

## Footnote

I don't know the formula."
"# Translate:

рассмотрение

## Footnote

Это на рассмотрении.","consideration, review

## Footnote

It's under consideration."
"# Translate:

заглянуть

## Footnote

Я загляну завтра.","to drop by, to look in

## Footnote

I will drop by tomorrow."
"# Translate:

пробовать

## Footnote

Давай пробовать.","to try, to taste

## Footnote

Let's try."
"# Translate:

посадить

## Footnote

Посади его сюда.","to seat, to plant

## Footnote

Seat him here."
