Question,Answer
"# Translate:

ограничение

## Footnote

Есть ограничение по времени.","limitation, restriction

## Footnote

There's a time restriction."
"# Translate:

воспитание

## Footnote

Это его воспитание.","upbringing

## Footnote

That's his upbringing."
"# Translate:

сюжет

## Footnote

Сюжет слабый.","plot

## Footnote

The plot is weak."
"# Translate:

китайский

## Footnote

Любишь китайскую еду?","Chinese

## Footnote

Do you like Chinese food?"
"# Translate:

тенденция

## Footnote

Это новая тенденция.","trend

## Footnote

That's a new trend."
"# Translate:

голубой

## Footnote

Небо голубое.","light blue, blue

## Footnote

The sky is light blue."
"# Translate:

грех

## Footnote

Это грех.","sin

## Footnote

That's a sin."
"# Translate:

присутствие

## Footnote

Нужно твоё присутствие.","presence

## Footnote

We need your presence."
"# Translate:

производитель

## Footnote

Кто производитель?","manufacturer

## Footnote

Who's the manufacturer?"
"# Translate:

шутка

## Footnote

Это шутка?","joke

## Footnote

Is that a joke?"
"# Translate:

проснуться

## Footnote

Я проснулся в шесть.","to wake up

## Footnote

I woke up at six."
"# Translate:

атака

## Footnote

Это была атака.","attack

## Footnote

That was an attack."
"# Translate:

регистрация

## Footnote

Где регистрация?","registration, check-in

## Footnote

Where's check-in?"
"# Translate:

окончание

## Footnote

Окончание слабое.","ending, end

## Footnote

The ending is weak."
"# Translate:

доклад

## Footnote

Мой доклад завтра.","report

## Footnote

My report is tomorrow."
"# Translate:

клетка

## Footnote

Птица в клетке.","cage

## Footnote

The bird's in the cage."
"# Translate:

кандидат

## Footnote

Он наш кандидат.","candidate

## Footnote

He's our candidate."
"# Translate:

символ

## Footnote

Это символ мира.","symbol

## Footnote

That's a symbol of peace."
"# Translate:

везде

## Footnote

Тебя везде ищут.","everywhere

## Footnote

They're looking for you everywhere."
"# Translate:

практический

## Footnote

Это практический вопрос.","practical

## Footnote

That's a practical question."
"# Translate:

перевести

## Footnote

Переведи это.","to translate

## Footnote

Translate this."
"# Translate:

нуждаться

## Footnote

Я нуждаюсь в помощи.","to need

## Footnote

I need help."
"# Translate:

постараться

## Footnote

Я постараюсь.","to try

## Footnote

I'll try."
"# Translate:

непосредственно

## Footnote

Спроси его непосредственно.","directly

## Footnote

Ask him directly."
"# Translate:

сексуальный

## Footnote

Он такой сексуальный.","sexy

## Footnote

He's so sexy."
"# Translate:

включая

## Footnote

Все, включая меня.","including

## Footnote

All, including me."
"# Translate:

неизвестный

## Footnote

Это неизвестный номер.","unknown

## Footnote

That's an unknown number."
"# Translate:

несчастный

## Footnote

Он такой несчастный.","unhappy

## Footnote

He's so unhappy."
"# Translate:

слой

## Footnote

Ещё один слой.","layer

## Footnote

One more layer."
"# Translate:

музыкальный

## Footnote

Он очень музыкальный.","musical

## Footnote

He's very musical."
"# Translate:

помимо

## Footnote

Помимо этого, ещё что?","besides, apart from

## Footnote

Besides that, what else?"
"# Translate:

назначение

## Footnote

У него новое назначение.","appointment, posting

## Footnote

He's got a new posting."
"# Translate:

виноватый

## Footnote

Я чувствую себя виноватым.","guilty

## Footnote

I feel guilty."
"# Translate:

кой

## Footnote

На кой это?","what for

## Footnote

What's that for?"
"# Translate:

смена

## Footnote

После смены позвони.","shift

## Footnote

Call after your shift."
"# Translate:

положительный

## Footnote

Ответ положительный.","positive

## Footnote

The answer is positive."
"# Translate:

мясо

## Footnote

Есть мясо?","meat

## Footnote

Is there any meat?"
"# Translate:

выделить

## Footnote

Выдели это.","to highlight, to set aside

## Footnote

Highlight that."
"# Translate:

парк

## Footnote

Пойдём в парк?","park

## Footnote

Want to go to the park?"
"# Translate:

видный

## Footnote

Он видный человек.","prominent, visible

## Footnote

He's a prominent man."
"# Translate:

статус

## Footnote

Какой статус?","status

## Footnote

What's the status?"
"# Translate:

тюрьма

## Footnote

Он в тюрьме.","prison

## Footnote

He's in prison."
"# Translate:

полтора

## Footnote

Жду уже полтора часа.","one and a half

## Footnote

I've been waiting an hour and a half already."
"# Translate:

наблюдение

## Footnote

Он под наблюдением.","observation

## Footnote

He's under observation."
"# Translate:

разобраться

## Footnote

Дай разобраться.","to figure out, to sort out

## Footnote

Let me figure this out."
"# Translate:

психологический

## Footnote

Это психологический момент.","psychological

## Footnote

That's a psychological moment."
"# Translate:

заняться

## Footnote

Надо заняться работой.","to take up, to get down to

## Footnote

I need to get down to work."
"# Translate:

поднимать

## Footnote

Не поднимай это.","to lift, to raise

## Footnote

Don't lift that."
"# Translate:

покинуть

## Footnote

Я не могу его покинуть.","to leave

## Footnote

I can't leave him."
"# Translate:

болеть

## Footnote

Я болею.","to be sick

## Footnote

I'm sick."
"# Translate:

фактически

## Footnote

Фактически он прав.","actually, in fact

## Footnote

He's actually right."
"# Translate:

глупый

## Footnote

Это глупый вопрос.","stupid, foolish

## Footnote

That's a stupid question."
"# Translate:

представляться

## Footnote

Он представляется.","to introduce oneself

## Footnote

He introduces himself."
"# Translate:

преимущество

## Footnote

У нас преимущество.","advantage

## Footnote

We have the advantage."
"# Translate:

протянуть

## Footnote

Протяни руку.","to hold out

## Footnote

Hold out your hand."
"# Translate:

соглашение

## Footnote

Есть соглашение?","agreement

## Footnote

Is there an agreement?"
"# Translate:

задний

## Footnote

Задняя дверь закрыта.","rear, back

## Footnote

The back door is closed."
"# Translate:

доступный

## Footnote

Цена доступная.","affordable

## Footnote

The price is affordable."
"# Translate:

предстоять

## Footnote

Нам предстоит много работы.","to lie ahead

## Footnote

A lot of work lies ahead."
"# Translate:

куча

## Footnote

У меня куча дел.","pile, a bunch

## Footnote

I've got a bunch of things."
"# Translate:

задавать

## Footnote

Не задавай вопросов.","to ask

## Footnote

Don't ask questions."
"# Translate:

осторожно

## Footnote

Неси осторожно.","carefully

## Footnote

Carry it carefully."
"# Translate:

устраивать

## Footnote

Это меня устраивает.","to suit, to work for

## Footnote

That works for me."
"# Translate:

покой

## Footnote

Оставь меня в покое.","peace, rest

## Footnote

Leave me in peace."
"# Translate:

бок

## Footnote

У меня болит бок.","side

## Footnote

My side is in pain."
"# Translate:

добро

## Footnote

Это к добру.","good, kindness

## Footnote

This is for the good."
"# Translate:

независимый

## Footnote

Она независимая.","independent

## Footnote

She's independent."
"# Translate:

объяснение

## Footnote

Мне нужно объяснение.","explanation

## Footnote

I need an explanation."
"# Translate:

солнечный

## Footnote

Сегодня солнечный день.","sunny

## Footnote

It's a sunny day."
"# Translate:

выразить

## Footnote

Как это выразить?","to express

## Footnote

How do I express that?"
"# Translate:

трудность

## Footnote

В чём трудность?","difficulty

## Footnote

What's the difficulty?"
"# Translate:

дурак

## Footnote

Не будь дураком.","fool

## Footnote

Don't be a fool."
"# Translate:

сотрудничество

## Footnote

Нужно сотрудничество.","cooperation

## Footnote

We need cooperation."
"# Translate:

площадка

## Footnote

Детская площадка закрыта.","playground, site

## Footnote

The playground is closed."
"# Translate:

устать

## Footnote

Я устал.","to get tired

## Footnote

I got tired."
"# Translate:

конь

## Footnote

Садись на коня.","horse

## Footnote

Get on the horse."
