Question,Answer
"# Translate:

бык

## Footnote

Бык стоит в поле.","bull, ox

## Footnote

The bull stands in the field."
"# Translate:

заработок

## Footnote

Его заработок хороший.","earnings, income

## Footnote

His earnings are good."
"# Translate:

симпатия

## Footnote

У меня к ней симпатия.","attraction, liking

## Footnote

I have an attraction to her."
"# Translate:

примитивный

## Footnote

Это примитивный план.","primitive, rudimentary

## Footnote

This is a primitive plan."
"# Translate:

прорыв

## Footnote

Это большой прорыв.","breakthrough

## Footnote

This is a big breakthrough."
"# Translate:

коэффициент

## Footnote

Коэффициент высокий.","coefficient, factor

## Footnote

The coefficient is high."
"# Translate:

материнский

## Footnote

Это материнская любовь.","maternal, motherly

## Footnote

This is maternal love."
"# Translate:

напрасно

## Footnote

Он ждал напрасно.","in vain, needlessly

## Footnote

He waited in vain."
"# Translate:

мишка

## Footnote

Дай мне мишку.","bear, teddy bear

## Footnote

Give me the teddy bear."
"# Translate:

угадать

## Footnote

Угадай ответ.","guess, predict

## Footnote

Guess the answer."
"# Translate:

индивид

## Footnote

Каждый индивид важен.","individual, person

## Footnote

Every individual is important."
"# Translate:

поблагодарить

## Footnote

Я хочу поблагодарить тебя.","to thank, to express gratitude

## Footnote

I want to thank you."
"# Translate:

восстание

## Footnote

Восстание началось.","uprising, rebellion

## Footnote

The uprising started."
"# Translate:

республиканский

## Footnote

Это республиканский план.","Republican

## Footnote

This is a Republican plan."
"# Translate:

влажный

## Footnote

Воздух влажный.","moist, damp

## Footnote

The air is moist."
"# Translate:

опускаться

## Footnote

Солнце опускается.","to descend, to go down

## Footnote

The sun descends."
"# Translate:

отвратительный

## Footnote

Запах отвратительный.","disgusting, repulsive

## Footnote

The smell is disgusting."
"# Translate:

вылет

## Footnote

Вылет завтра.","departure, takeoff

## Footnote

The departure is tomorrow."
"# Translate:

пик

## Footnote

Мы на пике горы.","peak

## Footnote

We are at the mountain peak."
"# Translate:

пригодиться

## Footnote

Это пригодится.","to come in handy, to be useful

## Footnote

This will come in handy."
"# Translate:

похоронить

## Footnote

Мы похоронили его.","to bury, to inter

## Footnote

We buried him."
"# Translate:

верность

## Footnote

Его верность сильная.","loyalty, fidelity

## Footnote

His loyalty is strong."
"# Translate:

нормативный

## Footnote

Это нормативный документ.","regulatory, normative

## Footnote

This is a regulatory document."
"# Translate:

дверца

## Footnote

Открой дверцу.","door, small door

## Footnote

Open the small door."
"# Translate:

удобство

## Footnote

Это большое удобство.","convenience, comfort

## Footnote

This is a big convenience."
