Question,Answer
"# Translate:

жена

## Footnote

Это моя жена.","wife

## Footnote

That's my wife."
"# Translate:

государство

## Footnote

Это наше государство.","state

## Footnote

This is our state."
"# Translate:

оставаться

## Footnote

Я остаюсь дома.","to stay, to remain

## Footnote

I'm staying home."
"# Translate:

совершенно

## Footnote

Совершенно нет.","absolutely, completely

## Footnote

Absolutely not."
"# Translate:

письмо

## Footnote

Я получил письмо сегодня.","letter, mail

## Footnote

I received a letter today."
"# Translate:

состояние

## Footnote

В каком состоянии?","state, condition

## Footnote

In what condition?"
"# Translate:

вечер

## Footnote

Весь вечер.","evening

## Footnote

All evening."
"# Translate:

настоящий

## Footnote

Это настоящий?","real, genuine

## Footnote

Is this real?"
"# Translate:

назад

## Footnote

Два дня назад.","back, ago

## Footnote

Two days ago."
"# Translate:

смысл

## Footnote

В чём смысл?","meaning, sense

## Footnote

What's the meaning?"
"# Translate:

мера

## Footnote

В какой мере?","measure, extent

## Footnote

To what extent?"
"# Translate:

семья

## Footnote

Это моя семья.","family

## Footnote

That's my family."
"# Translate:

простой

## Footnote

Это простое решение.","simple

## Footnote

That's a simple solution."
"# Translate:

вещь

## Footnote

Что за вещь?","thing

## Footnote

What's that thing?"
"# Translate:

вернуться

## Footnote

Когда вернёшься?","to return, to come back

## Footnote

When are you coming back?"
"# Translate:

затем

## Footnote

А затем?","then, afterwards

## Footnote

And then?"
"# Translate:

причина

## Footnote

В чём причина?","reason, cause

## Footnote

What's the reason?"
"# Translate:

утро

## Footnote

Сегодня утром.","morning

## Footnote

This morning."
"# Translate:

мать

## Footnote

Это моя мать.","mother

## Footnote

That's my mother."
"# Translate:

рынок

## Footnote

Я на рынке.","market

## Footnote

I'm at the market."
"# Translate:

действительно

## Footnote

Действительно?","really, indeed

## Footnote

Really?"
"# Translate:

происходить

## Footnote

Что происходит?","to happen, to go on

## Footnote

What's going on?"
"# Translate:

данный

## Footnote

В данный момент нет.","this, the given

## Footnote

Not at this moment."
"# Translate:

девушка

## Footnote

Кто эта девушка?","girl

## Footnote

Who's that girl?"
"# Translate:

вести

## Footnote

Я веду.","to lead, to drive

## Footnote

I'm driving."
"# Translate:

сколько

## Footnote

Сколько это стоит?","how much, how many

## Footnote

How much does it cost?"
"# Translate:

тема

## Footnote

Какая тема?","topic

## Footnote

What's the topic?"
"# Translate:

стол

## Footnote

За столом.","table, desk

## Footnote

At the table."
"# Translate:

проект

## Footnote

Это наш проект.","project

## Footnote

This is our project."
"# Translate:

улица

## Footnote

Я на улице.","street

## Footnote

I'm on the street."
"# Translate:

государственный

## Footnote

Это государственная школа.","state, government

## Footnote

It's a state school."
"# Translate:

помнить

## Footnote

Помнишь?","to remember

## Footnote

Remember?"
"# Translate:

называть

## Footnote

Как его называть?","to call, to name

## Footnote

What do you call him?"
"# Translate:

точка

## Footnote

Точка.","point, period

## Footnote

Period."
"# Translate:

появиться

## Footnote

Он вдруг появился.","to appear, to show up

## Footnote

He suddenly showed up."
"# Translate:

хотеться

## Footnote

Не хочется.","to feel like, to want

## Footnote

I don't feel like it."
"# Translate:

нельзя

## Footnote

Так нельзя.","cannot, must not

## Footnote

You can't do that."
"# Translate:

белый

## Footnote

Он в белом.","white

## Footnote

He's in white."
"# Translate:

центр

## Footnote

Я в центре.","center

## Footnote

I'm in the center."
"# Translate:

опять

## Footnote

Опять ты.","again

## Footnote

You again."
"# Translate:

равный

## Footnote

Мы равны.","equal

## Footnote

We're equals."
"# Translate:

против

## Footnote

Я против.","against

## Footnote

I'm against it."
"# Translate:

куда

## Footnote

Куда ты идёшь?","where, where to

## Footnote

Where are you going?"
"# Translate:

неделя

## Footnote

На следующей неделе.","week

## Footnote

Next week."
"# Translate:

идея

## Footnote

Хорошая идея.","idea

## Footnote

Good idea."
"# Translate:

особенно

## Footnote

Особенно сейчас.","especially

## Footnote

Especially now."
"# Translate:

прийтись

## Footnote

Мне пришлось.","to have to

## Footnote

I had to."
"# Translate:

комната

## Footnote

В какой комнате?","room

## Footnote

In which room?"
"# Translate:

иной

## Footnote

Это иное.","other, different

## Footnote

That's different."
