Question,Answer
"# Translate:

смирение

## Footnote

У неё есть смирение.","humility, submission

## Footnote

She has humility."
"# Translate:

свита

## Footnote

Свита короля уже здесь.","suite, retinue

## Footnote

The king's suite is already here."
"# Translate:

корка

## Footnote

Это корка хлеба.","crust, rind

## Footnote

This is a bread crust."
"# Translate:

эрекция

## Footnote

У него эрекция.","erection

## Footnote

He has an erection."
"# Translate:

спецназ

## Footnote

Спецназ уже здесь.","special forces, Spetsnaz

## Footnote

The special forces are here."
"# Translate:

совместить

## Footnote

Совмести работу и отдых.","combine, align

## Footnote

Combine work and rest."
"# Translate:

сожрать

## Footnote

Он всё сожрал.","to devour, to gobble up

## Footnote

He devoured everything."
"# Translate:

жарить

## Footnote

Я буду жарить мясо.","fry, roast

## Footnote

I will fry the meat."
"# Translate:

обоснованный

## Footnote

Это обоснованный ответ.","justified, well-founded

## Footnote

This is a justified answer."
"# Translate:

спасательный

## Footnote

Это спасательный круг.","rescue, lifesaving

## Footnote

This is a rescue ring."
"# Translate:

розетка

## Footnote

Где розетка?","socket, outlet

## Footnote

Where is the socket?"
"# Translate:

эдакий

## Footnote

Он эдакий странный тип.","sort of, kind of

## Footnote

He is a sort of strange type."
"# Translate:

благородство

## Footnote

Это настоящее благородство.","nobility, nobleness

## Footnote

This is true nobility."
"# Translate:

неуловимый

## Footnote

Он неуловимый.","elusive, evasive

## Footnote

He is elusive."
"# Translate:

иранский

## Footnote

Это иранский город.","Iranian, Persian

## Footnote

This is an Iranian city."
"# Translate:

состоятельный

## Footnote

Он состоятельный человек.","wealthy, affluent

## Footnote

He is a wealthy man."
"# Translate:

буфер

## Footnote

Нам нужен буфер.","buffer, bumper

## Footnote

We need a buffer."
"# Translate:

хлам

## Footnote

Выбрось этот хлам.","junk, clutter

## Footnote

Throw out this junk."
"# Translate:

срабатывать

## Footnote

Это не срабатывает.","to work, to trigger

## Footnote

This does not work."
"# Translate:

трата

## Footnote

Это пустая трата.","waste, expenditure

## Footnote

This is a waste."
"# Translate:

совершенствоваться

## Footnote

Он хочет совершенствоваться.","improve, perfect oneself

## Footnote

He wants to improve."
"# Translate:

консул

## Footnote

Консул ждёт нас.","consul

## Footnote

The consul waits for us."
"# Translate:

упрямо

## Footnote

Он упрямо стоит.","stubbornly, obstinately

## Footnote

He stubbornly stands."
"# Translate:

деликатный

## Footnote

Это деликатный вопрос.","delicate, sensitive

## Footnote

This is a delicate question."
"# Translate:

иракский

## Footnote

Это иракский город.","Iraqi

## Footnote

This is an Iraqi city."
"# Translate:

четыреста

## Footnote

Здесь четыреста человек.","four hundred

## Footnote

There are four hundred people here."
"# Translate:

преподобный

## Footnote

Преподобный говорит с нами.","Reverend, Venerable

## Footnote

The Reverend speaks with us."
"# Translate:

гусеница

## Footnote

Видишь гусеницу?","caterpillar, track

## Footnote

Do you see the caterpillar?"
"# Translate:

усовершенствование

## Footnote

Это усовершенствование системы.","improvement, enhancement

## Footnote

This is an improvement of the system."
"# Translate:

узник

## Footnote

Узник сидит здесь.","prisoner, captive

## Footnote

The prisoner sits here."
"# Translate:

катастрофический

## Footnote

Это катастрофический удар.","catastrophic, disastrous

## Footnote

This is a catastrophic blow."
"# Translate:

клин

## Footnote

Держи клин.","wedge, blade

## Footnote

Hold the wedge."
"# Translate:

авторитарный

## Footnote

Это авторитарный режим.","authoritarian, autocratic

## Footnote

This is an authoritarian regime."
"# Translate:

беглый

## Footnote

Он беглый.","fugitive, fleeting

## Footnote

He is a fugitive."
"# Translate:

сослуживец

## Footnote

Мой сослуживец здесь.","colleague, coworker

## Footnote

My colleague is here."
"# Translate:

сербский

## Footnote

Это сербский язык.","Serbian

## Footnote

This is the Serbian language."
"# Translate:

выкуп

## Footnote

Они ждут выкуп.","ransom, redemption

## Footnote

They wait for the ransom."
"# Translate:

цитирование

## Footnote

Это точное цитирование.","quotation, citation

## Footnote

This is an exact quotation."
"# Translate:

норматив

## Footnote

Это наш норматив.","standard, regulation

## Footnote

This is our standard."
"# Translate:

розыгрыш

## Footnote

Это был розыгрыш.","prank, draw

## Footnote

It was a prank."
"# Translate:

преподнести

## Footnote

Преподнеси ей цветок.","present, offer

## Footnote

Present a flower to her."
"# Translate:

развязка

## Footnote

Это развязка истории.","denouement, interchange

## Footnote

This is the denouement of the story."
"# Translate:

воззрение

## Footnote

У него своё воззрение.","viewpoint, outlook

## Footnote

He has his own viewpoint."
"# Translate:

помыть

## Footnote

Нужно помыть стол.","to wash, to clean

## Footnote

I need to wash the table."
"# Translate:

мобилизовать

## Footnote

Нужно мобилизовать народ.","mobilize, call up

## Footnote

We need to mobilize the people."
"# Translate:

нацистский

## Footnote

Это нацистский знак.","Nazi, fascist

## Footnote

This is a Nazi sign."
"# Translate:

житься

## Footnote

Мне здесь хорошо живётся.","to get along, to live

## Footnote

I get along well here."
"# Translate:

пластик

## Footnote

Это пластик.","plastic

## Footnote

This is plastic."
"# Translate:

колода

## Footnote

Колода на столе.","deck, pack

## Footnote

The deck is on the table."
"# Translate:

хлебный

## Footnote

Это хлебный магазин.","bread

## Footnote

This is a bread shop."
"# Translate:

влюбляться

## Footnote

Он быстро влюбляется.","to fall in love

## Footnote

He falls in love quickly."
"# Translate:

институциональный

## Footnote

Это институциональный вопрос.","institutional

## Footnote

This is an institutional question."
"# Translate:

выставочный

## Footnote

Это выставочный зал.","exhibition, exhibit

## Footnote

This is an exhibition hall."
"# Translate:

насладиться

## Footnote

Насладись вечером.","enjoy, savor

## Footnote

Enjoy the evening."
"# Translate:

совместимый

## Footnote

Они совместимы.","compatible

## Footnote

They are compatible."
"# Translate:

деятельный

## Footnote

Он очень деятельный.","active, energetic

## Footnote

He is very active."
"# Translate:

пыл

## Footnote

У него есть пыл.","ardor, zeal

## Footnote

He has ardor."
"# Translate:

высадить

## Footnote

Мы высадили дерево.","to plant, to land

## Footnote

We planted a tree."
"# Translate:

нарядный

## Footnote

Она сегодня нарядная.","dressy, smart

## Footnote

She is dressy today."
"# Translate:

тиран

## Footnote

Он настоящий тиран.","tyrant, despot

## Footnote

He is a real tyrant."
"# Translate:

сжатие

## Footnote

Это сжатие файла.","compression, squeezing

## Footnote

This is compression of the file."
"# Translate:

забвение

## Footnote

Имя ушло в забвение.","oblivion, forgetfulness

## Footnote

The name went into oblivion."
"# Translate:

развлекательный

## Footnote

Это развлекательная игра.","entertainment, entertaining

## Footnote

This is an entertainment game."
"# Translate:

красноармеец

## Footnote

Красноармеец стоит у двери.","Red Army soldier

## Footnote

A Red Army soldier stands at the door."
"# Translate:

утопия

## Footnote

Это пустая утопия.","utopia

## Footnote

This is an empty utopia."
"# Translate:

разделиться

## Footnote

Группа разделилась.","to split, to divide

## Footnote

The group split."
"# Translate:

женитьба

## Footnote

Женитьба уже близко.","marriage

## Footnote

The marriage is already near."
"# Translate:

мироздание

## Footnote

Мироздание велико.","universe, creation

## Footnote

The universe is great."
"# Translate:

капот

## Footnote

Открой капот.","hood, bonnet

## Footnote

Open the hood."
"# Translate:

комбинезон

## Footnote

Надень комбинезон.","jumpsuit, overall

## Footnote

Put on the jumpsuit."
"# Translate:

постулат

## Footnote

Это основной постулат.","postulate, axiom

## Footnote

This is the main postulate."
"# Translate:

противопоставить

## Footnote

Противопоставь одно другому.","to contrast, to set against

## Footnote

Contrast one with the other."
"# Translate:

археологический

## Footnote

Это археологический музей.","archaeological

## Footnote

This is an archaeological museum."
"# Translate:

директива

## Footnote

Вот директива.","directive

## Footnote

Here is the directive."
"# Translate:

спрашиваться

## Footnote

Спрашивается, кто это.","to wonder, to be asked

## Footnote

One wonders who this is."
"# Translate:

динамичный

## Footnote

Это динамичный танец.","dynamic, energetic

## Footnote

This is a dynamic dance."
