Question,Answer
"# Translate:

мамин

## Footnote

Это мамина книга.","mom's

## Footnote

This is mom's book."
"# Translate:

смириться

## Footnote

Я смирился с этим.","to resign oneself

## Footnote

I resigned myself to this."
"# Translate:

рискнуть

## Footnote

Я решил рискнуть.","to risk

## Footnote

I decided to risk it."
"# Translate:

поблизости

## Footnote

Магазин поблизости.","nearby

## Footnote

The store is nearby."
"# Translate:

ударный

## Footnote

Это ударный инструмент.","percussive

## Footnote

This is a percussive instrument."
"# Translate:

петух

## Footnote

Петух кричит утром.","rooster

## Footnote

The rooster crows in the morning."
"# Translate:

упираться

## Footnote

Он упирается.","to resist

## Footnote

He is resisting."
"# Translate:

компенсировать

## Footnote

Это компенсирует потери.","to compensate

## Footnote

This compensates for the losses."
"# Translate:

немыслимый

## Footnote

Это немыслимая идея.","unthinkable

## Footnote

This is an unthinkable idea."
"# Translate:

заветный

## Footnote

Это моя заветная мечта.","cherished

## Footnote

This is my cherished dream."
"# Translate:

античный

## Footnote

Это античный храм.","ancient

## Footnote

This is an ancient temple."
"# Translate:

двадцатый

## Footnote

Это двадцатый век.","twentieth

## Footnote

This is the twentieth century."
"# Translate:

убежище

## Footnote

Мы нашли убежище.","shelter

## Footnote

We found shelter."
"# Translate:

последовательно

## Footnote

Делай это последовательно.","sequentially

## Footnote

Do this sequentially."
"# Translate:

проба

## Footnote

Это только проба.","sample

## Footnote

This is only a sample."
"# Translate:

ведать

## Footnote

Я не ведаю.","to know

## Footnote

I do not know."
"# Translate:

визуальный

## Footnote

Это визуальный знак.","visual

## Footnote

This is a visual sign."
"# Translate:

оцениваться

## Footnote

Работа оценивается.","to be evaluated

## Footnote

The work is being evaluated."
"# Translate:

инженерный

## Footnote

Это инженерный проект.","engineering

## Footnote

This is an engineering project."
"# Translate:

кидать

## Footnote

Он кидает мяч.","to throw

## Footnote

He throws the ball."
"# Translate:

умерший

## Footnote

Умерший отец.","deceased

## Footnote

The deceased father."
"# Translate:

бес

## Footnote

Это злой бес.","demon

## Footnote

This is an evil demon."
"# Translate:

ненадолго

## Footnote

Останься ненадолго.","for a short time

## Footnote

Stay for a short time."
"# Translate:

сонный

## Footnote

Я очень сонный.","sleepy

## Footnote

I am very sleepy."
"# Translate:

отнимать

## Footnote

Это отнимает время.","to take away

## Footnote

This takes away time."
"# Translate:

погрузить

## Footnote

Погрузи камень в воду.","to immerse

## Footnote

Immerse the stone in the water."
"# Translate:

драматический

## Footnote

Это драматический театр.","dramatic

## Footnote

This is a dramatic theater."
"# Translate:

ягода

## Footnote

Это сладкая ягода.","berry

## Footnote

This is a sweet berry."
"# Translate:

неприятель

## Footnote

Это наш неприятель.","enemy

## Footnote

This is our enemy."
"# Translate:

личностный

## Footnote

Это личностный рост.","personal

## Footnote

This is personal growth."
"# Translate:

нитка

## Footnote

Дай мне нитку.","thread

## Footnote

Give me the thread."
"# Translate:

сдвиг

## Footnote

Это большой сдвиг.","shift

## Footnote

This is a big shift."
"# Translate:

неудобный

## Footnote

Это неудобный стул.","uncomfortable

## Footnote

This is an uncomfortable chair."
"# Translate:

стоп

## Footnote

Скажи стоп.","stop

## Footnote

Say stop."
"# Translate:

пыльный

## Footnote

Стол пыльный.","dusty

## Footnote

The table is dusty."
"# Translate:

благословение

## Footnote

Это большое благословение.","blessing

## Footnote

This is a great blessing."
"# Translate:

уральский

## Footnote

Это уральский город.","Ural

## Footnote

This is a Ural city."
"# Translate:

крымский

## Footnote

Это крымский берег.","Crimean

## Footnote

This is the Crimean coast."
"# Translate:

массивный

## Footnote

Это массивный стол.","massive

## Footnote

This is a massive table."
"# Translate:

отправка

## Footnote

Отправка завтра.","shipment

## Footnote

The shipment is tomorrow."
"# Translate:

нищета

## Footnote

Там страшная нищета.","poverty

## Footnote

There is terrible poverty there."
"# Translate:

гимн

## Footnote

Они поют гимн.","anthem

## Footnote

They sing the anthem."
"# Translate:

патриот

## Footnote

Он настоящий патриот.","patriot

## Footnote

He is a true patriot."
"# Translate:

жрец

## Footnote

Древний жрец.","priest

## Footnote

An ancient priest."
"# Translate:

шестнадцать

## Footnote

Ей исполнилось шестнадцать.","sixteen

## Footnote

She turned sixteen."
"# Translate:

пристрастие

## Footnote

У него пристрастие к игре.","addiction

## Footnote

He has an addiction to the game."
"# Translate:

гигант

## Footnote

Это гигант.","giant

## Footnote

This is a giant."
"# Translate:

бульвар

## Footnote

Мы идём по бульвару.","boulevard

## Footnote

We walk along the boulevard."
"# Translate:

нарочно

## Footnote

Он сделал это нарочно.","on purpose

## Footnote

He did this on purpose."
"# Translate:

дуб

## Footnote

Это старый дуб.","oak

## Footnote

This is an old oak."
"# Translate:

присниться

## Footnote

Ты мне приснился.","to appear in a dream

## Footnote

You appeared in a dream."
"# Translate:

воздействовать

## Footnote

Это воздействует на нас.","to influence

## Footnote

This influences us."
"# Translate:

словесный

## Footnote

Это словесный портрет.","verbal

## Footnote

This is a verbal portrait."
"# Translate:

синтез

## Footnote

Это синтез.","synthesis

## Footnote

This is synthesis."
"# Translate:

уборка

## Footnote

Нужна уборка.","cleaning

## Footnote

Cleaning is needed."
"# Translate:

суждено

## Footnote

Ему суждено.","destined

## Footnote

He is destined."
"# Translate:

шить

## Footnote

Она шьёт платье.","to sew

## Footnote

She is sewing a dress."
"# Translate:

привозить

## Footnote

Отец привозит хлеб.","to bring

## Footnote

Father brings bread."
"# Translate:

страничка

## Footnote

Открой эту страничку.","page

## Footnote

Open this page."
"# Translate:

проглотить

## Footnote

Он проглотил воду.","to swallow

## Footnote

He swallowed the water."
"# Translate:

перехватить

## Footnote

Он перехватил мяч.","to intercept

## Footnote

He intercepted the ball."
"# Translate:

опасно

## Footnote

Здесь опасно.","dangerous

## Footnote

It is dangerous here."
"# Translate:

местечко

## Footnote

Тихое местечко.","small town

## Footnote

A quiet small town."
"# Translate:

припомнить

## Footnote

Я не могу припомнить.","to recall

## Footnote

I cannot recall."
"# Translate:

составной

## Footnote

Это составное слово.","compound

## Footnote

This is a compound word."
"# Translate:

шахматы

## Footnote

Мы играем в шахматы.","chess

## Footnote

We play chess."
"# Translate:

задыхаться

## Footnote

Я задыхаюсь.","to gasp

## Footnote

I am gasping."
"# Translate:

кристалл

## Footnote

Это красивый кристалл.","crystal

## Footnote

This is a beautiful crystal."
"# Translate:

цвести

## Footnote

Деревья цветут.","to bloom

## Footnote

The trees are blooming."
"# Translate:

промолчать

## Footnote

Он решил промолчать.","to keep silent, to say nothing

## Footnote

He chose to keep silent."
"# Translate:

университетский

## Footnote

Это университетский двор.","university

## Footnote

This is a university courtyard."
"# Translate:

познакомить

## Footnote

Познакомь меня с ним.","to introduce

## Footnote

Introduce me to him."
"# Translate:

наружный

## Footnote

Это наружная стена.","outer

## Footnote

This is an outer wall."
"# Translate:

вилка

## Footnote

Дай мне вилку.","fork

## Footnote

Give me a fork."
"# Translate:

старичок

## Footnote

Вот старичок.","old man

## Footnote

Here is an old man."
"# Translate:

пепел

## Footnote

Везде пепел.","ash

## Footnote

There is ash everywhere."
"# Translate:

частенько

## Footnote

Я частенько хожу туда.","quite often

## Footnote

I go there quite often."
"# Translate:

слыхать

## Footnote

Я не слыхал.","to hear

## Footnote

I did not hear."
"# Translate:

прихожая

## Footnote

Оставь обувь в прихожей.","hallway

## Footnote

Leave the shoes in the hallway."
"# Translate:

сплошь

## Footnote

Поле сплошь в снегу.","entirely

## Footnote

The field is entirely in snow."
"# Translate:

ведомость

## Footnote

Проверь ведомость.","list

## Footnote

Check the list."
"# Translate:

добираться

## Footnote

Я добираюсь до работы.","to get to

## Footnote

I get to work."
"# Translate:

полководец

## Footnote

Он великий полководец.","commander

## Footnote

He is a great commander."
"# Translate:

мамочка

## Footnote

Мамочка дома.","mommy

## Footnote

Mommy is at home."
"# Translate:

езда

## Footnote

Мне нравится езда.","riding

## Footnote

I like riding."
"# Translate:

тормозить

## Footnote

Машина тормозит.","to brake

## Footnote

The car is braking."
"# Translate:

завершать

## Footnote

Я завершаю работу.","to complete

## Footnote

I am completing the work."
"# Translate:

охотиться

## Footnote

Они охотятся в лесу.","to hunt

## Footnote

They hunt in the forest."
"# Translate:

снести

## Footnote

Они снесут дом.","to demolish

## Footnote

They will demolish the house."
"# Translate:

избыток

## Footnote

У нас избыток яблок.","surplus, excess

## Footnote

We have a surplus of apples."
"# Translate:

подчинение

## Footnote

Это полное подчинение.","subordination

## Footnote

This is complete subordination."
"# Translate:

импорт

## Footnote

Импорт растёт.","import

## Footnote

Import is growing."
"# Translate:

повиснуть

## Footnote

Он повис на ветке.","to hang

## Footnote

He hung on the branch."
"# Translate:

безумно

## Footnote

Она безумно любит его.","madly

## Footnote

She loves him madly."
"# Translate:

механик

## Footnote

Механик здесь.","mechanic

## Footnote

The mechanic is here."
"# Translate:

возмещение

## Footnote

Я жду возмещения.","compensation

## Footnote

I am waiting for compensation."
"# Translate:

спорный

## Footnote

Это спорный вопрос.","controversial

## Footnote

This is a controversial question."
"# Translate:

влезть

## Footnote

Он влез в окно.","to climb in

## Footnote

He climbed in the window."
"# Translate:

взволновать

## Footnote

Это взволновало меня.","to excite

## Footnote

This excited me."
"# Translate:

освобождать

## Footnote

Они освобождают город.","to liberate

## Footnote

They are liberating the city."
