Question,Answer
"# Translate:

перерезать

## Footnote

Он перерезал канат ножом.","cut, sever

## Footnote

He cut the rope with a knife."
"# Translate:

покаяние

## Footnote

Он ищет покаяния.","repentance

## Footnote

He is seeking repentance."
"# Translate:

исцеление

## Footnote

Ему нужно исцеление.","healing, cure

## Footnote

He needs healing."
"# Translate:

одержимый

## Footnote

Она казалась одержимой странной энергией.","possessed, obsessed

## Footnote

She seemed possessed by a strange energy."
"# Translate:

военнопленный

## Footnote

Он стал военнопленным.","prisoner of war, POW

## Footnote

He became a prisoner of war."
"# Translate:

нововведение

## Footnote

Это полезное нововведение.","innovation

## Footnote

This is a useful innovation."
"# Translate:

эвакуировать

## Footnote

Надо эвакуировать здание.","evacuate

## Footnote

We need to evacuate the building."
"# Translate:

натягивать

## Footnote

Он натягивает холст.","to stretch, to tighten

## Footnote

He is stretching the canvas."
"# Translate:

лихой

## Footnote

Он лихой парень.","daring, reckless

## Footnote

He is a daring guy."
"# Translate:

рельеф

## Footnote

Горный рельеф красив.","terrain, relief

## Footnote

The mountain terrain is beautiful."
"# Translate:

прощальный

## Footnote

Это прощальное письмо.","farewell, parting

## Footnote

This is a farewell letter."
"# Translate:

коммерция

## Footnote

Он изучает коммерцию.","commerce, trade

## Footnote

He studies commerce."
"# Translate:

алкоголизм

## Footnote

Алкоголизм разрушил его семью.","alcoholism

## Footnote

Alcoholism destroyed his family."
"# Translate:

безобразный

## Footnote

Эта скульптура безобразная.","ugly, monstrous

## Footnote

This sculpture is ugly."
"# Translate:

тугой

## Footnote

Крышка слишком тугая.","tight, stiff

## Footnote

The lid is too tight."
"# Translate:

этак

## Footnote

Сделай этак.","like this, that way

## Footnote

Do it like this."
"# Translate:

растворяться

## Footnote

Сахар растворяется в воде.","dissolve

## Footnote

Sugar dissolves in water."
"# Translate:

чужак

## Footnote

Он чувствовал себя чужаком.","stranger, outsider

## Footnote

He felt like a stranger."
"# Translate:

приведение

## Footnote

Нужно приведение к общей форме.","reduction, bringing

## Footnote

Reduction to a common form is needed."
"# Translate:

лом

## Footnote

Он открыл ящик ломом.","crowbar, scrap metal

## Footnote

He opened the box with a crowbar."
"# Translate:

крестьянство

## Footnote

Крестьянство восстало против дворян.","peasantry

## Footnote

The peasantry rose against the nobles."
"# Translate:

нары

## Footnote

Солдаты спали на нарах.","bunks, berths

## Footnote

The soldiers slept on the bunks."
"# Translate:

шарф

## Footnote

У неё шарф на шее.","scarf

## Footnote

She has a scarf on her neck."
"# Translate:

подтянуть

## Footnote

Подтяните винты.","tighten, pull up

## Footnote

Tighten the screws."
"# Translate:

забираться

## Footnote

Он забирается на чердак.","to climb up into

## Footnote

He is climbing up into the attic."
"# Translate:

декан

## Footnote

Декан говорит со студентом.","dean

## Footnote

The dean is speaking with a student."
"# Translate:

отмахнуться

## Footnote

Он отмахнулся от вопроса.","to wave off, to brush off

## Footnote

He waved off the question."
"# Translate:

папочка

## Footnote

Папочка купил мне новый велосипед.","daddy, dad

## Footnote

Daddy bought me a new bike."
"# Translate:

комнатка

## Footnote

Она сняла уютную маленькую комнатку.","small room, little room

## Footnote

She rented a cozy small room."
"# Translate:

дипломатия

## Footnote

Дипломатия разрешила конфликт.","diplomacy

## Footnote

Diplomacy resolved the conflict."
"# Translate:

экстренный

## Footnote

Это экстренный вызов.","emergency, urgent

## Footnote

This is an emergency call."
"# Translate:

затруднять

## Footnote

Дождь затрудняет движение.","hinder, impede

## Footnote

Rain hinders movement."
"# Translate:

стиральный

## Footnote

Стиральная машина сломана.","washing, laundry

## Footnote

The washing machine is broken."
"# Translate:

извлечение

## Footnote

Извлечение зуба прошло хорошо.","extraction, retrieval

## Footnote

The extraction of the tooth went well."
"# Translate:

квитанция

## Footnote

Храните квитанцию.","receipt

## Footnote

Keep the receipt."
"# Translate:

траншея

## Footnote

Солдаты сидят в траншее.","trench

## Footnote

The soldiers sit in the trench."
"# Translate:

волокно

## Footnote

Это волокно хлопка.","fiber

## Footnote

This is cotton fiber."
"# Translate:

профсоюзный

## Footnote

Он профсоюзный работник.","trade union, union

## Footnote

He is a trade union worker."
"# Translate:

политолог

## Footnote

Политолог анализировал выборы.","political scientist, political analyst

## Footnote

The political scientist analyzed the election."
"# Translate:

гражданка

## Footnote

Она гражданка этой страны.","citizen, female citizen

## Footnote

She is a citizen of this country."
"# Translate:

ласточка

## Footnote

Ласточка пролетела над озером.","swallow, martin

## Footnote

A swallow flew over the lake."
"# Translate:

картонный

## Footnote

Я купил картонную коробку.","cardboard, carton

## Footnote

I bought a cardboard box."
"# Translate:

византийский

## Footnote

Византийская империя была могущественной.","Byzantine

## Footnote

The Byzantine Empire was powerful."
"# Translate:

регистр

## Footnote

У неё высокий регистр голоса.","register

## Footnote

She has a high voice register."
"# Translate:

али

## Footnote

Али ты не слышал?","or

## Footnote

Or did you not hear?"
"# Translate:

драматург

## Footnote

Драматург пишет пьесу.","playwright

## Footnote

The playwright is writing a play."
"# Translate:

преуспеть

## Footnote

Она хочет преуспеть.","succeed, prosper

## Footnote

She wants to succeed."
"# Translate:

форточка

## Footnote

Открой форточку.","small window

## Footnote

Open the small window."
"# Translate:

череда

## Footnote

Началась череда встреч.","series, succession

## Footnote

A series of meetings began."
"# Translate:

недостаточность

## Footnote

Это недостаточность опыта.","insufficiency, deficiency

## Footnote

This is an insufficiency of experience."
"# Translate:

замкнуть

## Footnote

Он замкнул дверь.","close, lock

## Footnote

He locked the door."
"# Translate:

затопить

## Footnote

Река скоро затопит город.","flood, inundate

## Footnote

The river will flood the town soon."
"# Translate:

мигрант

## Footnote

Мигрант нашёл новую работу.","migrant, immigrant

## Footnote

The migrant found a new job."
"# Translate:

поводок

## Footnote

Держите собаку на поводке.","leash, lead

## Footnote

Keep the dog on a leash."
"# Translate:

ягодица

## Footnote

Болит правая ягодица.","buttock

## Footnote

The right buttock hurts."
"# Translate:

подсистема

## Footnote

Это важная подсистема.","subsystem

## Footnote

This is an important subsystem."
"# Translate:

баночка

## Footnote

В баночке соль.","jar, little jar

## Footnote

There is salt in the jar."
"# Translate:

тюменский

## Footnote

Это тюменский поезд.","Tyumen

## Footnote

This is a Tyumen train."
"# Translate:

напоить

## Footnote

Напои гостя чаем.","to give a drink

## Footnote

Give the guest a drink of tea."
"# Translate:

снабжать

## Footnote

Мы снабжаем войска едой.","supply, provide

## Footnote

We supply the troops with food."
"# Translate:

подполье

## Footnote

Он ушёл в подполье.","underground

## Footnote

He went underground."
"# Translate:

политбюро

## Footnote

Политбюро приняло решение о политике.","Politburo, Political Bureau

## Footnote

The Politburo decided the policy."
"# Translate:

сертификация

## Footnote

Я получил свою сертификацию вчера.","certification, certification process

## Footnote

I received my certification yesterday."
"# Translate:

информатика

## Footnote

Я изучаю информатику в университете.","informatics, computer science

## Footnote

I study informatics at the university."
"# Translate:

покровитель

## Footnote

Он стал покровителем искусств.","patron, protector

## Footnote

He became a patron of the arts."
"# Translate:

проповедник

## Footnote

Проповедник говорит громко.","preacher

## Footnote

The preacher is speaking loudly."
"# Translate:

княжество

## Footnote

Это старое княжество.","principality

## Footnote

This is an old principality."
"# Translate:

гоняться

## Footnote

Кошки часто гоняются за своими хвостами.","chase, pursue

## Footnote

Cats often chase their own tails."
"# Translate:

худо

## Footnote

Он поёт худо.","badly, poorly

## Footnote

He sings badly."
"# Translate:

дубинка

## Footnote

Офицер поднял свою дубинку.","baton, club

## Footnote

The officer raised his baton."
"# Translate:

отделка

## Footnote

Отделка дома готова.","finishing, trim

## Footnote

The finishing of the house is ready."
"# Translate:

шнурок

## Footnote

Завяжи шнурок.","lace, cord

## Footnote

Tie the lace."
"# Translate:

катить

## Footnote

Давайте катить мяч на улицу.","roll, push

## Footnote

Let's roll the ball outside."
"# Translate:

струйка

## Footnote

Струйка воды течёт.","trickle, streamlet

## Footnote

A trickle of water is flowing."
"# Translate:

затягивать

## Footnote

Встреча затягивается.","to drag on, to tighten

## Footnote

The meeting is dragging on."
"# Translate:

спохватиться

## Footnote

Он спохватился слишком поздно.","to realize

## Footnote

He realized too late."
"# Translate:

пи

## Footnote

Число пи известно.","pi

## Footnote

The number pi is known."
"# Translate:

дальность

## Footnote

Дальность выстрела велика.","range, distance

## Footnote

The range of the shot is great."
"# Translate:

оговорить

## Footnote

Давайте оговорим план.","discuss, agree upon

## Footnote

Let's discuss the plan."
"# Translate:

заткнуться

## Footnote

Заткнись и слушай!","shut up, be quiet

## Footnote

Shut up and listen!"
"# Translate:

манифест

## Footnote

Он читает манифест.","manifesto

## Footnote

He is reading a manifesto."
"# Translate:

натиск

## Footnote

Натиск врага был сильным.","assault, pressure

## Footnote

The enemy's assault was strong."
"# Translate:

отбивать

## Footnote

Они отбивают атаку.","beat off, repel

## Footnote

They are beating off the attack."
"# Translate:

вдалеке

## Footnote

Дом стоял вдалеке.","in the distance, far away

## Footnote

The house stood in the distance."
"# Translate:

запросить

## Footnote

Я запрошу документ завтра.","request

## Footnote

I will request the document tomorrow."
"# Translate:

сношение

## Footnote

У них было интимное сношение.","intercourse, relations

## Footnote

They had intimate intercourse."
"# Translate:

избивать

## Footnote

Они избивают пленных.","to beat, to batter

## Footnote

They beat the prisoners."
"# Translate:

милостивый

## Footnote

Судья был милостив.","merciful, gracious

## Footnote

The judge was merciful."
"# Translate:

намечаться

## Footnote

Намечается новая встреча.","to take shape, to be planned

## Footnote

A new meeting is taking shape."
"# Translate:

шипеть

## Footnote

Змея начала громко шипеть.","hiss, sizzle

## Footnote

The snake began to hiss loudly."
"# Translate:

намекнуть

## Footnote

Она намекнула на правду.","hint, suggest

## Footnote

She hinted at the truth."
"# Translate:

выздоровление

## Footnote

Его выздоровление заняло время.","recovery

## Footnote

His recovery took time."
"# Translate:

таинство

## Footnote

Крещение — это таинство.","sacrament, mystery

## Footnote

Baptism is a sacrament."
"# Translate:

малолетний

## Footnote

Это малолетний ребёнок.","underage, juvenile

## Footnote

This is an underage child."
"# Translate:

депутатский

## Footnote

Это депутатское решение.","deputy's, parliamentary

## Footnote

This is a deputy's decision."
"# Translate:

нацист

## Footnote

Он был нацистом.","Nazi

## Footnote

He was a Nazi."
"# Translate:

трудоустройство

## Footnote

Она ищет трудоустройство.","employment, job placement

## Footnote

She is looking for employment."
"# Translate:

лепесток

## Footnote

Лепесток упал на стол.","petal

## Footnote

A petal fell on the table."
"# Translate:

коммуникативный

## Footnote

Она очень коммуникативная.","communicative

## Footnote

She is very communicative."
"# Translate:

незаконно

## Footnote

Он сделал это незаконно.","illegally, unlawfully

## Footnote

He did this illegally."
