Question,Answer
"# Translate:

скорпион

## Footnote

Скорпион на стене.","scorpion

## Footnote

A scorpion is on the wall."
"# Translate:

стянуть

## Footnote

Стяни ремень.","tighten, pull off

## Footnote

Tighten the belt."
"# Translate:

изнасилование

## Footnote

Это было изнасилование.","rape, sexual assault

## Footnote

It was rape."
"# Translate:

судорога

## Footnote

У него судорога в ноге.","convulsion, spasm

## Footnote

He has a spasm in his leg."
"# Translate:

налететь

## Footnote

Птицы налетели на нас.","to swoop, to raid

## Footnote

The birds swooped on us."
"# Translate:

отображение

## Footnote

Это отображение на экране.","mapping, representation

## Footnote

This is a mapping on the screen."
"# Translate:

лукавый

## Footnote

У него лукавая улыбка.","crafty, sly

## Footnote

He has a crafty smile."
"# Translate:

богослужение

## Footnote

Мы были на богослужении.","worship service, divine service

## Footnote

We were at the worship service."
"# Translate:

охлаждение

## Footnote

Охлаждение не работает.","cooling, refrigeration

## Footnote

The cooling does not work."
"# Translate:

ознакомление

## Footnote

Нужно ознакомление с правилами.","acquaintance, familiarization

## Footnote

We need familiarization with the rules."
"# Translate:

топать

## Footnote

Не топай ногой.","stamp, tramp

## Footnote

Don't stamp your foot."
"# Translate:

назло

## Footnote

Он сделал это назло.","to spite, out of spite

## Footnote

He did it out of spite."
"# Translate:

словесность

## Footnote

Это русская словесность.","literature, letters

## Footnote

This is Russian literature."
"# Translate:

накапливаться

## Footnote

Пыль накапливается здесь.","accumulate, build up

## Footnote

Dust accumulates here."
"# Translate:

нехотя

## Footnote

Он нехотя встал.","reluctantly, unwillingly

## Footnote

He reluctantly got up."
"# Translate:

насильно

## Footnote

Не делай это насильно.","forcibly, by force

## Footnote

Don't do it by force."
"# Translate:

скульптор

## Footnote

Скульптор работает здесь.","sculptor, carver

## Footnote

The sculptor works here."
"# Translate:

оглавление

## Footnote

Смотри оглавление.","table of contents, contents

## Footnote

Look at the table of contents."
"# Translate:

голландец

## Footnote

Он голландец.","Dutchman, Hollander

## Footnote

He is a Dutchman."
"# Translate:

ювелирный

## Footnote

Это ювелирный магазин.","jewelry, jeweler's

## Footnote

This is a jewelry store."
"# Translate:

прижиматься

## Footnote

Ребёнок прижимается ко мне.","to press, to cling

## Footnote

The child presses against me."
"# Translate:

визжать

## Footnote

Собака визжит.","squeal, screech

## Footnote

The dog squeals."
"# Translate:

воедино

## Footnote

Собери всё воедино.","into one, together

## Footnote

Gather it all into one."
"# Translate:

приветливый

## Footnote

Она очень приветливая.","friendly, cordial

## Footnote

She is very friendly."
"# Translate:

чреватый

## Footnote

Это чревато риском.","fraught, fraught with

## Footnote

This is fraught with risk."
"# Translate:

пай

## Footnote

Это мой пай.","share, stake

## Footnote

This is my share."
"# Translate:

дядюшка

## Footnote

Дядюшка приехал к нам.","uncle

## Footnote

Uncle is here."
"# Translate:

проблематика

## Footnote

Это наша проблематика.","issues, problems

## Footnote

These are our issues."
"# Translate:

казах

## Footnote

Он казах.","Kazakh

## Footnote

He is Kazakh."
"# Translate:

выбегать

## Footnote

Ребёнок выбегает во двор.","to run out, to dash out

## Footnote

The child runs out into the yard."
"# Translate:

регистрировать

## Footnote

Нужно регистрировать гостей.","register, record

## Footnote

We need to register the guests."
"# Translate:

подбросить

## Footnote

Подбрось мяч.","toss, throw up

## Footnote

Toss the ball."
"# Translate:

скрестить

## Footnote

Скрести руки.","to cross, to interbreed

## Footnote

Cross your arms."
"# Translate:

упаковать

## Footnote

Упакуй вещи.","to pack, to package

## Footnote

Pack the things."
"# Translate:

примирение

## Footnote

Мы ждём примирения.","reconciliation, conciliation

## Footnote

We wait for reconciliation."
"# Translate:

тереть

## Footnote

Он трёт стол.","rub, grate

## Footnote

He rubs the table."
"# Translate:

зазвонить

## Footnote

Телефон зазвонил.","to start ringing, to ring

## Footnote

The phone started ringing."
"# Translate:

газон

## Footnote

Собака на газоне.","lawn, turf

## Footnote

The dog is on the lawn."
"# Translate:

поразительно

## Footnote

Он поразительно умный.","astonishingly, amazingly

## Footnote

He is astonishingly smart."
"# Translate:

укрыть

## Footnote

Укрой ребёнка.","to cover, to shelter

## Footnote

Cover the child."
"# Translate:

куриный

## Footnote

Это куриный суп.","chicken, hen's

## Footnote

This is chicken soup."
"# Translate:

прислуга

## Footnote

Прислуга убирает дом.","servant, domestic help

## Footnote

The servant cleans the house."
"# Translate:

полемика

## Footnote

Это пустая полемика.","polemic, controversy

## Footnote

This is an empty polemic."
"# Translate:

прогуливаться

## Footnote

Мы прогуливаемся в парке.","walk, stroll

## Footnote

We walk in the park."
"# Translate:

теплота

## Footnote

Я чувствую теплоту.","warmth, heat

## Footnote

I feel the warmth."
"# Translate:

акустический

## Footnote

Это акустическая гитара.","acoustic

## Footnote

This is an acoustic guitar."
"# Translate:

ослепительный

## Footnote

Какой ослепительный свет!","dazzling, blinding

## Footnote

What a dazzling light!"
"# Translate:

атаман

## Footnote

Атаман ведёт народ.","ataman, chieftain

## Footnote

The ataman leads the people."
"# Translate:

выпускной

## Footnote

У нас сегодня выпускной.","graduation, prom

## Footnote

We have graduation today."
"# Translate:

завопить

## Footnote

Она завопила от страха.","to scream, to cry out

## Footnote

She screamed from fear."
"# Translate:

методологический

## Footnote

Это методологический вопрос.","methodological

## Footnote

This is a methodological question."
"# Translate:

канат

## Footnote

Держи канат.","rope, cable

## Footnote

Hold the rope."
"# Translate:

племянница

## Footnote

Моя племянница здесь.","niece

## Footnote

My niece is here."
"# Translate:

усердно

## Footnote

Он усердно работает.","diligently, earnestly

## Footnote

He works diligently."
"# Translate:

вредить

## Footnote

Это вредит здоровью.","harm, damage

## Footnote

This harms your health."
"# Translate:

избирать

## Footnote

Народ избирает его.","to elect, to choose

## Footnote

The people elect him."
"# Translate:

потерянный

## Footnote

Это потерянный ключ.","lost, missing

## Footnote

This is a lost key."
"# Translate:

мачта

## Footnote

Мачта высокая.","mast, pole

## Footnote

The mast is tall."
"# Translate:

спешка

## Footnote

Какая спешка?","hurry, rush

## Footnote

What's the hurry?"
"# Translate:

балка

## Footnote

Балка упала.","beam, girder

## Footnote

The beam fell."
"# Translate:

переезжать

## Footnote

Мы переезжаем завтра.","to move, to relocate

## Footnote

We move tomorrow."
"# Translate:

переступить

## Footnote

Не переступи черту.","step over, cross

## Footnote

Don't step over the line."
"# Translate:

колокольня

## Footnote

Видишь колокольню?","bell tower, belfry

## Footnote

Do you see the bell tower?"
"# Translate:

зав

## Footnote

Зав ушёл на обед.","head, boss

## Footnote

The boss left for lunch."
"# Translate:

отослать

## Footnote

Отошли письмо.","send off, dispatch

## Footnote

Send off the letter."
"# Translate:

выживать

## Footnote

Трудно выживать одному.","to survive, to subsist

## Footnote

It is hard to survive alone."
"# Translate:

лось

## Footnote

Лось стоит в лесу.","moose, elk

## Footnote

A moose stands in the forest."
"# Translate:

мириться

## Footnote

Они снова мирятся.","to reconcile, to come to terms

## Footnote

They reconcile again."
"# Translate:

доброжелательный

## Footnote

Он очень доброжелательный.","friendly, benevolent

## Footnote

He is very friendly."
"# Translate:

неравенство

## Footnote

Это социальное неравенство.","inequality, disparity

## Footnote

This is social inequality."
"# Translate:

спецификация

## Footnote

Вот спецификация.","specification

## Footnote

Here is the specification."
"# Translate:

карлик

## Footnote

Карлик стоит у двери.","dwarf

## Footnote

The dwarf stands at the door."
"# Translate:

рисование

## Footnote

Я люблю рисование.","drawing, painting

## Footnote

I love drawing."
"# Translate:

ров

## Footnote

Ров глубокий.","ditch, moat

## Footnote

The ditch is deep."
"# Translate:

великан

## Footnote

Великан очень высокий.","giant, colossus

## Footnote

The giant is very tall."
"# Translate:

одиннадцатый

## Footnote

Это одиннадцатый день.","eleventh

## Footnote

This is the eleventh day."
"# Translate:

поправиться

## Footnote

Она скоро поправится.","recover, improve

## Footnote

She will recover soon."
"# Translate:

потемнеть

## Footnote

Небо потемнело.","darken, grow dark

## Footnote

The sky darkened."
"# Translate:

дачный

## Footnote

Это дачный дом.","country, dacha

## Footnote

This is a country house."
"# Translate:

раскачиваться

## Footnote

Не раскачивайся на стуле.","swing, sway

## Footnote

Don't swing on the chair."
"# Translate:

славиться

## Footnote

Город славится хлебом.","be famous for, be renowned for

## Footnote

The city is famous for bread."
"# Translate:

гран

## Footnote

Нет ни грана правды.","grain

## Footnote

There is not a grain of truth."
"# Translate:

бритва

## Footnote

Где моя бритва?","razor

## Footnote

Where is my razor?"
"# Translate:

подолгу

## Footnote

Он подолгу ждал.","for a long time, at length

## Footnote

He waited for a long time."
"# Translate:

интерактивный

## Footnote

Это интерактивная игра.","interactive

## Footnote

This is an interactive game."
"# Translate:

вытягивать

## Footnote

Он вытягивает гвоздь.","to pull out, to stretch

## Footnote

He is pulling out the nail."
"# Translate:

каска

## Footnote

Надень каску.","helmet, hard hat

## Footnote

Put on the helmet."
"# Translate:

ухватить

## Footnote

Ухвати его руку.","grab, seize

## Footnote

Grab his hand."
"# Translate:

дикарь

## Footnote

Он дикарь.","savage, barbarian

## Footnote

He is a savage."
"# Translate:

усиленно

## Footnote

Он усиленно работает.","intensively, vigorously

## Footnote

He works intensively."
"# Translate:

вдаль

## Footnote

Он смотрит вдаль.","into the distance, afar

## Footnote

He looks into the distance."
"# Translate:

танкист

## Footnote

Танкист сидит в танке.","tankman

## Footnote

The tankman sits in the tank."
"# Translate:

семантический

## Footnote

Это семантический вопрос.","semantic

## Footnote

This is a semantic question."
"# Translate:

спальный

## Footnote

Это спальный вагон.","sleeping, bedroom

## Footnote

This is a sleeping car."
"# Translate:

расстраиваться

## Footnote

Не расстраивайся.","to get upset, to be disappointed

## Footnote

Don't get upset."
"# Translate:

зацепиться

## Footnote

Платье зацепилось за гвоздь.","hook on, catch on

## Footnote

The dress hooked on a nail."
"# Translate:

фыркнуть

## Footnote

Он фыркнул и ушёл.","snort, snuffle

## Footnote

He snorted and left."
"# Translate:

биолог

## Footnote

Биолог работает здесь.","biologist

## Footnote

The biologist works here."
"# Translate:

листать

## Footnote

Она листает книгу.","flip through, leaf through

## Footnote

She flips through the book."
"# Translate:

послезавтра

## Footnote

Увижу тебя послезавтра.","the day after tomorrow

## Footnote

I'll see you the day after tomorrow."
