Question,Answer
"# Translate:

удобный

## Footnote

Этот стул удобный.","convenient, comfortable

## Footnote

This chair is comfortable."
"# Translate:

меняться

## Footnote

Всё меняется.","to change, to vary

## Footnote

Everything's changing."
"# Translate:

оценить

## Footnote

Как ты это оценишь?","to evaluate, to assess

## Footnote

How would you evaluate that?"
"# Translate:

кофе

## Footnote

Ещё кофе?","coffee

## Footnote

More coffee?"
"# Translate:

шея

## Footnote

Шея болит.","neck

## Footnote

My neck is in pain."
"# Translate:

ранее

## Footnote

Ранее я так не думал.","earlier, previously

## Footnote

I didn't think that earlier."
"# Translate:

американец

## Footnote

Он американец.","American

## Footnote

He's American."
"# Translate:

шанс

## Footnote

Ещё есть шанс?","chance, opportunity

## Footnote

Is there still a chance?"
"# Translate:

книжка

## Footnote

Где моя книжка?","book

## Footnote

Where's my book?"
"# Translate:

произвести

## Footnote

Они произвели новый продукт.","to produce

## Footnote

They produced a new product."
"# Translate:

игрок

## Footnote

Он хороший игрок.","player

## Footnote

He's a good player."
"# Translate:

готовиться

## Footnote

Я готовлюсь к встрече.","to prepare, to get ready

## Footnote

I'm getting ready for the meeting."
"# Translate:

действительность

## Footnote

В действительности всё иначе.","reality

## Footnote

In reality it's all different."
"# Translate:

чтение

## Footnote

Нет времени на чтение.","reading

## Footnote

No time for reading."
"# Translate:

лестница

## Footnote

Где лестница?","stairs, staircase

## Footnote

Where are the stairs?"
"# Translate:

лодка

## Footnote

Мы на лодке.","boat

## Footnote

We're on the boat."
"# Translate:

продавать

## Footnote

Продаю машину.","to sell

## Footnote

I'm selling the car."
"# Translate:

вне

## Footnote

Я сейчас вне города.","outside, beyond

## Footnote

I'm outside the city right now."
"# Translate:

собирать

## Footnote

Собери все книги.","to collect, to gather

## Footnote

Collect all the books."
"# Translate:

давление

## Footnote

Давление высокое.","pressure

## Footnote

The pressure's high."
"# Translate:

буквально

## Footnote

Я буквально только что пришёл.","literally

## Footnote

I literally just got here."
"# Translate:

потребитель

## Footnote

Это для потребителя.","consumer

## Footnote

This is for the consumer."
"# Translate:

убийство

## Footnote

Это было убийство.","murder

## Footnote

It was murder."
"# Translate:

религиозный

## Footnote

Он религиозный.","religious

## Footnote

He's religious."
"# Translate:

закончиться

## Footnote

Когда это закончится?","to end, to finish

## Footnote

When will this end?"
"# Translate:

кусок

## Footnote

Дай кусок хлеба.","piece, chunk

## Footnote

Give me a piece of bread."
"# Translate:

стратегия

## Footnote

Какая у нас стратегия?","strategy

## Footnote

What's our strategy?"
"# Translate:

достоинство

## Footnote

Он говорил с достоинством.","dignity

## Footnote

He spoke with dignity."
"# Translate:

постель

## Footnote

Иди в постель.","bed

## Footnote

Go to bed."
"# Translate:

серия

## Footnote

Последняя серия.","series, episode

## Footnote

The last episode."
"# Translate:

верхний

## Footnote

Верхний этаж.","upper, top

## Footnote

The top floor."
"# Translate:

основать

## Footnote

Он основал компанию.","to found, to establish

## Footnote

He founded the company."
"# Translate:

процедура

## Footnote

Это долгая процедура.","procedure

## Footnote

It's a long procedure."
"# Translate:

исключительно

## Footnote

Он работает исключительно дома.","exclusively, solely

## Footnote

He works exclusively from home."
"# Translate:

кадр

## Footnote

Хороший кадр.","frame, shot

## Footnote

Good shot."
"# Translate:

рассмотреть

## Footnote

Надо рассмотреть этот вопрос.","to consider, to examine

## Footnote

We need to consider this question."
"# Translate:

штаб

## Footnote

Он в штабе.","headquarters

## Footnote

He's at headquarters."
"# Translate:

вставать

## Footnote

Мне нужно рано вставать.","to get up, to stand up

## Footnote

I need to get up early."
"# Translate:

выступление

## Footnote

После выступления.","performance, speech

## Footnote

After the performance."
"# Translate:

извинить

## Footnote

Извини меня.","to excuse, to forgive

## Footnote

Forgive me."
"# Translate:

внимательно

## Footnote

Слушай внимательно.","attentively, carefully

## Footnote

Listen carefully."
"# Translate:

малыш

## Footnote

Малыш спит.","little one, toddler

## Footnote

The little one is sleeping."
"# Translate:

вернуть

## Footnote

Верни книгу.","to return, to give back

## Footnote

Give the book back."
"# Translate:

еда

## Footnote

Еда готова.","food

## Footnote

The food is ready."
"# Translate:

милиция

## Footnote

Вызови милицию.","police

## Footnote

Call the police."
"# Translate:

ожидание

## Footnote

Устали от ожидания.","waiting, expectation

## Footnote

We're tired of waiting."
"# Translate:

господь

## Footnote

О господи.","Lord, God

## Footnote

Oh Lord."
"# Translate:

изучать

## Footnote

Я изучаю русский каждый день.","to study

## Footnote

I study Russian every day."
"# Translate:

философия

## Footnote

Это его философия.","philosophy

## Footnote

That's his philosophy."
"# Translate:

смех

## Footnote

Что за смех?","laughter

## Footnote

What's all the laughter?"
"# Translate:

громко

## Footnote

Не говори так громко.","loudly

## Footnote

Don't talk so loudly."
"# Translate:

многочисленный

## Footnote

Там многочисленные проблемы.","numerous

## Footnote

There are numerous problems."
"# Translate:

жизненный

## Footnote

Это жизненный опыт.","life

## Footnote

That's life experience."
"# Translate:

узкий

## Footnote

Улица узкая.","narrow

## Footnote

The street is narrow."
"# Translate:

ценный

## Footnote

Это ценный совет.","valuable

## Footnote

That's valuable advice."
"# Translate:

чиновник

## Footnote

Он чиновник.","official, bureaucrat

## Footnote

He's a bureaucrat."
"# Translate:

блок

## Footnote

В том блоке.","block

## Footnote

In that block."
"# Translate:

зайти

## Footnote

Зайди на минуту.","to drop in, to come in

## Footnote

Come in for a minute."
"# Translate:

прибыть

## Footnote

Поезд прибыл.","to arrive

## Footnote

The train arrived."
"# Translate:

страдать

## Footnote

Он страдает от боли.","to suffer

## Footnote

He's suffering from the pain."
"# Translate:

водитель

## Footnote

Водитель, остановите.","driver

## Footnote

Driver, stop."
"# Translate:

концепция

## Footnote

Не понял концепцию.","concept

## Footnote

I didn't get the concept."
