Question,Answer
"# Translate:

идти

## Footnote

Куда идёшь?","to go, to walk

## Footnote

Where are you going?"
"# Translate:

здесь

## Footnote

Я здесь.","here

## Footnote

I'm here."
"# Translate:

делать

## Footnote

Что делать?","to do, to make

## Footnote

What do we do?"
"# Translate:

сейчас

## Footnote

Сейчас нет.","now

## Footnote

Not now."
"# Translate:

видеть

## Footnote

Я его вижу.","to see

## Footnote

I see him."
"# Translate:

потом

## Footnote

А потом?","then, later

## Footnote

And then?"
"# Translate:

ничто

## Footnote

Это ничто.","nothing

## Footnote

That's nothing."
"# Translate:

через

## Footnote

Через два дня.","through, in

## Footnote

In two days."
"# Translate:

мир

## Footnote

Весь мир.","world

## Footnote

The whole world."
"# Translate:

теперь

## Footnote

Теперь я знаю.","now

## Footnote

Now I know."
"# Translate:

несколько

## Footnote

Несколько дней.","several, a few

## Footnote

A few days."
"# Translate:

думать

## Footnote

Я так думаю.","to think

## Footnote

I think so."
"# Translate:

потому

## Footnote

Я потому и дома.","that's why

## Footnote

That's why I'm home."
"# Translate:

случай

## Footnote

В таком случае нет.","case

## Footnote

In that case, no."
"# Translate:

сторона

## Footnote

С какой стороны?","side

## Footnote

From which side?"
"# Translate:

хороший

## Footnote

Хороший вопрос.","good

## Footnote

Good question."
"# Translate:

тоже

## Footnote

Я тоже.","too, also

## Footnote

Me too."
"# Translate:

глаз

## Footnote

Что с глазом?","eye

## Footnote

What's with the eye?"
"# Translate:

тогда

## Footnote

Ну тогда.","then

## Footnote

Well then."
"# Translate:

тут

## Footnote

Ты тут?","here

## Footnote

You here?"
"# Translate:

дом

## Footnote

Это мой дом.","house, home

## Footnote

That's my house."
"# Translate:

страна

## Footnote

Из какой страны?","country

## Footnote

From which country?"
"# Translate:

сила

## Footnote

Нет сил.","strength

## Footnote

I've got no strength."
"# Translate:

последний

## Footnote

Кто последний?","last

## Footnote

Who's last?"
"# Translate:

работать

## Footnote

Я работаю.","to work

## Footnote

I'm working."
"# Translate:

также

## Footnote

Он также дома.","also

## Footnote

He's also home."
"# Translate:

лицо

## Footnote

Всё на лице.","face

## Footnote

It's all on his face."
"# Translate:

жить

## Footnote

Где живёшь?","to live

## Footnote

Where do you live?"
"# Translate:

часть

## Footnote

Это часть работы.","part

## Footnote

That's part of the job."
"# Translate:

хотя

## Footnote

Хотя он дома.","although

## Footnote

Although he's home."
"# Translate:

женщина

## Footnote

Кто эта женщина?","woman

## Footnote

Who's that woman?"
"# Translate:

система

## Footnote

Какая система?","system

## Footnote

What system?"
"# Translate:

всегда

## Footnote

Всегда так.","always

## Footnote

It's always like that."
"# Translate:

являться

## Footnote

Он является другом.","to be

## Footnote

He is a friend."
"# Translate:

вид

## Footnote

Какой вид работы?","kind, type

## Footnote

What kind of work?"
"# Translate:

голова

## Footnote

Что с головой?","head

## Footnote

What's with your head?"
"# Translate:

проблема

## Footnote

В чём проблема?","problem

## Footnote

What's the problem?"
"# Translate:

конец

## Footnote

Вот и конец.","end

## Footnote

That's the end."
"# Translate:

ведь

## Footnote

Ты ведь это знал.","after all, because

## Footnote

You knew it, after all."
"# Translate:

между

## Footnote

Между нами.","between

## Footnote

Between us."
"# Translate:

конечно

## Footnote

Ну конечно.","of course

## Footnote

Of course."
"# Translate:

смотреть

## Footnote

Я смотрю на него.","to look, to watch

## Footnote

I'm looking at him."
"# Translate:

пока

## Footnote

Пока нет.","for now, bye

## Footnote

Not for now."
"# Translate:

отношение

## Footnote

Какое отношение к делу?","relation

## Footnote

What relation to the matter?"
"# Translate:

получить

## Footnote

Я получил.","to get, to receive

## Footnote

I got it."
"# Translate:

дать

## Footnote

Дай мне.","to give

## Footnote

Give it to me."
"# Translate:

русский

## Footnote

Он русский.","Russian

## Footnote

He's Russian."
"# Translate:

три

## Footnote

Три раза.","three

## Footnote

Three times."
"# Translate:

второй

## Footnote

Я второй.","second

## Footnote

I'm second."
"# Translate:

именно

## Footnote

Именно так.","exactly

## Footnote

That's exactly it."
"# Translate:

перед

## Footnote

Перед работой.","before, in front of

## Footnote

Before work."
"# Translate:

лишь

## Footnote

Лишь один.","only, just

## Footnote

Just one."
"# Translate:

образ

## Footnote

Таким образом.","way, image

## Footnote

That way."
"# Translate:

понять

## Footnote

Я понял.","to understand

## Footnote

I understood."
"# Translate:

поэтому

## Footnote

Поэтому нет.","that's why, so

## Footnote

That's why not."
"# Translate:

почему

## Footnote

Почему нет?","why

## Footnote

Why not?"
"# Translate:

понимать

## Footnote

Не понимаю.","to understand

## Footnote

I don't understand."
"# Translate:

любой

## Footnote

В любой день.","any

## Footnote

Any day."
