Question,Answer
"# Translate:

соратник

## Footnote

Он мой старый соратник.","ally, comrade

## Footnote

He is my old comrade."
"# Translate:

нелегальный

## Footnote

Это нелегальный бизнес.","illegal, illicit

## Footnote

This is an illegal business."
"# Translate:

контактный

## Footnote

Это контактный спорт.","contact

## Footnote

This is a contact sport."
"# Translate:

гипноз

## Footnote

Он под гипнозом.","hypnosis

## Footnote

He is under hypnosis."
"# Translate:

боязнь

## Footnote

У неё боязнь собак.","fear

## Footnote

She has a fear of dogs."
"# Translate:

недорогой

## Footnote

Это недорогой отель.","cheap, inexpensive

## Footnote

This is a cheap hotel."
"# Translate:

опомниться

## Footnote

Он наконец опомнился.","come to one's senses, recover consciousness

## Footnote

He finally came to his senses."
"# Translate:

чернила

## Footnote

В ручке кончились чернила.","ink

## Footnote

The pen ran out of ink."
"# Translate:

защищаться

## Footnote

Он умеет защищаться.","to defend oneself

## Footnote

He can defend himself."
"# Translate:

перепутать

## Footnote

Я перепутал имена.","to mix up, to confuse

## Footnote

I mixed up the names."
"# Translate:

испанец

## Footnote

Он испанец.","Spaniard

## Footnote

He is a Spaniard."
"# Translate:

расстрел

## Footnote

Это был расстрел.","execution by shooting

## Footnote

This was an execution by shooting."
"# Translate:

щедрый

## Footnote

Он очень щедрый.","generous

## Footnote

He is very generous."
"# Translate:

усмешка

## Footnote

Я видел его усмешку.","smirk

## Footnote

I saw his smirk."
"# Translate:

идейный

## Footnote

Это идейный спор.","ideological

## Footnote

This is an ideological argument."
"# Translate:

вымыть

## Footnote

Мне нужно вымыть посуду.","to wash, to clean

## Footnote

I need to wash the dishes."
"# Translate:

страстно

## Footnote

Она страстно его любит.","passionately

## Footnote

She loves him passionately."
"# Translate:

пополнение

## Footnote

Карте нужно пополнение.","replenishment, addition

## Footnote

The card needs replenishment."
"# Translate:

растерянность

## Footnote

На лице была растерянность.","bewilderment, confusion

## Footnote

There was bewilderment on his face."
"# Translate:

туго

## Footnote

Завяжи узел туго.","tightly

## Footnote

Tie the knot tightly."
"# Translate:

одолеть

## Footnote

Она одолела страх.","overcome, defeat

## Footnote

She overcame her fear."
"# Translate:

скользнуть

## Footnote

Он скользнул в дверь.","to slip, to glide

## Footnote

He slipped through the door."
"# Translate:

сперма

## Footnote

Это его сперма.","sperm, semen

## Footnote

This is his sperm."
"# Translate:

годовщина

## Footnote

Сегодня наша годовщина.","anniversary

## Footnote

Today is our anniversary."
"# Translate:

визг

## Footnote

Раздался громкий визг.","squeal, screech

## Footnote

A loud squeal rang out."
"# Translate:

анонимный

## Footnote

Письмо было анонимным.","anonymous

## Footnote

The letter was anonymous."
"# Translate:

маньяк

## Footnote

Маньяка поймали вчера.","maniac

## Footnote

They caught the maniac yesterday."
"# Translate:

ужинать

## Footnote

Мы ужинаем в семь.","to have dinner, to dine

## Footnote

We have dinner at seven."
"# Translate:

бережно

## Footnote

Он бережно открыл дверь.","carefully, gently

## Footnote

He carefully opened the door."
"# Translate:

лазерный

## Footnote

Лазерный луч яркий.","laser

## Footnote

The laser beam is bright."
