Question,Answer
"# Translate:

корабль

## Footnote

Корабль в море.","ship

## Footnote

The ship's at sea."
"# Translate:

желать

## Footnote

Чего ты желаешь?","to wish, to desire

## Footnote

What do you wish?"
"# Translate:

берег

## Footnote

Мы на берегу.","shore, coast

## Footnote

We're on the shore."
"# Translate:

широкий

## Footnote

Улица широкая.","wide, broad

## Footnote

The street is wide."
"# Translate:

низкий

## Footnote

Слишком низкий.","low, short

## Footnote

Too low."
"# Translate:

убить

## Footnote

Его убили.","to kill

## Footnote

They killed him."
"# Translate:

прекрасный

## Footnote

Прекрасный день!","beautiful, wonderful

## Footnote

A wonderful day!"
"# Translate:

ибо

## Footnote

Ибо так надо.","for, because

## Footnote

Because that's how it has to be."
"# Translate:

будущее

## Footnote

Это наше будущее.","future

## Footnote

This is our future."
"# Translate:

внешний

## Footnote

Внешний мир.","external, outer

## Footnote

The external world."
"# Translate:

литература

## Footnote

Русская литература.","literature

## Footnote

Russian literature."
"# Translate:

сотрудник

## Footnote

Новый сотрудник.","employee, colleague

## Footnote

A new employee."
"# Translate:

среда

## Footnote

В среду.","Wednesday

## Footnote

On Wednesday."
"# Translate:

помогать

## Footnote

Я буду помогать.","to help

## Footnote

I'll help."
"# Translate:

бой

## Footnote

После боя.","fight, battle

## Footnote

After the fight."
"# Translate:

сложный

## Footnote

Проблема довольно сложная.","complex, complicated

## Footnote

The problem is quite complex."
"# Translate:

зал

## Footnote

В зале.","hall

## Footnote

In the hall."
"# Translate:

услышать

## Footnote

Ты услышал?","to hear

## Footnote

Did you hear that?"
"# Translate:

войско

## Footnote

Войско в городе.","army, troops

## Footnote

The troops are in the city."
"# Translate:

структура

## Footnote

Сложная структура.","structure

## Footnote

A complex structure."
"# Translate:

несмотря

## Footnote

Несмотря на это.","despite

## Footnote

Despite that."
"# Translate:

пользоваться

## Footnote

Можно пользоваться?","to use

## Footnote

Can I use this?"
"# Translate:

защита

## Footnote

Нужна защита.","protection, defense

## Footnote

We need protection."
"# Translate:

короткий

## Footnote

Слишком короткий.","short, brief

## Footnote

Too short."
