Question,Answer
"# Translate:

bureaucracy

## Footnote

Bureaucracy often slows progress.","бюрократия

## Footnote

Бюрократия часто мешает прогрессу."
"# Translate:

uninteresting

## Footnote

This book is uninteresting.","неинтересный

## Footnote

Эта книга неинтересная."
"# Translate:

estate

## Footnote

He has a huge estate.","имение

## Footnote

У него огромное имение."
"# Translate:

equestrian

## Footnote

She likes equestrian sport.","конный

## Footnote

Она любит конный спорт."
"# Translate:

oops

## Footnote

Oops, the cup fell.","ой

## Footnote

Ой, чашка упала."
"# Translate:

become obsolete

## Footnote

This machine has become obsolete.","устареть

## Footnote

Эта машина устарела."
"# Translate:

duck

## Footnote

The duck swims in the river.","утка

## Footnote

Утка плавает в реке."
"# Translate:

sanitary

## Footnote

We need sanitary conditions.","санитарный

## Footnote

Нам нужны санитарные условия."
"# Translate:

vector

## Footnote

The vector points north.","вектор

## Footnote

Вектор указывает на север."
"# Translate:

memoirs

## Footnote

She published her memoirs yesterday.","мемуары

## Footnote

Она опубликовала свои мемуары вчера."
"# Translate:

twinkle

## Footnote

Stars twinkle in the night sky.","мерцать

## Footnote

Звёзды мерцают в ночном небе."
"# Translate:

sharpness

## Footnote

I feel the sharpness of the knife.","острота

## Footnote

Я чувствую остроту ножа."
"# Translate:

erase

## Footnote

Please erase this error.","стереть

## Footnote

Пожалуйста, сотрите эту ошибку."
"# Translate:

to justify

## Footnote

He wants to justify this.","оправдать

## Footnote

Он хочет оправдать это."
"# Translate:

candidacy

## Footnote

She announced her candidacy yesterday.","кандидатура

## Footnote

Она объявила о своей кандидатуре вчера."
"# Translate:

eyelash

## Footnote

I see one eyelash.","ресница

## Footnote

Я вижу одну ресницу."
"# Translate:

attic

## Footnote

I found old books in the attic.","чердак

## Footnote

Я нашёл старые книги на чердаке."
"# Translate:

brightness

## Footnote

The brightness of the sun is strong.","яркость

## Footnote

Яркость солнца сильная."
"# Translate:

Finn

## Footnote

He is a Finn.","финн

## Footnote

Он финн."
"# Translate:

cheerful

## Footnote

She looks cheerful today.","бодрый

## Footnote

Она выглядит бодрой сегодня."
"# Translate:

syllable

## Footnote

This word has one syllable.","слог

## Footnote

В этом слове один слог."
"# Translate:

minor

## Footnote

He is still a minor.","несовершеннолетний

## Footnote

Он всё ещё несовершеннолетний."
"# Translate:

cake

## Footnote

This cake is tasty.","торт

## Footnote

Этот торт вкусный."
"# Translate:

tape recorder

## Footnote

I found my old tape recorder.","магнитофон

## Footnote

Я нашёл свой старый магнитофон."
"# Translate:

methodical

## Footnote

She is very methodical.","методичный

## Footnote

Она очень методичная."
"# Translate:

unimportant

## Footnote

This detail is unimportant.","неважный

## Footnote

Эта деталь неважная."
"# Translate:

optimization

## Footnote

We need this optimization.","оптимизация

## Footnote

Нам нужна эта оптимизация."
"# Translate:

mixed

## Footnote

The salad had mixed vegetables.","смешанный

## Footnote

В салате были смешанные овощи."
"# Translate:

to concern

## Footnote

This news will concern him.","озаботить

## Footnote

Эта новость его озаботит."
"# Translate:

ex

## Footnote

My ex wrote to me.","экс

## Footnote

Мой экс написал мне."
"# Translate:

to insult

## Footnote

He did not want to insult you.","оскорблять

## Footnote

Он не хотел оскорблять тебя."
"# Translate:

fluffy

## Footnote

The cat is so fluffy.","пушистый

## Footnote

Кошка такая пушистая."
"# Translate:

greedily

## Footnote

He greedily ate the cake.","жадно

## Footnote

Он жадно ел торт."
"# Translate:

foliage

## Footnote

I love autumn foliage.","листва

## Footnote

Я люблю осеннюю листву."
"# Translate:

to be clarified

## Footnote

The truth is being clarified.","выясняться

## Footnote

Правда выясняется."
"# Translate:

provocation

## Footnote

This is a provocation.","провокация

## Footnote

Это провокация."
"# Translate:

culturally

## Footnote

Culturally we differ.","культурно

## Footnote

Культурно мы отличаемся."
"# Translate:

landmark

## Footnote

The tower is a city landmark.","ориентир

## Footnote

Башня — ориентир города."
"# Translate:

have fun

## Footnote

Let's have fun today.","веселиться

## Footnote

Давайте веселиться сегодня."
"# Translate:

from outside

## Footnote

The danger came from outside.","извне

## Footnote

Опасность пришла извне."
"# Translate:

Komsomol member

## Footnote

The Komsomol member is at the meeting.","комсомолец

## Footnote

Комсомолец на встрече."
"# Translate:

nationalism

## Footnote

Nationalism is a strong idea.","национализм

## Footnote

Национализм — сильная идея."
"# Translate:

signing

## Footnote

The signing of the paper is today.","подписание

## Footnote

Подписание бумаги сегодня."
"# Translate:

disclosure

## Footnote

This disclosure is important.","раскрытие

## Footnote

Это раскрытие важное."
"# Translate:

epidemic

## Footnote

The epidemic is dangerous.","эпидемия

## Footnote

Эпидемия опасна."
