Question,Answer
"# Translate:

традиционный

## Footnote

Традиционная кухня.","traditional

## Footnote

Traditional food."
"# Translate:

здравствовать

## Footnote

Да здравствует свобода!","to be well

## Footnote

Long live freedom!"
"# Translate:

переход

## Footnote

Где переход?","crossing, transition

## Footnote

Where's the crossing?"
"# Translate:

поздно

## Footnote

Уже поздно.","late

## Footnote

It's late already."
"# Translate:

кровать

## Footnote

Иди в кровать.","bed

## Footnote

Go to bed."
"# Translate:

посвятить

## Footnote

Эту песню тебе посвятил.","to dedicate

## Footnote

I dedicated this song to you."
"# Translate:

урок

## Footnote

После урока.","lesson, class

## Footnote

After class."
"# Translate:

секс

## Footnote

Не про секс.","sex

## Footnote

Not about sex."
"# Translate:

родина

## Footnote

Это моя родина.","homeland

## Footnote

This is my homeland."
"# Translate:

вино

## Footnote

Красное вино?","wine

## Footnote

Red wine?"
"# Translate:

комплекс

## Footnote

У него комплекс.","complex

## Footnote

He's got a complex."
"# Translate:

зона

## Footnote

Опасная зона.","zone, area

## Footnote

A dangerous zone."
"# Translate:

колено

## Footnote

Боль в колене.","knee

## Footnote

Pain in my knee."
"# Translate:

звучать

## Footnote

Странно звучит.","to sound

## Footnote

That sounds weird."
"# Translate:

коллега

## Footnote

Это мой коллега.","colleague

## Footnote

This is my colleague."
"# Translate:

бедный

## Footnote

Он бедный.","poor

## Footnote

He's poor."
"# Translate:

появление

## Footnote

Странное появление.","appearance

## Footnote

A strange appearance."
"# Translate:

издание

## Footnote

Последнее издание.","edition, publication

## Footnote

The latest edition."
"# Translate:

резко

## Footnote

Он резко встал.","sharply, abruptly

## Footnote

He stood up abruptly."
"# Translate:

поговорить

## Footnote

Надо поговорить.","to talk

## Footnote

We need to talk."
"# Translate:

еврей

## Footnote

Он еврей.","Jew

## Footnote

He's Jewish."
"# Translate:

нечего

## Footnote

Нечего сказать.","nothing to

## Footnote

Nothing to say."
"# Translate:

бюджет

## Footnote

Это не в бюджете.","budget

## Footnote

That's not in the budget."
"# Translate:

редко

## Footnote

Я редко так делаю.","rarely, seldom

## Footnote

I rarely do that."
"# Translate:

разговаривать

## Footnote

Не разговаривай со мной.","to talk, to converse

## Footnote

Don't talk to me."
"# Translate:

князь

## Footnote

При князе.","prince

## Footnote

Under the prince."
"# Translate:

этаж

## Footnote

Мы живём на третьем этаже.","floor

## Footnote

We live on the third floor."
"# Translate:

честь

## Footnote

Дело чести.","honor

## Footnote

A matter of honor."
"# Translate:

признак

## Footnote

Это плохой признак.","sign

## Footnote

That's a bad sign."
"# Translate:

требоваться

## Footnote

Что требуется?","to be needed, to be required

## Footnote

What's needed?"
"# Translate:

истина

## Footnote

Это не истина.","truth

## Footnote

That's not the truth."
"# Translate:

замечательный

## Footnote

Замечательный день!","wonderful, remarkable

## Footnote

Wonderful day!"
"# Translate:

плакать

## Footnote

Не плачь.","to cry

## Footnote

Don't cry."
"# Translate:

потребность

## Footnote

Нет потребности.","need

## Footnote

There's no need."
"# Translate:

придумать

## Footnote

Придумай сам.","to come up with, to invent

## Footnote

Come up with it yourself."
"# Translate:

долг

## Footnote

У него долг.","debt

## Footnote

He has a debt."
"# Translate:

храм

## Footnote

В храме.","temple, church

## Footnote

In the church."
"# Translate:

заходить

## Footnote

Заходи завтра.","to come in, to drop by

## Footnote

Come by tomorrow."
"# Translate:

опасность

## Footnote

Есть опасность.","danger

## Footnote

There's danger."
