Question,Answer
"# Translate:

часы

## Footnote

Где мои часы?","watch, clock

## Footnote

Where's my watch?"
"# Translate:

страсть

## Footnote

Это не любовь, это страсть.","passion

## Footnote

That's not love, that's passion."
"# Translate:

цивилизация

## Footnote

Это другая цивилизация.","civilization

## Footnote

That's another civilization."
"# Translate:

дивизия

## Footnote

Целая дивизия.","division

## Footnote

A whole division."
"# Translate:

масло

## Footnote

Передай масло.","oil, butter

## Footnote

Pass the butter."
"# Translate:

пациент

## Footnote

Где пациент?","patient

## Footnote

Where's the patient?"
"# Translate:

денежный

## Footnote

Денежный перевод.","money, monetary

## Footnote

A money transfer."
"# Translate:

полиция

## Footnote

Вызови полицию.","police

## Footnote

Call the police."
"# Translate:

юг

## Footnote

Едем на юг.","south

## Footnote

We're heading south."
"# Translate:

редкий

## Footnote

Это редкий случай.","rare

## Footnote

That's a rare case."
"# Translate:

ставка

## Footnote

Ставка высокая.","rate, stake

## Footnote

The rate is high."
"# Translate:

соединить

## Footnote

Соедини нас.","to connect

## Footnote

Put us through."
"# Translate:

юридический

## Footnote

Это юридический вопрос.","legal

## Footnote

That's a legal question."
"# Translate:

летать

## Footnote

Я боюсь летать.","to fly

## Footnote

I'm afraid of flying."
"# Translate:

молоко

## Footnote

Ещё молока?","milk

## Footnote

More milk?"
"# Translate:

костюм

## Footnote

Где мой костюм?","suit

## Footnote

Where's my suit?"
"# Translate:

лоб

## Footnote

Лоб горячий.","forehead

## Footnote

My forehead's hot."
"# Translate:

стакан

## Footnote

Пустой стакан.","glass

## Footnote

An empty glass."
"# Translate:

сухой

## Footnote

Руки сухие.","dry

## Footnote

My hands are dry."
"# Translate:

дворец

## Footnote

Мы у дворца.","palace

## Footnote

We're at the palace."
"# Translate:

кончиться

## Footnote

Хлеб кончился.","to end, to run out

## Footnote

We're out of bread."
"# Translate:

промышленность

## Footnote

Это наша промышленность.","industry

## Footnote

That's our industry."
"# Translate:

спорт

## Footnote

Любишь спорт?","sport

## Footnote

Do you like sports?"
"# Translate:

обмен

## Footnote

Где обмен?","exchange

## Footnote

Where's the exchange?"
"# Translate:

запретить

## Footnote

Это запретили.","to ban, to forbid

## Footnote

They banned this."
"# Translate:

жаль

## Footnote

Жаль, что ты не пришёл.","a pity, too bad

## Footnote

Pity you didn't come."
"# Translate:

демократия

## Footnote

Это не демократия.","democracy

## Footnote

That's not democracy."
"# Translate:

взрыв

## Footnote

Что за взрыв?","explosion, blast

## Footnote

What was that explosion?"
