Question,Answer
"# Translate:

защитить

## Footnote

Защити меня.","to protect, to defend

## Footnote

Protect me."
"# Translate:

остановка

## Footnote

Это моя остановка.","stop, bus stop

## Footnote

This is my stop."
"# Translate:

дорого

## Footnote

Это слишком дорого.","expensive

## Footnote

That's too expensive."
"# Translate:

жестокий

## Footnote

Он жестокий.","cruel, brutal

## Footnote

He's cruel."
"# Translate:

крепко

## Footnote

Держи крепко.","tightly, firmly

## Footnote

Hold on tight."
"# Translate:

решиться

## Footnote

Она наконец решилась.","to make up one's mind, to dare

## Footnote

She finally made up her mind."
"# Translate:

реально

## Footnote

Это реально?","really, for real

## Footnote

Is that for real?"
"# Translate:

лишить

## Footnote

Его лишили прав.","to deprive, to strip

## Footnote

They stripped him of his rights."
"# Translate:

выходной

## Footnote

Завтра у нас выходной.","day off

## Footnote

We've got the day off tomorrow."
"# Translate:

административный

## Footnote

Это административный вопрос.","administrative

## Footnote

That's an administrative matter."
"# Translate:

дрожать

## Footnote

Я дрожу от холода.","to tremble, to shiver

## Footnote

I'm shivering from the cold."
"# Translate:

близко

## Footnote

Мы живем очень близко друг к другу.","close, near

## Footnote

We live very close together."
"# Translate:

плод

## Footnote

Это плод её труда.","fruit

## Footnote

That's the fruit of her labor."
"# Translate:

судно

## Footnote

Судно уже в порту.","ship, vessel

## Footnote

The ship's already in port."
"# Translate:

борт

## Footnote

Все на борт!","board, side

## Footnote

All aboard!"
"# Translate:

проживать

## Footnote

Он проживает здесь.","to reside, to live

## Footnote

He resides here."
"# Translate:

самостоятельно

## Footnote

Я сделал это самостоятельно.","independently, on one's own

## Footnote

I did it on my own."
"# Translate:

соединение

## Footnote

Плохое соединение.","connection, compound

## Footnote

Bad connection."
"# Translate:

впоследствии

## Footnote

Впоследствии он извинился.","afterwards, subsequently

## Footnote

Afterwards he apologized."
"# Translate:

контракт

## Footnote

Я подписал контракт.","contract

## Footnote

I signed the contract."
"# Translate:

диалог

## Footnote

Нам нужен диалог.","dialogue

## Footnote

We need a dialogue."
"# Translate:

пахнуть

## Footnote

Как вкусно пахнет!","to smell

## Footnote

It smells so good!"
"# Translate:

заговорить

## Footnote

Он вдруг заговорил.","to start talking

## Footnote

He suddenly started talking."
"# Translate:

свадьба

## Footnote

Когда свадьба?","wedding

## Footnote

When's the wedding?"
"# Translate:

туман

## Footnote

На улице туман.","fog, mist

## Footnote

It's foggy outside."
"# Translate:

прибор

## Footnote

Этот прибор сломался.","device, appliance

## Footnote

This device broke."
"# Translate:

восторг

## Footnote

Я в восторге!","delight

## Footnote

I'm thrilled!"
"# Translate:

подчеркнуть

## Footnote

Хочу это подчеркнуть.","to emphasize, to underline

## Footnote

I want to stress that."
"# Translate:

лорд

## Footnote

Лорд уже уехал.","lord

## Footnote

The lord already left."
"# Translate:

качественный

## Footnote

Это качественная вещь.","high-quality

## Footnote

This is a quality piece."
"# Translate:

точность

## Footnote

Здесь важна точность.","accuracy, precision

## Footnote

Accuracy matters here."
"# Translate:

превращаться

## Footnote

Вода превращается в лёд.","to turn into

## Footnote

Water turns into ice."
"# Translate:

выпускать

## Footnote

Они выпускают новый фильм.","to release, to issue

## Footnote

They're releasing a new film."
"# Translate:

высказать

## Footnote

Хочу высказать своё мнение.","to express, to voice

## Footnote

I want to voice my opinion."
"# Translate:

девчонка

## Footnote

Эта девчонка мне нравится.","girl

## Footnote

I like this girl."
"# Translate:

персонал

## Footnote

Там хороший персонал.","staff, personnel

## Footnote

The staff there is good."
"# Translate:

тайный

## Footnote

Это тайный план.","secret

## Footnote

That's a secret plan."
"# Translate:

воскликнуть

## Footnote

Она воскликнула: «Стой!»","to exclaim

## Footnote

She exclaimed, ""Stop!"""
"# Translate:

майор

## Footnote

Он майор, не капитан.","major

## Footnote

He's a major, not a captain."
"# Translate:

оценивать

## Footnote

Как ты это оцениваешь?","to evaluate, to assess

## Footnote

How do you rate this?"
"# Translate:

обернуться

## Footnote

Обернись!","to turn around, to turn out

## Footnote

Turn around!"
"# Translate:

молчание

## Footnote

Мне нужно молчание.","silence

## Footnote

I need silence."
"# Translate:

побежать

## Footnote

Он решил побежать в магазин.","to run, to dash

## Footnote

He decided to run to the store."
"# Translate:

мальчишка

## Footnote

Мальчишка опять убежал.","boy, lad

## Footnote

The kid ran off again."
"# Translate:

особенный

## Footnote

У неё есть особенный талант.","special, particular

## Footnote

She has a special talent."
"# Translate:

предоставлять

## Footnote

Они предоставляют скидку.","to provide, to grant

## Footnote

They offer a discount."
"# Translate:

раздаться

## Footnote

Раздался звонок.","to ring out

## Footnote

The phone rang."
"# Translate:

оператор

## Footnote

Оператор ответил на звонок.","operator

## Footnote

The operator answered the call."
"# Translate:

конституция

## Footnote

Это против конституции.","constitution

## Footnote

That's against the constitution."
"# Translate:

развивать

## Footnote

Надо развивать бизнес.","to develop

## Footnote

We need to develop the business."
"# Translate:

пустить

## Footnote

Пусти меня!","to let, to release

## Footnote

Let me through!"
"# Translate:

карточка

## Footnote

У меня нет карточки.","card

## Footnote

I don't have my card."
"# Translate:

подавать

## Footnote

Подай соль.","to serve, to pass

## Footnote

Pass the salt."
"# Translate:

поразить

## Footnote

Это меня поразило.","to amaze, to strike

## Footnote

That amazed me."
"# Translate:

кодекс

## Footnote

Читай кодекс.","code

## Footnote

Read the code."
"# Translate:

аналогичный

## Footnote

У нас аналогичная проблема.","similar, analogous

## Footnote

We have a similar problem."
"# Translate:

беременность

## Footnote

Это её первая беременность.","pregnancy

## Footnote

This is her first pregnancy."
"# Translate:

хранить

## Footnote

Где это хранить?","to keep, to store

## Footnote

Where should I keep this?"
"# Translate:

исследователь

## Footnote

Она исследователь.","researcher

## Footnote

She's a researcher."
"# Translate:

исчезать

## Footnote

Деньги исчезают слишком быстро.","to disappear, to vanish

## Footnote

The money disappears too fast."
"# Translate:

француз

## Footnote

Он француз.","Frenchman

## Footnote

He's French."
"# Translate:

замуж

## Footnote

Она вышла замуж прошлым летом.","married, to marry

## Footnote

She got married last summer."
"# Translate:

препарат

## Footnote

Он принял препарат.","medication, drug

## Footnote

He took the medication."
"# Translate:

игрушка

## Footnote

Где моя игрушка?","toy

## Footnote

Where's my toy?"
"# Translate:

весело

## Footnote

Нам было весело.","fun, cheerfully

## Footnote

We had fun."
"# Translate:

конструкция

## Footnote

Странная конструкция.","construction, structure

## Footnote

A strange construction."
"# Translate:

сезон

## Footnote

Зима - мой любимый сезон.","season

## Footnote

Winter is my favorite season."
"# Translate:

самостоятельный

## Footnote

Он уже самостоятельный.","independent

## Footnote

He's independent now."
"# Translate:

формула

## Footnote

Я забыл формулу.","formula

## Footnote

I forgot the formula."
"# Translate:

рассмотрение

## Footnote

Ваша заявка находится на рассмотрении.","consideration, review

## Footnote

Your application is under consideration."
"# Translate:

заглянуть

## Footnote

Я загляну завтра.","to drop by, to look in

## Footnote

I'll drop by tomorrow."
"# Translate:

пробовать

## Footnote

Давай пробовать.","to try, to taste

## Footnote

Let's try."
