Question,Answer
"# Translate:

травка

## Footnote

Травка зелёная и пышная.","grass, weed

## Footnote

The grass is green and lush."
"# Translate:

разразиться

## Footnote

Она неожиданно разразилась смехом.","burst out, erupt

## Footnote

She burst out laughing unexpectedly."
"# Translate:

конвой

## Footnote

Конвой надёжно сопровождал заключённых.","convoy, escort

## Footnote

The convoy escorted the prisoners securely."
"# Translate:

кумир

## Footnote

Бейонсе - мой главный кумир.","idol, icon

## Footnote

Beyoncé is my ultimate idol."
"# Translate:

футболист

## Footnote

Он известный футболист.","footballer, soccer player

## Footnote

He is a famous footballer."
"# Translate:

древесина

## Footnote

Стол сделан из древесины.","wood, timber

## Footnote

The table is made of wood."
"# Translate:

мостовая

## Footnote

Мостовая была скользкой от дождя.","pavement, cobblestone

## Footnote

The pavement was slick with rain."
"# Translate:

выходец

## Footnote

Выходец сильно скучал по родине.","emigrant, native

## Footnote

The emigrant missed his homeland deeply."
"# Translate:

невиданный

## Footnote

Пандемия вызвала невиданные глобальные изменения.","unprecedented, unseen

## Footnote

The pandemic caused unprecedented global changes."
"# Translate:

должник

## Footnote

Должник не смог погасить кредит.","debtor, borrower

## Footnote

The debtor failed to repay the loan."
"# Translate:

искусственно

## Footnote

Цветы были искусственно окрашены.","artificially, synthetically

## Footnote

The flowers were artificially colored."
"# Translate:

бешенство

## Footnote

Собака дала положительный результат на бешенство.","rabies, fury

## Footnote

The dog tested positive for rabies."
"# Translate:

обрадовать

## Footnote

Музыка имеет силу обрадовать сердца.","to gladden, to delight

## Footnote

Music has the power to gladden hearts."
"# Translate:

бархатный

## Footnote

Её голос звучал бархатным и тёплым.","velvety, velvet

## Footnote

Her voice sounded velvety and warm."
"# Translate:

подверженный

## Footnote

Растения подвержены повреждениям от заморозков.","susceptible, prone

## Footnote

Plants are susceptible to frost damage."
"# Translate:

всматриваться

## Footnote

Я всматриваюсь в густой туман.","peer, scrutinize

## Footnote

I peer into the dense fog."
"# Translate:

бесшумно

## Footnote

Она бесшумно вошла в темную комнату.","noiselessly, silently

## Footnote

She noiselessly entered the dark room."
