Question,Answer
"# Translate:

и

## Footnote

Чай и кофе?","and

## Footnote

Tea or coffee?"
"# Translate:

в

## Footnote

В кафе.","in, at

## Footnote

At the café."
"# Translate:

не

## Footnote

Чай, не кофе.","not

## Footnote

Tea, not coffee."
"# Translate:

на

## Footnote

На столе.","on

## Footnote

On the table."
"# Translate:

я

## Footnote

Я в парке.","I

## Footnote

I'm in the park."
"# Translate:

что

## Footnote

Что на столе?","what, that

## Footnote

What's on the table?"
"# Translate:

быть

## Footnote

Я был дома.","to be

## Footnote

I was at home."
"# Translate:

с

## Footnote

Чай с молоком.","with

## Footnote

Tea with milk."
"# Translate:

он

## Footnote

Он дома.","he

## Footnote

He's at home."
"# Translate:

а

## Footnote

А что?","but, and

## Footnote

So what?"
"# Translate:

это

## Footnote

Что это?","this, it

## Footnote

What's this?"
"# Translate:

как

## Footnote

Как это?","how, as

## Footnote

How so?"
"# Translate:

то

## Footnote

Это не то.","that, that one

## Footnote

That's not the one."
"# Translate:

этот

## Footnote

Не этот.","this

## Footnote

Not this one."
"# Translate:

по

## Footnote

Это не по мне.","by, according to

## Footnote

That's not my thing."
"# Translate:

к

## Footnote

Я к нему.","to, towards

## Footnote

I'm heading over to his."
"# Translate:

но

## Footnote

Не я, но он.","but

## Footnote

Not me, but him."
"# Translate:

они

## Footnote

Это они.","they

## Footnote

That's them."
"# Translate:

мы

## Footnote

Это мы.","we

## Footnote

That's us."
"# Translate:

она

## Footnote

Это она.","she

## Footnote

That's her."
"# Translate:

который

## Footnote

То, которое с молоком.","which, that

## Footnote

The one with milk."
"# Translate:

из

## Footnote

Я из Питера.","from, out of

## Footnote

I'm from Petersburg."
"# Translate:

у

## Footnote

Что у него?","have, at

## Footnote

What's he got?"
"# Translate:

свой

## Footnote

У него свой дом.","one's own

## Footnote

He has his own place."
"# Translate:

вы

## Footnote

А вы?","you (pl./formal)

## Footnote

And you?"
"# Translate:

весь

## Footnote

Это весь чай.","all, whole

## Footnote

That's all the tea."
"# Translate:

за

## Footnote

За что?","behind, for

## Footnote

What for?"
"# Translate:

для

## Footnote

Это для него.","for

## Footnote

That's for him."
"# Translate:

от

## Footnote

Это от неё.","from

## Footnote

That's from her."
"# Translate:

о

## Footnote

О чём?","about

## Footnote

About what?"
"# Translate:

так

## Footnote

Не так.","so

## Footnote

Not like that."
"# Translate:

мочь

## Footnote

Я не могу.","to be able, can

## Footnote

I can't."
"# Translate:

ты

## Footnote

Ты как?","you (informal)

## Footnote

How are you?"
"# Translate:

же

## Footnote

Это же он.","though

## Footnote

That's him, though."
"# Translate:

год

## Footnote

В этом году.","year

## Footnote

This year."
"# Translate:

человек

## Footnote

Что за человек?","person

## Footnote

What kind of person is that?"
"# Translate:

один

## Footnote

Я один.","one, alone

## Footnote

Just me."
"# Translate:

такой

## Footnote

Он такой.","such

## Footnote

He's like that."
"# Translate:

тот

## Footnote

Не тот.","that, that one

## Footnote

Not that one."
"# Translate:

или

## Footnote

Я или ты?","or

## Footnote

Me or you?"
"# Translate:

если

## Footnote

Если что, я дома.","if

## Footnote

If anything, I'm home."
"# Translate:

только

## Footnote

Только не это.","only, just

## Footnote

Anything but that."
"# Translate:

бы

## Footnote

Я бы мог.","would

## Footnote

I could."
"# Translate:

себя

## Footnote

Это для себя.","oneself

## Footnote

That's for myself."
"# Translate:

время

## Footnote

Время есть?","time

## Footnote

Got time?"
"# Translate:

когда

## Footnote

Когда как.","when

## Footnote

It depends."
"# Translate:

уже

## Footnote

Уже?","already

## Footnote

Already?"
"# Translate:

другой

## Footnote

А другой?","other, another

## Footnote

What about the other one?"
"# Translate:

сказать

## Footnote

Сказать ему?","to say

## Footnote

Tell him?"
"# Translate:

до

## Footnote

Не до того.","until, up to

## Footnote

Not in the mood."
"# Translate:

мой

## Footnote

Это моё.","my, mine

## Footnote

That's mine."
"# Translate:

наш

## Footnote

Это наше.","our, ours

## Footnote

That's ours."
"# Translate:

чтобы

## Footnote

Чтобы он был дома.","so that, to

## Footnote

So he'd be home."
"# Translate:

говорить

## Footnote

О чём говорить?","to speak, to talk

## Footnote

What's there to talk about?"
"# Translate:

самый

## Footnote

Это тот самый.","the very, most

## Footnote

That's the one."
"# Translate:

знать

## Footnote

Я его знаю.","to know

## Footnote

I know him."
"# Translate:

вот

## Footnote

Вот он.","here

## Footnote

Here he is."
