Question,Answer
"# Translate:

офицерский

## Footnote

Униформа офицера была безупречно чистой.","officer's, commissioned officer's

## Footnote

The officer's uniform was impeccably clean."
"# Translate:

сирота

## Footnote

Война оставила многих детей сиротами.","orphan, waif

## Footnote

The war left many children orphaned."
"# Translate:

тележка

## Footnote

Я толкал тележку вдоль прохода.","cart, trolley

## Footnote

I pushed the cart down the aisle."
"# Translate:

вырабатывать

## Footnote

Растения вырабатывают кислород в процессе фотосинтеза.","produce, generate

## Footnote

Plants produce oxygen during photosynthesis."
"# Translate:

следственный

## Footnote

Следственная группа прибыла оперативно.","investigative, inquisitorial

## Footnote

The investigative team arrived promptly."
"# Translate:

подавление

## Footnote

Правительство столкнулось с критикой за подавление голосования.","suppression, repression

## Footnote

The government faced criticism for voter suppression."
"# Translate:

замешательство

## Footnote

Его ответ только добавил замешательства.","confusion, perplexity

## Footnote

His answer only added to the confusion."
"# Translate:

красноярский

## Footnote

Я посетил Красноярский край прошлым летом.","Krasnoyarsk, Krasnoyarsky

## Footnote

I visited Krasnoyarsk last summer."
"# Translate:

опровергнуть

## Footnote

Она стремилась опровергнуть ложные утверждения.","refute, disprove

## Footnote

She aimed to refute the false claims."
"# Translate:

эскадра

## Footnote

Эскадра готовилась к развертыванию.","squadron, flotilla

## Footnote

The squadron prepared for deployment."
"# Translate:

выплатить

## Footnote

Он пообещал выплатить завтра.","to pay, to pay out

## Footnote

He promised to pay tomorrow."
"# Translate:

опция

## Footnote

Выберите ваш предпочтительный вариант опции внимательно.","option, choice

## Footnote

Choose your preferred option carefully."
"# Translate:

непредсказуемый

## Footnote

Погода может быть довольно непредсказуемой.","unpredictable, unforeseeable

## Footnote

Weather can be quite unpredictable."
"# Translate:

стихийный

## Footnote

Их реакция была стихийной и радостной.","spontaneous, elemental

## Footnote

Their reaction was spontaneous and joyful."
"# Translate:

кинжал

## Footnote

Он спрятал кинжал в своем плаще.","dagger, dirk

## Footnote

He concealed a dagger in his cloak."
"# Translate:

облегчать

## Footnote

Медицина помогает облегчать боль.","to alleviate, to ease

## Footnote

Medicine helps to alleviate pain."
"# Translate:

обнажить

## Footnote

Ветер обнажит твои секреты.","expose, bare

## Footnote

The wind will expose your secrets."
"# Translate:

правонарушение

## Footnote

Он столкнулся с обвинениями за серьезное правонарушение.","violation, infringement

## Footnote

He faced charges for a serious violation."
"# Translate:

активист

## Footnote

Активист организовал мирный протест.","activist, activist

## Footnote

The activist organized a peaceful protest."
"# Translate:

настольный

## Footnote

Мы играли в настольную игру.","tabletop, desktop

## Footnote

We played a tabletop game."
"# Translate:

затея

## Footnote

Эта затея показалась слишком амбициозной.","idea, venture

## Footnote

This idea seemed too ambitious."
"# Translate:

предпринимательский

## Footnote

У неё сильный предпринимательский дух.","entrepreneurial, business-oriented

## Footnote

She has a strong entrepreneurial spirit."
"# Translate:

калитка

## Footnote

Она вошла через калитку.","wicket gate, small gate

## Footnote

She entered through the wicket gate."
"# Translate:

водяной

## Footnote

Водяной дракон изящно появился.","water, aquatic

## Footnote

The water dragon emerged gracefully."
"# Translate:

ветхий

## Footnote

Ветхий дом наконец обрушился.","old, decrepit

## Footnote

The old house finally collapsed."
"# Translate:

приказание

## Footnote

Генерал дал приказание наступать.","order, instruction

## Footnote

The general gave an order to advance."
"# Translate:

скотина

## Footnote

Скотина мирно паслась на поле.","cattle, beast

## Footnote

The cattle grazed peacefully in the field."
"# Translate:

вручную

## Footnote

Я настроил параметры вручную.","manually, by hand

## Footnote

I adjusted the settings manually."
"# Translate:

здоровенный

## Footnote

Медведь был здоровенный и пугающий.","huge, enormous

## Footnote

The bear was huge and intimidating."
"# Translate:

пропорция

## Footnote

Тщательно отрегулируйте пропорцию ингредиентов.","proportion, ratio

## Footnote

Adjust the proportion of ingredients carefully."
"# Translate:

престиж

## Footnote

Он стремился к престижу через свою работу.","prestige, prestige

## Footnote

He sought prestige through his work."
"# Translate:

иудей

## Footnote

Мой друг - практикующий иудей.","Jew, Hebrew

## Footnote

My friend is a practicing Jew."
"# Translate:

обнаруживаться

## Footnote

Ключ еще предстояло обнаружить.","to be found, to be detected

## Footnote

The key was yet to be found."
"# Translate:

податься

## Footnote

Он решил податься в преподаватели.","to go, to apply

## Footnote

He decided to go into teaching."
"# Translate:

гонорар

## Footnote

Гонорар адвоката был значительным.","fee, honorarium

## Footnote

The lawyer's fee was substantial."
"# Translate:

варвар

## Footnote

Варвар уничтожил деревню.","barbarian, savage

## Footnote

The barbarian destroyed the village."
"# Translate:

исполняться

## Footnote

Мечты должны исполняться.","to be fulfilled, to come true

## Footnote

Dreams are meant to be fulfilled."
"# Translate:

рискованный

## Footnote

Инвестирование в акции рискованно.","risky, hazardous

## Footnote

Investing in stocks is risky."
"# Translate:

пословица

## Footnote

Пословица хранит вечную мудрость.","proverb, saying

## Footnote

A proverb holds timeless wisdom."
"# Translate:

вовсю

## Footnote

Он бежал вовсю.","at full tilt, in full swing

## Footnote

He ran at full tilt."
"# Translate:

буфет

## Footnote

Мы обедали в буфете.","buffet, canteen

## Footnote

We ate lunch at the buffet."
"# Translate:

огневой

## Footnote

Откройте огневой налет на позиции противника.","fire, gunfire

## Footnote

Open fire on the enemy positions."
"# Translate:

неотъемлемый

## Footnote

Доверие является неотъемлемой частью любых отношений.","integral, inseparable

## Footnote

Trust is integral to any relationship."
"# Translate:

водопад

## Footnote

Водопад каскадом впадал в озеро.","waterfall, cascade

## Footnote

The waterfall cascaded into the lake."
"# Translate:

славянин

## Footnote

Он гордый славянин.","Slav, Slavic person

## Footnote

He is a proud Slav."
"# Translate:

стипендия

## Footnote

Она получила стипендию на обучение в колледже.","scholarship, grant

## Footnote

She received a scholarship for college."
"# Translate:

радиус

## Footnote

Измерьте радиус круга точно.","radius, radiuses

## Footnote

Measure the circle's radius accurately."
"# Translate:

грамматика

## Footnote

Она изучает английскую грамматику каждый день.","grammar, syntax

## Footnote

She studies English grammar daily."
"# Translate:

вычислить

## Footnote

Я могу вычислить общую стоимость.","calculate, compute

## Footnote

I can calculate the total cost."
"# Translate:

информировать

## Footnote

Пожалуйста, немедленно информируйте меня.","inform, notify

## Footnote

Please inform me immediately."
"# Translate:

пафос

## Footnote

В речи не хватало подлинного пафоса.","pathos, pomposity

## Footnote

The speech lacked genuine pathos."
"# Translate:

запутаться

## Footnote

Не запутайтесь в инструкциях.","get confused, get entangled

## Footnote

Don't get confused by the instructions."
"# Translate:

безусловный

## Footnote

Любовь должна быть безусловной.","unconditional, absolute

## Footnote

Love should be unconditional."
"# Translate:

хижина

## Footnote

Они построили хижину у реки.","hut, cabin

## Footnote

They built a hut by the river."
