Question,Answer
"# Translate:

сесть

## Footnote

Можно сесть?","to sit down

## Footnote

Can I sit down?"
"# Translate:

круг

## Footnote

Большой круг.","circle

## Footnote

A big circle."
"# Translate:

попытка

## Footnote

Ещё одна попытка.","attempt, try

## Footnote

One more try."
"# Translate:

однажды

## Footnote

Однажды я его видел.","once, one day

## Footnote

I saw him once."
"# Translate:

комментарий

## Footnote

Без комментариев.","comment

## Footnote

No comment."
"# Translate:

клиент

## Footnote

Клиент ждёт.","client, customer

## Footnote

The client's waiting."
"# Translate:

удар

## Footnote

Сильный удар.","blow, hit

## Footnote

A strong blow."
"# Translate:

крайний

## Footnote

В крайнем случае.","last, extreme

## Footnote

As a last resort."
"# Translate:

база

## Footnote

Это наша база.","base

## Footnote

This is our base."
"# Translate:

доктор

## Footnote

Где доктор?","doctor

## Footnote

Where's the doctor?"
"# Translate:

необходимость

## Footnote

Нет необходимости.","necessity, need

## Footnote

There's no need."
"# Translate:

остановиться

## Footnote

Можно остановиться?","to stop

## Footnote

Can we stop?"
"# Translate:

означать

## Footnote

Что это означает?","to mean

## Footnote

What does this mean?"
"# Translate:

глядеть

## Footnote

Гляди сюда.","to look

## Footnote

Look here."
"# Translate:

появляться

## Footnote

Когда он появляется?","to appear, to show up

## Footnote

When does he show up?"
"# Translate:

дочь

## Footnote

Это моя дочь.","daughter

## Footnote

This is my daughter."
"# Translate:

пожалуйста

## Footnote

Чай, пожалуйста.","please, you're welcome

## Footnote

Tea, please."
"# Translate:

республика

## Footnote

Это республика.","republic

## Footnote

It's a republic."
"# Translate:

представление

## Footnote

Не имею представления.","idea, notion

## Footnote

I have no idea."
"# Translate:

ставить

## Footnote

Куда ставить?","to put, to set

## Footnote

Where do I put it?"
"# Translate:

поехать

## Footnote

Куда поехать?","to go (by vehicle)

## Footnote

Where should we go?"
"# Translate:

волос

## Footnote

Длинные волосы.","hair

## Footnote

Long hair."
"# Translate:

вера

## Footnote

Это вопрос веры.","faith, belief

## Footnote

That's a matter of faith."
"# Translate:

принести

## Footnote

Что принести?","to bring

## Footnote

What should I bring?"
"# Translate:

называться

## Footnote

Как это называется?","to be called

## Footnote

What's this called?"
"# Translate:

отсутствие

## Footnote

В его отсутствие.","absence, lack

## Footnote

In his absence."
"# Translate:

прямой

## Footnote

Прямой вопрос.","straight, direct

## Footnote

A direct question."
"# Translate:

масса

## Footnote

Масса людей.","mass

## Footnote

A mass of people."
"# Translate:

процент

## Footnote

Десять процентов.","percent

## Footnote

Ten percent."
"# Translate:

долгий

## Footnote

Долгий день.","long

## Footnote

A long day."
"# Translate:

выбрать

## Footnote

Что выбрать?","to choose

## Footnote

What should I choose?"
"# Translate:

студент

## Footnote

Он студент.","student

## Footnote

He's a student."
"# Translate:

здание

## Footnote

Новое здание.","building

## Footnote

A new building."
"# Translate:

ребята

## Footnote

Ребята, сюда!","guys, kids

## Footnote

Guys, over here!"
"# Translate:

угол

## Footnote

На углу.","corner

## Footnote

On the corner."
"# Translate:

конкретный

## Footnote

Конкретный пример.","specific, concrete

## Footnote

A specific example."
"# Translate:

скорость

## Footnote

Большая скорость.","speed

## Footnote

High speed."
"# Translate:

согласиться

## Footnote

Я согласился.","to agree

## Footnote

I agreed."
"# Translate:

требование

## Footnote

Какие требования?","requirement, demand

## Footnote

What are the requirements?"
"# Translate:

любимый

## Footnote

Мой любимый фильм.","favorite, beloved

## Footnote

My favorite movie."
"# Translate:

май

## Footnote

В мае.","May

## Footnote

In May."
"# Translate:

подходить

## Footnote

Это не подходит.","to fit, to suit

## Footnote

This doesn't work."
"# Translate:

бежать

## Footnote

Мне бежать.","to run

## Footnote

I've got to run."
"# Translate:

адрес

## Footnote

Это мой адрес.","address

## Footnote

This is my address."
"# Translate:

видно

## Footnote

Ничего не видно.","visible, one can see

## Footnote

You can't see a thing."
"# Translate:

новость

## Footnote

Плохая новость.","news

## Footnote

Bad news."
"# Translate:

открытый

## Footnote

Дверь открыта.","open

## Footnote

The door is open."
"# Translate:

список

## Footnote

Где список?","list

## Footnote

Where's the list?"
"# Translate:

возвращаться

## Footnote

Когда возвращаешься?","to return, to come back

## Footnote

When are you coming back?"
"# Translate:

энергия

## Footnote

Нет энергии.","energy

## Footnote

No energy."
"# Translate:

вывод

## Footnote

Какой вывод?","conclusion

## Footnote

What's the conclusion?"
"# Translate:

учитель

## Footnote

Он учитель.","teacher

## Footnote

He's a teacher."
"# Translate:

возникнуть

## Footnote

Проблема возникла.","to arise, to come up

## Footnote

A problem came up."
"# Translate:

договор

## Footnote

Где договор?","contract, agreement

## Footnote

Where's the contract?"
"# Translate:

снять

## Footnote

Сними это.","to take off, to remove

## Footnote

Take that off."
"# Translate:

зависеть

## Footnote

От чего это зависит?","to depend

## Footnote

What does this depend on?"
"# Translate:

сфера

## Footnote

В какой сфере?","sphere, field

## Footnote

In what field?"
"# Translate:

положить

## Footnote

Положи на стол.","to put, to lay

## Footnote

Put it on the table."
"# Translate:

западный

## Footnote

Западный район.","western

## Footnote

The western district."
"# Translate:

обязательно

## Footnote

Обязательно приходи.","definitely, without fail

## Footnote

Definitely come."
"# Translate:

немецкий

## Footnote

Я не знаю немецкий.","German

## Footnote

I don't know German."
"# Translate:

примерно

## Footnote

Примерно так.","approximately, about

## Footnote

Something like that."
"# Translate:

боль

## Footnote

Боль в ноге.","pain

## Footnote

Pain in the leg."
"# Translate:

безопасность

## Footnote

Это для безопасности.","safety, security

## Footnote

This is for safety."
"# Translate:

функция

## Footnote

Это его функция.","function

## Footnote

That's his function."
"# Translate:

плохо

## Footnote

Я плохо спал.","badly

## Footnote

I slept badly."
"# Translate:

некий

## Footnote

Некий человек.","a certain, some

## Footnote

Some person."
"# Translate:

способность

## Footnote

Нет способности.","ability

## Footnote

There's no ability."
"# Translate:

банк

## Footnote

Он в банке.","bank

## Footnote

He's at the bank."
"# Translate:

удовольствие

## Footnote

С удовольствием.","pleasure

## Footnote

With pleasure."
"# Translate:

основание

## Footnote

На каком основании?","basis, grounds

## Footnote

On what grounds?"
"# Translate:

чужой

## Footnote

Это чужое.","someone else's, foreign

## Footnote

That's someone else's."
"# Translate:

ощущение

## Footnote

Странное ощущение.","feeling, sensation

## Footnote

A strange feeling."
"# Translate:

противник

## Footnote

Наш противник.","opponent

## Footnote

Our opponent."
"# Translate:

никак

## Footnote

Никак не могу.","in no way

## Footnote

I just can't."
"# Translate:

показаться

## Footnote

Мне показалось.","to seem, to appear

## Footnote

It seemed to me."
"# Translate:

определить

## Footnote

Трудно определить.","to determine, to define

## Footnote

Hard to tell."
"# Translate:

писатель

## Footnote

Он писатель.","writer

## Footnote

He's a writer."
"# Translate:

звезда

## Footnote

На небе звезда.","star

## Footnote

There's a star in the sky."
"# Translate:

создавать

## Footnote

Он любит создавать.","to create

## Footnote

He likes creating."
"# Translate:

знак

## Footnote

Это знак.","sign

## Footnote

That's a sign."
"# Translate:

вовсе

## Footnote

Вовсе нет.","at all, not at all

## Footnote

Not at all."
"# Translate:

уверенный

## Footnote

Я уверен.","sure, confident

## Footnote

I'm sure."
"# Translate:

влияние

## Footnote

Его влияние.","influence

## Footnote

His influence."
"# Translate:

грудь

## Footnote

Рука на груди.","chest

## Footnote

Hand on the chest."
"# Translate:

контроль

## Footnote

Потерял контроль.","control

## Footnote

Lost control."
"# Translate:

двор

## Footnote

Во дворе.","yard, courtyard

## Footnote

In the yard."
"# Translate:

одновременно

## Footnote

Они пришли одновременно.","at the same time

## Footnote

They arrived at the same time."
"# Translate:

пункт

## Footnote

Первый пункт.","point, item

## Footnote

The first item."
"# Translate:

получаться

## Footnote

Не получается.","to work out, to succeed

## Footnote

It's not working."
"# Translate:

радость

## Footnote

Какая радость!","joy

## Footnote

What a joy!"
"# Translate:

завтра

## Footnote

До завтра.","tomorrow

## Footnote

See you tomorrow."
"# Translate:

старший

## Footnote

Мой старший брат.","older, elder

## Footnote

My older brother."
"# Translate:

заявить

## Footnote

Что он заявил?","to declare, to state

## Footnote

What did he state?"
"# Translate:

впечатление

## Footnote

Сильное впечатление.","impression

## Footnote

A strong impression."
"# Translate:

практика

## Footnote

Нужна практика.","practice

## Footnote

We need practice."
"# Translate:

внутри

## Footnote

Кто внутри?","inside

## Footnote

Who's inside?"
"# Translate:

попросить

## Footnote

Можно попросить?","to ask, to request

## Footnote

Can I ask?"
"# Translate:

руководство

## Footnote

Наше руководство.","leadership, management

## Footnote

Our management."
"# Translate:

содержание

## Footnote

Содержание письма.","content, contents

## Footnote

The letter's contents."
