Question,Answer
"# Translate:

динамический

## Footnote

Система очень динамическая.","dynamic, dynamical

## Footnote

The system is highly dynamic."
"# Translate:

контур

## Footnote

Карта показывала контур горы.","contour, outline

## Footnote

The map showed the mountain's contour."
"# Translate:

гудеть

## Footnote

Холодильник начал громко гудеть.","hum, buzz

## Footnote

The fridge began to hum loudly."
"# Translate:

раковина

## Footnote

Умойте руки в раковине.","sink, shell

## Footnote

Wash your hands in the sink."
"# Translate:

выдержка

## Footnote

Она проявила замечательную выдержку во время дебатов.","restraint, excerpt

## Footnote

She showed remarkable restraint during the debate."
"# Translate:

ячейка

## Footnote

Улей пчелы полон ячеек.","cell, compartment

## Footnote

A bee's hive is full of cells."
"# Translate:

моментально

## Footnote

Он моментально пожалел о своем решении.","instantly, immediately

## Footnote

He instantly regretted his decision."
"# Translate:

зрелый

## Footnote

Сыр идеально зрелый.","mature, ripe

## Footnote

The cheese is perfectly mature."
"# Translate:

проигрывать

## Footnote

Он не хотел проигрывать в игре.","to lose, to be losing

## Footnote

He didn't want to lose the game."
"# Translate:

аккуратный

## Footnote

Твой почерк очень аккуратный.","neat, tidy

## Footnote

Your handwriting is very neat."
"# Translate:

смениться

## Footnote

Сезоны начали быстро сменяться.","to change, to be replaced

## Footnote

Seasons began to change rapidly."
"# Translate:

страховка

## Footnote

Я купил страховку на машину вчера.","insurance, policy

## Footnote

I bought car insurance yesterday."
"# Translate:

тактический

## Footnote

Он совершил тактический отступление.","tactical, strategic

## Footnote

He made a tactical retreat."
"# Translate:

фигурка

## Footnote

Она коллекционирует фарфоровые фигурки.","figurine, figure

## Footnote

She collects porcelain figurines."
"# Translate:

набраться

## Footnote

Она вышла на улицу, чтобы набраться сил.","to gather, to muster

## Footnote

She went outside to gather strength."
"# Translate:

базироваться

## Footnote

История должна базироваться на реальных событиях.","to be based, to be located

## Footnote

The story is to be based on true events."
"# Translate:

лабиринт

## Footnote

Заблудившись в сложном лабиринте, он запаниковал.","labyrinth, maze

## Footnote

Lost in a complex labyrinth, he panicked."
"# Translate:

побить

## Footnote

Он стремился побить рекорд.","beat, break

## Footnote

He aimed to beat the record."
"# Translate:

прислушаться

## Footnote

Прислушайтесь к шепоту вашего сердца.","listen, heed

## Footnote

Listen to your heart's whispers."
"# Translate:

разбросать

## Footnote

Листья разбрасываются осенним ветром.","scatter, strew

## Footnote

Leaves scatter in the autumn wind."
"# Translate:

ремесло

## Footnote

Она овладела ремеслом ткачества.","craft, handicraft

## Footnote

She mastered the craft of weaving."
"# Translate:

затрагивать

## Footnote

Музыка склонна глубоко затрагивать эмоции.","to affect, to touch

## Footnote

Music tends to affect emotions deeply."
"# Translate:

ослабить

## Footnote

Болезнь начала ослаблять его.","weaken, relax

## Footnote

The illness began to weaken him."
"# Translate:

целоваться

## Footnote

Они тосковали поцеловаться страстно.","to kiss, to make out

## Footnote

They longed to kiss passionately."
"# Translate:

обыск

## Footnote

Полиция провела тщательный обыск.","search, raid

## Footnote

Police conducted a thorough search."
