Question,Answer
"# Translate:

сжечь

## Footnote

Я сожгу старые письма.","burn, incinerate

## Footnote

I will burn the old letters."
"# Translate:

посчитать

## Footnote

Давайте посчитаем общую стоимость.","calculate, count

## Footnote

Let's calculate the total cost."
"# Translate:

выдвинуть

## Footnote

Я выдвину тебя завтра.","nominate, put forward

## Footnote

I will nominate you tomorrow."
"# Translate:

правитель

## Footnote

Правитель издал новый закон.","ruler, governor

## Footnote

The ruler decreed a new law."
"# Translate:

передаваться

## Footnote

Сообщение должно передаваться сегодня вечером.","to be transmitted, to be passed on

## Footnote

The message is to be transmitted tonight."
"# Translate:

пацан

## Footnote

Пацан знает, как обойтись.","boy, lad

## Footnote

The boy knows his way around."
"# Translate:

пожелание

## Footnote

Загадай пожелание на свой день рождения.","wish, desire

## Footnote

Make a wish on your birthday."
"# Translate:

поддержание

## Footnote

Я ценю ваше поддержание.","support, maintenance

## Footnote

I appreciate your support."
"# Translate:

пенсионер

## Footnote

Пенсионер наслаждается спокойными утренними прогулками.","pensioner, retiree

## Footnote

The pensioner enjoys peaceful morning walks."
"# Translate:

бесконечно

## Footnote

Космос бесконечно огромен.","infinitely, endless

## Footnote

Space is infinitely vast."
"# Translate:

стук

## Footnote

Я услышал стук в дверь.","knock, tapping

## Footnote

I heard a knock at the door."
"# Translate:

сравнительно

## Footnote

Цены здесь сравнительно низкие.","comparatively, relatively

## Footnote

Prices are comparatively low here."
"# Translate:

рожать

## Footnote

Она скоро собирается рожать.","to give birth, to bear

## Footnote

She is going to give birth soon."
"# Translate:

обходиться

## Footnote

Я могу обойтись без твоей помощи.","manage, do without

## Footnote

I can manage without your help."
"# Translate:

крестьянский

## Footnote

Крестьянский образ жизни тяжел.","peasant, rural

## Footnote

The peasant lifestyle is hard."
"# Translate:

поддаваться

## Footnote

Он отказался поддаваться давлению.","yield, succumb

## Footnote

He refused to yield to pressure."
"# Translate:

касса

## Footnote

Пожалуйста, станьте в очередь у кассы.","cash desk, box office

## Footnote

Please, queue at the cash desk."
"# Translate:

слабо

## Footnote

Он слабо улыбнулся на шутку.","weakly, faintly

## Footnote

He smiled weakly at the joke."
"# Translate:

простор

## Footnote

Мне нужно больше простора здесь.","space, expanse

## Footnote

I need more space here."
"# Translate:

наказать

## Footnote

Они накажут виновную сторону.","punish, penalize

## Footnote

They will punish the guilty party."
"# Translate:

мент

## Footnote

Мент арестовал вора.","cop, policeman

## Footnote

The cop arrested the thief."
"# Translate:

здравый

## Footnote

Ешьте овощи для здравого тела.","healthy, sound

## Footnote

Eat vegetables for a healthy body."
"# Translate:

программирование

## Footnote

Я люблю изучать языки программирования.","programming, coding

## Footnote

I love learning programming languages."
"# Translate:

сеанс

## Footnote

Сеанс терапии начинается в полдень.","session, screening

## Footnote

The therapy session starts at noon."
"# Translate:

четверо

## Footnote

Четверо из нас пойдут вместе.","four, four people

## Footnote

Four of us will go together."
"# Translate:

научно

## Footnote

Научно доказанные методы дают надежные результаты.","scientifically, scholarly

## Footnote

Scientifically proven methods yield reliable results."
"# Translate:

подружка

## Footnote

Она взволнованно позвонила своей подружке.","girlfriend, female friend

## Footnote

She called her girlfriend excitedly."
"# Translate:

сжать

## Footnote

Я сожму лимон крепко.","squeeze, compress

## Footnote

I'll squeeze the lemon tightly."
"# Translate:

поесть

## Footnote

Мне нужно скоро что-нибудь поесть.","to eat, to have a meal

## Footnote

I need to eat something soon."
"# Translate:

столичный

## Footnote

Париж - столичный город.","capital, metropolitan

## Footnote

Paris is a capital city."
"# Translate:

возвратиться

## Footnote

Он возвратится домой завтра.","return, come back

## Footnote

He will return home tomorrow."
"# Translate:

скамейка

## Footnote

Пожалуйста, садитесь на скамейку.","bench, seat

## Footnote

Sit down on the bench, please."
"# Translate:

спортсмен

## Footnote

Спортсмен выиграл золотую медаль.","athlete, sportsman

## Footnote

The athlete won the gold medal."
"# Translate:

телевизионный

## Footnote

Я смотрю телевизионные новости каждый день.","television, TV

## Footnote

I watch news on television daily."
"# Translate:

перечислить

## Footnote

Пожалуйста, перечислите ваши любимые книги.","list, enumerate

## Footnote

Please list your favorite books."
"# Translate:

старт

## Footnote

Давайте начнем гонку со старта сейчас.","start, launch

## Footnote

Let's start the race now."
"# Translate:

скот

## Footnote

Скот мирно пасся на поле.","cattle, livestock

## Footnote

The cattle grazed peacefully in the field."
"# Translate:

изобретение

## Footnote

Лампочка была важным изобретением.","invention, discovery

## Footnote

The light bulb was an important invention."
"# Translate:

годиться

## Footnote

Этот материал должен годиться для занавесок.","to be suitable, to fit

## Footnote

This fabric is to be suitable for curtains."
"# Translate:

обучать

## Footnote

Я люблю обучать математике.","to teach, to train

## Footnote

I love to teach mathematics."
"# Translate:

усесться

## Footnote

Пожалуйста, усядьтесь и расслабьтесь.","sit down, settle

## Footnote

Please, sit down and relax."
"# Translate:

алгоритм

## Footnote

Алгоритм эффективно решил проблему.","algorithm

## Footnote

The algorithm solved the problem efficiently."
"# Translate:

освоение

## Footnote

Освоение космоса быстро продвигает технологии.","development, mastering

## Footnote

Space development advances technology rapidly."
"# Translate:

кататься

## Footnote

Я люблю кататься на коньках зимой.","to skate, to ride

## Footnote

I love to skate in winter."
"# Translate:

перестройка

## Footnote

Компания объявила о крупной перестройке.","restructuring, perestroika

## Footnote

The company announced a major restructuring."
"# Translate:

полевой

## Footnote

Они провели полевое исследование вчера.","field, fieldwork

## Footnote

They conducted field research yesterday."
