Question,Answer
"# Translate:

воля

## Footnote

У неё сильная воля.","will, willpower

## Footnote

She has a strong will."
"# Translate:

январь

## Footnote

В январе.","January

## Footnote

In January."
"# Translate:

боевой

## Footnote

Боевой дух.","combat, fighting

## Footnote

Fighting spirit."
"# Translate:

хватать

## Footnote

Мне не хватает времени.","to be enough

## Footnote

I don't have enough time."
"# Translate:

вчера

## Footnote

Я был там вчера.","yesterday

## Footnote

I was there yesterday."
"# Translate:

режим

## Footnote

Какой режим?","regime, routine

## Footnote

What's the routine?"
"# Translate:

очередной

## Footnote

Очередной вопрос.","another, next

## Footnote

Another question."
"# Translate:

отдать

## Footnote

Отдай это.","to give, to hand over

## Footnote

Hand that over."
"# Translate:

здоровье

## Footnote

Как здоровье?","health

## Footnote

How's your health?"
"# Translate:

расти

## Footnote

Он быстро растёт.","to grow

## Footnote

He's growing fast."
"# Translate:

стоимость

## Footnote

Какая стоимость?","cost, price

## Footnote

What's the cost?"
"# Translate:

правильный

## Footnote

Ваш ответ правильный.","correct, right

## Footnote

Your answer is correct."
"# Translate:

километр

## Footnote

Мы прошли пять километров.","kilometer

## Footnote

We walked five kilometers."
"# Translate:

звать

## Footnote

Как тебя зовут?","to call, to be called

## Footnote

What's your name?"
"# Translate:

шесть

## Footnote

Шесть часов.","six

## Footnote

Six o'clock."
"# Translate:

личность

## Footnote

Известная личность.","person, personality

## Footnote

A well-known person."
"# Translate:

физический

## Footnote

Физический труд.","physical

## Footnote

Physical work."
"# Translate:

регион

## Footnote

В нашем регионе.","region, area

## Footnote

In our region."
"# Translate:

рот

## Footnote

Открой рот.","mouth

## Footnote

Open your mouth."
"# Translate:

больной

## Footnote

Он совсем больной.","sick, ill

## Footnote

He's really sick."
"# Translate:

итог

## Footnote

Какой итог?","result, outcome

## Footnote

What's the result?"
"# Translate:

предел

## Footnote

Это уже предел.","limit

## Footnote

That's the limit."
"# Translate:

занять

## Footnote

Можно занять?","to borrow

## Footnote

Can I borrow this?"
"# Translate:

читатель

## Footnote

Наш читатель.","reader

## Footnote

Our reader."
"# Translate:

медленно

## Footnote

Говори медленно.","slowly

## Footnote

Speak slowly."
"# Translate:

старик

## Footnote

Это старик.","old man

## Footnote

That's an old man."
"# Translate:

прочий

## Footnote

И прочее.","other, the rest

## Footnote

And so on."
"# Translate:

победа

## Footnote

Это наша победа.","victory, win

## Footnote

That's our victory."
"# Translate:

элемент

## Footnote

Важный элемент.","element

## Footnote

An important element."
"# Translate:

естественно

## Footnote

Естественно.","naturally, of course

## Footnote

Of course."
"# Translate:

обратиться

## Footnote

Обратись к врачу.","to turn to, to address

## Footnote

Go see a doctor."
"# Translate:

постоянный

## Footnote

Постоянная работа.","permanent, constant

## Footnote

A steady job."
"# Translate:

встречаться

## Footnote

Мы встречаемся завтра.","to meet, to date

## Footnote

We're meeting tomorrow."
"# Translate:

женский

## Footnote

Женский голос.","women's, female

## Footnote

A woman's voice."
"# Translate:

командир

## Footnote

Где командир?","commander

## Footnote

Where's the commander?"
"# Translate:

август

## Footnote

До августа.","August

## Footnote

Until August."
"# Translate:

впервые

## Footnote

Я здесь впервые.","for the first time

## Footnote

It's my first time here."
"# Translate:

секунда

## Footnote

Одну секунду.","second

## Footnote

One second."
"# Translate:

счастливый

## Footnote

Счастливый человек.","happy

## Footnote

A happy person."
"# Translate:

житель

## Footnote

Местный житель.","resident, inhabitant

## Footnote

A local resident."
"# Translate:

видимо

## Footnote

Видимо, нет.","apparently

## Footnote

Apparently not."
