Question,Answer
"# Translate:

овощ

## Footnote

Я люблю свежий салат из овощей.","vegetable, veggie

## Footnote

I love fresh vegetable salad."
"# Translate:

противостоять

## Footnote

Они поклялись противостоять захватчикам.","to resist, to withstand

## Footnote

They vowed to resist the invaders."
"# Translate:

сновидение

## Footnote

В прошлую ночь у меня было странное сновидение.","dream, vision

## Footnote

I had a strange dream last night."
"# Translate:

виновный

## Footnote

Он чувствовал себя виновным за ложь.","guilty, culpable

## Footnote

He felt guilty for lying."
"# Translate:

фокус

## Footnote

Магический фокус поразил зрителей.","focus, trick

## Footnote

Magic focus amazed the audience."
"# Translate:

обозначать

## Footnote

Символы обозначают определенные значения.","denote, indicate

## Footnote

Symbols denote specific meanings."
"# Translate:

пожарный

## Footnote

Пожарный быстро потушил пожар.","firefighter, fireman

## Footnote

The firefighter extinguished the blaze quickly."
"# Translate:

болтать

## Footnote

Давай завтра поболтаем за чашкой кофе.","chat, babble

## Footnote

Let's chat over coffee tomorrow."
"# Translate:

проживание

## Footnote

Его проживание в Италии составило пять лет.","residence, living

## Footnote

His residence in Italy spanned five years."
"# Translate:

связаться

## Footnote

Мне нужно связаться с моим другом.","to contact, to get in touch

## Footnote

I need to contact my friend."
"# Translate:

отражаться

## Footnote

Луна начала отражаться в воде.","to reflect, to be reflected

## Footnote

The moon began to reflect in the water."
"# Translate:

одевать

## Footnote

Она помогла своему ребенку одеться.","to dress, to put on

## Footnote

She helped her child to dress."
"# Translate:

симптом

## Footnote

Лихорадка - это обычный симптом гриппа.","symptom, sign

## Footnote

Fever is a common flu symptom."
"# Translate:

переулок

## Footnote

Коты тихо бродили по темному переулку.","alley, lane

## Footnote

Cats roamed the dark alley quietly."
"# Translate:

бочка

## Footnote

Бочка была наполнена вином.","barrel, drum

## Footnote

The barrel was filled with wine."
"# Translate:

одеваться

## Footnote

Мне нужно тепло одеться сегодня.","to dress, to get dressed

## Footnote

I need to dress warmly today."
"# Translate:

поворачиваться

## Footnote

Пора поворачиваться налево здесь.","to turn, to rotate

## Footnote

Time to turn left here."
"# Translate:

сомнительный

## Footnote

Его алиби кажется мне сомнительным.","doubtful, questionable

## Footnote

His alibi seems doubtful to me."
"# Translate:

развести

## Footnote

Они решили развестись по-дружески.","divorce, dilute

## Footnote

They decided to divorce amicably."
"# Translate:

болезненный

## Footnote

Процесс восстановления шел болезненно медленно.","painful, morbid

## Footnote

The recovery process was painfully slow."
"# Translate:

осколок

## Footnote

Он наступил на острый осколок.","shard, fragment

## Footnote

He stepped on a sharp shard."
"# Translate:

регулировать

## Footnote

Мы должны регулировать поток воды.","regulate, adjust

## Footnote

We must regulate the water flow."
"# Translate:

ось

## Footnote

Земля вращается вокруг своей оси.","axis, axle

## Footnote

The Earth rotates on its axis."
"# Translate:

тяжкий

## Footnote

Нагрузка казалась невыносимо тяжкой.","heavy, hard

## Footnote

The workload felt unbearably heavy."
"# Translate:

плоскость

## Footnote

Нарисуйте линию на плоскости.","plane, surface

## Footnote

Draw a line on the plane."
"# Translate:

раскрывать

## Footnote

Маг отказался раскрывать свои секреты.","to reveal, to disclose

## Footnote

The magician refused to reveal his secrets."
"# Translate:

закрепить

## Footnote

Закрепите картину на стене.","secure, fasten

## Footnote

Secure the painting on the wall."
"# Translate:

дистанция

## Footnote

Сохраняйте дистанцию от огня.","distance, range

## Footnote

Keep your distance from the fire."
"# Translate:

прилететь

## Footnote

Они планируют прилететь завтра.","to arrive by air, to fly in

## Footnote

They plan to arrive by air tomorrow."
"# Translate:

годовой

## Footnote

Годовой отчет только что был опубликован.","annual, yearly

## Footnote

The annual report was just released."
"# Translate:

увлечение

## Footnote

Садоводство - моё любимое увлечение.","hobby, passion

## Footnote

Gardening is my favorite hobby."
"# Translate:

обследование

## Footnote

Обследование показало перелом кости.","examination, survey

## Footnote

The examination revealed a broken bone."
"# Translate:

дрова

## Footnote

Нам нужно больше дров на сегодня вечером.","firewood, logs

## Footnote

We need more firewood for tonight."
"# Translate:

мадам

## Footnote

""Добрый вечер, мадам, как вы?""","madam, ma'am

## Footnote

""Good evening, madam, how are you?"""
"# Translate:

отступить

## Footnote

Армия решила быстро отступить.","retreat, withdraw

## Footnote

The army decided to retreat quickly."
"# Translate:

терроризм

## Footnote

Терроризм угрожает мировому миру и безопасности.","terrorism

## Footnote

Terrorism threatens global peace and security."
"# Translate:

респондент

## Footnote

Респондент заполнил опрос.","respondent, survey participant

## Footnote

The respondent completed the survey."
"# Translate:

обряд

## Footnote

Свадебный обряд был красиво торжественным.","rite, ceremony

## Footnote

The wedding rite was beautifully solemn."
"# Translate:

нестись

## Footnote

Он начал нестись к выходу.","to rush, to race

## Footnote

He began to rush towards the exit."
"# Translate:

видимый

## Footnote

Звёзды видимы сегодня ночью.","visible, apparent

## Footnote

The stars are visible tonight."
"# Translate:

заря

## Footnote

Заря наступила, окрашивая небо в розовый цвет.","dawn, twilight

## Footnote

Dawn broke, painting the sky pink."
"# Translate:

привязать

## Footnote

Привяжите лодку к пристани.","tie, attach

## Footnote

Tie the boat to the dock."
"# Translate:

издатель

## Footnote

Издатель выпустил новый роман.","publisher, editor

## Footnote

The publisher released a new novel."
"# Translate:

предать

## Footnote

Он решил предать своего друга.","betray, betray

## Footnote

He chose to betray his friend."
"# Translate:

отставка

## Footnote

Он объявил об своей отставке вчера.","resignation, dismissal

## Footnote

He announced his resignation yesterday."
"# Translate:

заголовок

## Footnote

Заголовок привлек внимание всех.","headline, title

## Footnote

The headline caught everyone's attention."
"# Translate:

отступать

## Footnote

Армия решила быстро отступать.","retreat, withdraw

## Footnote

The army decided to retreat quickly."
"# Translate:

улучшить

## Footnote

Мы должны улучшить эффективность нашей работы.","improve, enhance

## Footnote

We must improve our work efficiency."
"# Translate:

изредка

## Footnote

Я изредка ем шоколад.","occasionally, rarely

## Footnote

I occasionally eat chocolate."
"# Translate:

делегация

## Footnote

Делегация прибыла в понедельник утром.","delegation, mission

## Footnote

The delegation arrived on Monday morning."
"# Translate:

трамвай

## Footnote

Трамвай плавно скользил в центр города.","tram, streetcar

## Footnote

The tram glided smoothly downtown."
"# Translate:

комбинация

## Footnote

Была найдена выигрышная комбинация.","combination, combo

## Footnote

A winning combination was found."
"# Translate:

попросту

## Footnote

Она попросту не могла его понять.","simply, plainly

## Footnote

She simply couldn't understand him."
"# Translate:

зависть

## Footnote

Она почувствовала зависть к успеху своего друга.","envy, jealousy

## Footnote

She felt envy towards her friend's success."
"# Translate:

роскошный

## Footnote

Она остановилась в роскошном отеле.","luxurious, sumptuous

## Footnote

She stayed in a luxurious hotel."
"# Translate:

высказаться

## Footnote

Она хотела ясно высказаться.","to express oneself, to speak out

## Footnote

She wanted to express herself clearly."
"# Translate:

окраина

## Footnote

Они живут на окраине города.","outskirts, periphery

## Footnote

They live on the outskirts of town."
"# Translate:

скучать

## Footnote

Я начал глубоко скучать по тебе.","to miss, to be bored

## Footnote

I began to miss you deeply."
"# Translate:

потребительский

## Footnote

Потребительский спрос определяет тенденции рынка.","consumer, consumerist

## Footnote

Consumer demand drives market trends."
"# Translate:

прохождение

## Footnote

Прохождение игры было сложным.","passage, walkthrough

## Footnote

The game's passage was challenging."
"# Translate:

подача

## Footnote

Подача воды жизненно необходима.","supply, serve

## Footnote

Water supply is essential for life."
"# Translate:

комедия

## Footnote

Мне нравится смотреть хорошую комедию.","comedy, farce

## Footnote

I love watching a good comedy."
"# Translate:

экономист

## Footnote

Экономист анализировал тенденции рынка.","economist, economist

## Footnote

The economist analyzed the market trends."
"# Translate:

парламентский

## Footnote

Заседание парламента было отложено.","parliamentary, legislative

## Footnote

The parliamentary session was adjourned."
"# Translate:

деревенский

## Footnote

Они живут в деревенской местности.","rural, village

## Footnote

They live in a rural area."
"# Translate:

специфика

## Footnote

Специфика проекта заинтриговала всех.","specificity, peculiarity

## Footnote

The project's specificity intrigued everyone."
"# Translate:

функционирование

## Footnote

Машина функционирует плавно.","functioning, operation

## Footnote

The machine is functioning smoothly."
"# Translate:

выключить

## Footnote

Пожалуйста, выключите свет.","turn off, switch off

## Footnote

Please turn off the lights."
"# Translate:

вольный

## Footnote

Он жил вольной, приключенческой жизнью.","free, voluntary

## Footnote

He lived a free, adventurous life."
"# Translate:

нота

## Footnote

Она сыграла неверную ноту.","note, musical note

## Footnote

She played a wrong note."
"# Translate:

ругать

## Footnote

Она будет ругать его за опоздание.","scold, berate

## Footnote

She will scold him for being late."
"# Translate:

альтернатива

## Footnote

Рассмотрите альтернативное решение.","alternative, option

## Footnote

Consider an alternative solution."
"# Translate:

слышный

## Footnote

Звук был едва слышен.","audible, hearable

## Footnote

The sound was barely audible."
"# Translate:

расстрелять

## Footnote

Они приказали расстрелять предателя.","to shoot, to execute

## Footnote

They ordered to shoot the traitor."
"# Translate:

значимость

## Footnote

Значимость открытия была неоспорима.","significance, importance

## Footnote

The discovery's significance was undeniable."
"# Translate:

женатый

## Footnote

Он счастливо женат уже много лет.","married, wedded

## Footnote

He's been happily married for years."
"# Translate:

обидеться

## Footnote

Она старалась не обидеться.","to be offended, to take offense

## Footnote

She tried not to be offended."
"# Translate:

пропадать

## Footnote

Он, казалось, пропадал в ночи.","to disappear, to vanish

## Footnote

He seemed to disappear into the night."
"# Translate:

усилить

## Footnote

Мы стремимся усилить нашу оборону.","to strengthen, to intensify

## Footnote

We aim to strengthen our defenses."
"# Translate:

дурацкий

## Footnote

Это дурацкая идея, честно говоря.","silly, foolish

## Footnote

That's a silly idea, honestly."
"# Translate:

выполняться

## Footnote

План должен быть выполнен завтра.","to be executed, to be carried out

## Footnote

The plan is to be executed tomorrow."
"# Translate:

героиня

## Footnote

Она стала национальной героиней.","heroine, female hero

## Footnote

She became a national heroine."
"# Translate:

девятый

## Footnote

Он финишировал на девятом месте.","ninth

## Footnote

He finished in ninth place."
