Question,Answer
"# Translate:

мамин

## Footnote

Я люблю мамины домашние печенья.","mom's, mother's

## Footnote

I love mom's homemade cookies."
"# Translate:

смириться

## Footnote

Ей пришлось смириться с судьбой.","to resign oneself, to reconcile

## Footnote

She had to resign herself to fate."
"# Translate:

рискнуть

## Footnote

Я решил рискнуть всем.","to risk, to venture

## Footnote

I decided to risk it all."
"# Translate:

поблизости

## Footnote

Рядом есть кафе.","nearby, in the vicinity

## Footnote

There's a cafe nearby."
"# Translate:

ударный

## Footnote

Ударные ритмы барабанщика были завораживающими.","percussive, impact

## Footnote

The drummer's percussive beats were mesmerizing."
"# Translate:

петух

## Footnote

Петух запел на рассвете.","rooster, cock

## Footnote

The rooster crowed at dawn."
"# Translate:

упираться

## Footnote

Он продолжал упираться их требованиям.","to resist, to insist

## Footnote

He continued to resist their demands."
"# Translate:

компенсировать

## Footnote

Я компенсирую за своё опоздание.","compensate, offset

## Footnote

I'll compensate for my late arrival."
"# Translate:

немыслимый

## Footnote

Его выздоровление было просто немыслимым.","inconceivable, unthinkable

## Footnote

His recovery was simply inconceivable."
"# Translate:

заветный

## Footnote

Её заветная мечта наконец сбылась.","cherished, coveted

## Footnote

Her cherished dream finally came true."
"# Translate:

античный

## Footnote

Она восхищалась античной греческой вазой.","antique, ancient

## Footnote

She admired the antique Greek vase."
"# Translate:

двадцатый

## Footnote

Она финишировала двадцатой в гонке.","twentieth, 20th

## Footnote

She finished twentieth in the race."
"# Translate:

убежище

## Footnote

Они нашли убежище от бури.","shelter, refuge

## Footnote

They found shelter from the storm."
"# Translate:

последовательно

## Footnote

Он выиграл три игры последовательно.","consecutively, sequentially

## Footnote

He won three games consecutively."
"# Translate:

проба

## Footnote

Попробуйте эту пробу парфюма.","sample, test

## Footnote

Try this perfume sample."
"# Translate:

ведать

## Footnote

Он жаждал ведать её секреты.","to know, to be aware of

## Footnote

He yearned to know her secrets."
"# Translate:

визуальный

## Footnote

Визуальные эффекты были потрясающими.","visual, graphical

## Footnote

The visual effects were stunning."
"# Translate:

оцениваться

## Footnote

Проект должен быть скоро оценен.","to be evaluated, to be assessed

## Footnote

The project is to be evaluated soon."
"# Translate:

инженерный

## Footnote

Инженерные чудеса вдохновляют будущие поколения.","engineering, engineer

## Footnote

Engineering marvels inspire future generations."
"# Translate:

кидать

## Footnote

Он будет кидать мяч.","throw, toss

## Footnote

He will throw the ball."
"# Translate:

умерший

## Footnote

Умерший был почтён вчера.","deceased, dead

## Footnote

The deceased was honored yesterday."
"# Translate:

бес

## Footnote

Он ежедневно боролся со своими внутренними бесами.","demon, imp

## Footnote

He fought his inner demons daily."
"# Translate:

ненадолго

## Footnote

Он навестил ненадолго.","for a short time, briefly

## Footnote

He visited for a short time."
"# Translate:

сонный

## Footnote

Сегодня я чувствую себя очень сонным.","sleepy, drowsy

## Footnote

I feel very sleepy today."
"# Translate:

отнимать

## Footnote

Жадность склонна отнимать счастье.","to take away, to subtract

## Footnote

Greed tends to take away happiness."
"# Translate:

погрузить

## Footnote

Погрузись в мир книги.","immerse, load

## Footnote

Immerse yourself in the book's world."
"# Translate:

драматический

## Footnote

Её реакция была весьма драматической.","dramatic, dramatical

## Footnote

Her reaction was quite dramatic."
"# Translate:

ягода

## Footnote

Я люблю есть свежую ягоду.","berry, fruit

## Footnote

I love eating a fresh berry."
