Question,Answer
"# Translate:

журнальный

## Footnote

Она подписалась на журнальный моды.","magazine, journal

## Footnote

She subscribed to a fashion magazine."
"# Translate:

геометрия

## Footnote

Я люблю изучать геометрию в школе.","geometry

## Footnote

I love studying geometry at school."
"# Translate:

малышка

## Footnote

Малышка ярко улыбнулась.","little girl, baby girl

## Footnote

The little girl smiled brightly."
"# Translate:

повлечь

## Footnote

Успех повлечет за собой тяжелую работу.","entail, lead to

## Footnote

Success will entail hard work."
"# Translate:

гнусный

## Footnote

Запах был абсолютно гнусный.","disgusting, vile

## Footnote

The smell was absolutely disgusting."
"# Translate:

загородный

## Footnote

Мы купили загородный дом.","country, suburban

## Footnote

We bought a country house."
"# Translate:

риторика

## Footnote

Его риторика была по-настоящему завораживающей.","rhetoric, oratory

## Footnote

His rhetoric was truly captivating."
"# Translate:

декоративный

## Footnote

Ваза чисто декоративная.","decorative, ornamental

## Footnote

The vase is purely decorative."
"# Translate:

взаимопонимание

## Footnote

Они быстро достигли взаимопонимания.","mutual understanding, mutual comprehension

## Footnote

They reached a mutual understanding quickly."
"# Translate:

поклясться

## Footnote

Я обещаю поклясться на своей чести.","to swear, to vow

## Footnote

I promise to swear on my honor."
"# Translate:

легальный

## Footnote

Это полностью легально.","legal, legitimate

## Footnote

It's completely legal to do so."
"# Translate:

пограничник

## Footnote

Пограничник проверил наши паспорта.","border guard, frontier guard

## Footnote

The border guard checked our passports."
"# Translate:

потечь

## Footnote

Труба начала потекать водой.","to leak, to flow

## Footnote

The pipe began to leak water."
"# Translate:

ломаться

## Footnote

Моя машина начала ломаться.","to break down, to malfunction

## Footnote

My car started to break down."
"# Translate:

обследовать

## Footnote

Врачи тщательно обследуют пациента.","examine, inspect

## Footnote

Doctors will examine the patient thoroughly."
"# Translate:

изначальный

## Footnote

Изначальный план был простым.","initial, original

## Footnote

The initial plan was simple."
"# Translate:

управляться

## Footnote

Проект нужно управляться осторожно.","to be managed, to cope

## Footnote

The project needs to be managed carefully."
"# Translate:

спасаться

## Footnote

Они бежали, чтобы спастись от опасности.","to escape, to be saved

## Footnote

They ran to escape the danger."
"# Translate:

штора

## Footnote

Она задвинула штору, чтобы заблокировать солнечный свет.","curtain, drape

## Footnote

She drew the curtain to block sunlight."
"# Translate:

выдумка

## Footnote

Этот рассказ - чистая выдумка.","fiction, fabrication

## Footnote

This story is pure fiction."
"# Translate:

цыган

## Footnote

Цыган прекрасно играл на скрипке.","Gypsy, Roma

## Footnote

The Gypsy played his violin beautifully."
"# Translate:

восклицать

## Footnote

Она не могла не воскликнуть от удивления.","exclaim, cry out

## Footnote

She couldn't help but exclaim in surprise."
"# Translate:

краевой

## Footnote

Краевой губернатор объявил о новых политиках.","regional, territorial

## Footnote

The regional governor announced new policies."
"# Translate:

подмигнуть

## Footnote

Он быстро подмигнул мне.","wink, blink

## Footnote

He gave me a quick wink."
"# Translate:

монография

## Footnote

Он опубликовал монографию о бабочках.","monograph, monography

## Footnote

He published a monograph on butterflies."
"# Translate:

кусать

## Footnote

Собака может укусить, если ее спровоцировать.","bite, nibble

## Footnote

The dog might bite if provoked."
"# Translate:

абсурд

## Footnote

Эта ситуация полностью абсурдна.","absurd, nonsense

## Footnote

This situation is completely absurd."
"# Translate:

лихорадка

## Footnote

Она за ночь развила высокую лихорадку.","fever, ague

## Footnote

She developed a high fever overnight."
"# Translate:

пуститься

## Footnote

Они пустились в путешествие.","set off, embark

## Footnote

They set off on a journey."
"# Translate:

вялый

## Footnote

Его вялая попытка плачевно провалилась.","feeble, listless

## Footnote

His feeble attempt failed miserably."
"# Translate:

санитар

## Footnote

Санитар убрал в больнице.","sanitary worker, orderly

## Footnote

The sanitary worker cleaned the hospital."
"# Translate:

будни

## Footnote

Я работаю долгие часы по будням.","weekdays, workdays

## Footnote

I work long hours on weekdays."
"# Translate:

ростовский

## Footnote

Мы посетили древний ростовский кремль.","Rostov, Rostov-on-Don

## Footnote

We visited Rostov's ancient kremlin."
"# Translate:

тамошний

## Footnote

Я предпочитаю тамошнюю кухню.","local, there

## Footnote

I prefer the local cuisine."
"# Translate:

вежливость

## Footnote

Вежливость открывает много дверей.","politeness, courtesy

## Footnote

Politeness opens many doors."
"# Translate:

энергично

## Footnote

Она танцевала энергично всю ночь напролет.","energetically, vigorously

## Footnote

She danced energetically all night long."
"# Translate:

сопоставление

## Footnote

Сопоставление выявляет поразительные различия.","comparison, juxtaposition

## Footnote

Comparison reveals striking differences."
"# Translate:

задевать

## Footnote

Слова, предназначенные задевать, часто остаются надолго.","to hurt, to offend

## Footnote

Words meant to hurt often linger."
"# Translate:

муза

## Footnote

Она стала его художественной музой.","muse, inspiration

## Footnote

She became his artistic muse."
"# Translate:

всплеск

## Footnote

Возбуждение толпы испытало всплеск.","surge, splash

## Footnote

The crowd's excitement saw a surge."
"# Translate:

нарушитель

## Footnote

Его назвали нарушителем закона.","violator, infringer

## Footnote

He was labeled a law violator."
"# Translate:

лестничный

## Footnote

Лестничный марш изящно поднимался вверх по спирали.","staircase, stairway

## Footnote

The staircase spiraled upwards elegantly."
"# Translate:

ходьба

## Footnote

Ходьба - это хорошая тренировка.","walking, walk

## Footnote

Walking is good exercise."
