Question,Answer
"# Translate:

clip

## Footnote

I watched a new music clip.","клип

## Footnote

Я посмотрел новый клип."
"# Translate:

to death

## Footnote

He was scared to death.","насмерть

## Footnote

Он был напуган насмерть."
"# Translate:

astronomer

## Footnote

The astronomer studied distant galaxies.","астроном

## Footnote

Астроном изучал далекие галактики."
"# Translate:

to pat

## Footnote

She stopped to pat the dog.","похлопать

## Footnote

Она остановилась, чтобы похлопать собаку."
"# Translate:

blizzard

## Footnote

The blizzard blocked all the roads.","метель

## Footnote

Метель заблокировала все дороги."
"# Translate:

axiom

## Footnote

An axiom is a self-evident truth.","аксиома

## Footnote

Аксиома - это самоочевидная истина."
"# Translate:

get enough sleep

## Footnote

I must get enough sleep tonight.","выспаться

## Footnote

Мне нужно хорошо выспаться сегодня ночью."
"# Translate:

Buddhism

## Footnote

Buddhism originated in ancient India.","буддизм

## Footnote

Буддизм возник в древней Индии."
"# Translate:

salvific

## Footnote

His presence had a salvific effect.","спасительный

## Footnote

Его присутствие имело спасительный эффект."
"# Translate:

technical school

## Footnote

He graduated from a technical school.","техникум

## Footnote

Он окончил техникум."
"# Translate:

Danish

## Footnote

I love Danish design furniture.","датский

## Footnote

Я люблю мебель датского дизайна."
"# Translate:

to turn away

## Footnote

She began to turn away in disgust.","отворачиваться

## Footnote

Она начала отворачиваться с отвращением."
"# Translate:

spout

## Footnote

The kettle's spout was steaming hot.","носик

## Footnote

Носик чайника был раскаленно горячим."
"# Translate:

Norwegian

## Footnote

I love Norwegian salmon.","норвежский

## Footnote

Я люблю норвежский лосось."
"# Translate:

to glance at

## Footnote

She paused to glance at the clock.","окинуть

## Footnote

Она остановилась, чтобы окинуть взглядом часы."
"# Translate:

colorful

## Footnote

The parade was incredibly colorful.","красочный

## Footnote

Парад был невероятно красочным."
"# Translate:

feudal

## Footnote

The feudal system structured medieval society.","феодальный

## Footnote

Феодальная система структурировала средневековое общество."
"# Translate:

municipality

## Footnote

The municipality approved the new park.","муниципалитет

## Footnote

Муниципалитет одобрил новый парк."
"# Translate:

forgery

## Footnote

He was arrested for art forgery.","подделка

## Footnote

Он был арестован за подделку произведений искусства."
"# Translate:

fat man

## Footnote

The fat man laughed heartily.","толстяк

## Footnote

Толстяк смеялся от всей души."
"# Translate:

manipulate

## Footnote

They can easily manipulate public opinion.","манипулировать

## Footnote

Они могут легко манипулировать общественным мнением."
"# Translate:

predatory

## Footnote

Lions exhibit predatory behavior.","хищный

## Footnote

Львы проявляют хищное поведение."
"# Translate:

unintentionally

## Footnote

He unintentionally broke the vase.","нечаянно

## Footnote

Он нечаянно разбил вазу."
"# Translate:

multiple

## Footnote

He suffered multiple injuries.","множественный

## Footnote

Он получил множественные травмы."
"# Translate:

Krasnodar

## Footnote

I visited Krasnodar last summer.","краснодарский

## Footnote

Я посетил краснодарский край прошлым летом."
"# Translate:

procession

## Footnote

The funeral procession moved slowly.","шествие

## Footnote

Похоронное шествие медленно двигалось."
"# Translate:

conventionality

## Footnote

Conventionality often stifles creativity.","условность

## Footnote

Условность часто подавляет творчество."
"# Translate:

dying

## Footnote

The dying man whispered his last wish.","умирающий

## Footnote

Умирающий человек прошептал своё последнее желание."
"# Translate:

astronomical

## Footnote

The bill's cost was astronomical.","астрономический

## Footnote

Стоимость счета была астрономической."
"# Translate:

to be provided for

## Footnote

Safety measures are to be provided for.","предусматриваться

## Footnote

Меры безопасности должны предусматриваться."
"# Translate:

shoot down

## Footnote

They managed to shoot down the drone.","подбить

## Footnote

Им удалось подбить дрон."
"# Translate:

repentance

## Footnote

He sought repentance for his actions.","покаяние

## Footnote

Он искал покаяние за свои поступки."
"# Translate:

healing

## Footnote

Time is essential for healing wounds.","исцеление

## Footnote

Время необходимо для исцеления ран."
"# Translate:

possessed

## Footnote

She seemed possessed by a strange energy.","одержимый

## Footnote

Она казалась одержимой странным энергией."
"# Translate:

prisoner of war

## Footnote

He became a prisoner of war.","военнопленный

## Footnote

Он стал военнопленным."
"# Translate:

evacuate

## Footnote

We must evacuate the building now.","эвакуировать

## Footnote

Мы должны сейчас эвакуировать здание."
"# Translate:

daring

## Footnote

He performed a daring motorcycle stunt.","лихой

## Footnote

Он выполнил лихой мотоциклетный трюк."
"# Translate:

commerce

## Footnote

E-commerce revolutionized global commerce.","коммерция

## Footnote

Электронная коммерция революционизировала мировую коммерцию."
"# Translate:

alcoholism

## Footnote

Alcoholism destroyed his family's happiness.","алкоголизм

## Footnote

Алкоголизм разрушил счастье его семьи."
"# Translate:

tight

## Footnote

The lid was too tight to open.","тугой

## Footnote

Крышка была слишком тугой, чтобы открыть."
"# Translate:

crowbar

## Footnote

He opened the crate with a crowbar.","лом

## Footnote

Он открыл ящик ломом."
"# Translate:

peasantry

## Footnote

The peasantry revolted against the nobles.","крестьянство

## Footnote

Крестьянство восстало против дворян."
"# Translate:

bunks

## Footnote

The soldiers slept in tight bunks.","нары

## Footnote

Солдаты спали на узких нарах."
"# Translate:

scarf

## Footnote

She wrapped a warm scarf around her neck.","шарф

## Footnote

Она обмотала теплым шарфом свою шею."
"# Translate:

dean

## Footnote

The dean welcomed new students warmly.","декан

## Footnote

Декан тепло приветствовал новых студентов."
"# Translate:

to wave off

## Footnote

He chose to wave off my concerns.","отмахнуться

## Footnote

Он предпочёл отмахнуться от моих опасений."
"# Translate:

daddy

## Footnote

Daddy bought me a new bike.","папочка

## Footnote

Папочка купил мне новый велосипед."
"# Translate:

small room

## Footnote

She rented a cozy small room.","комнатка

## Footnote

Она сняла уютную маленькую комнатку."
"# Translate:

diplomacy

## Footnote

Diplomacy resolved the conflict peacefully.","дипломатия

## Footnote

Дипломатия разрешила конфликт мирным путем."
"# Translate:

hinder

## Footnote

Heavy rain can hinder your plans.","затруднять

## Footnote

Сильный дождь может затруднить ваши планы."
"# Translate:

washing

## Footnote

The washing machine is broken.","стиральный

## Footnote

Стиральная машина сломана."
"# Translate:

extraction

## Footnote

The extraction process was successful.","извлечение

## Footnote

Процесс извлечения был успешным."
"# Translate:

fiber

## Footnote

Cotton fiber is very versatile.","волокно

## Footnote

Волокно хлопка очень универсально."
"# Translate:

political scientist

## Footnote

The political scientist analyzed the election.","политолог

## Footnote

Политолог анализировал выборы."
"# Translate:

cardboard

## Footnote

I bought a cardboard box.","картонный

## Footnote

Я купил картонную коробку."
"# Translate:

Byzantine

## Footnote

The Byzantine Empire was powerful.","византийский

## Footnote

Византийская империя была могущественной."
"# Translate:

playwright

## Footnote

The playwright won a prestigious award.","драматург

## Footnote

Драматург выиграл престижную награду."
"# Translate:

vent

## Footnote

Open the vent for fresh air.","форточка

## Footnote

Открой форточку для свежего воздуха."
"# Translate:

insufficiency

## Footnote

The project failed due to resource insufficiency.","недостаточность

## Footnote

Проект потерпел неудачу из-за недостаточности ресурсов."
"# Translate:

flood

## Footnote

The river will flood the town soon.","затопить

## Footnote

Река скоро затопит город."
"# Translate:

migrant

## Footnote

The migrant found a new job.","мигрант

## Footnote

Мигрант нашёл новую работу."
"# Translate:

leash

## Footnote

Keep the dog on a leash.","поводок

## Footnote

Держите собаку на поводке."
"# Translate:

buttock

## Footnote

He injured his buttock during the fall.","ягодица

## Footnote

Он повредил ягодицу во время падения."
"# Translate:

subsystem

## Footnote

The engine is a crucial subsystem.","подсистема

## Footnote

Двигатель является ключевой подсистемой."
"# Translate:

jar

## Footnote

I stored the jam in a jar.","баночка

## Footnote

Я хранил варенье в баночке."
"# Translate:

Tyumen

## Footnote

I bought Tyumen oil products.","тюменский

## Footnote

Я купил тюменские нефтепродукты."
"# Translate:

Politburo

## Footnote

The Politburo decided the policy.","политбюро

## Footnote

Политбюро приняло решение о политике."
"# Translate:

certification

## Footnote

I received my certification yesterday.","сертификация

## Footnote

Я получил свою сертификацию вчера."
"# Translate:

informatics

## Footnote

I study informatics at the university.","информатика

## Footnote

Я изучаю информатику в университете."
"# Translate:

patron

## Footnote

He became a patron of the arts.","покровитель

## Footnote

Он стал покровителем искусств."
"# Translate:

preacher

## Footnote

The preacher delivered a powerful sermon.","проповедник

## Footnote

Проповедник произнес мощную проповедь."
"# Translate:

principality

## Footnote

Monaco is a famous European principality.","княжество

## Footnote

Монако - известное европейское княжество."
"# Translate:

baton

## Footnote

The officer raised his baton.","дубинка

## Footnote

Офицер поднял свою дубинку."
"# Translate:

finishing

## Footnote

The finishing on the table is flawless.","отделка

## Footnote

Отделка стола безупречна."
"# Translate:

lace

## Footnote

Tie your shoe lace tightly.","шнурок

## Footnote

Завяжи свой шнурок крепко."
"# Translate:

roll

## Footnote

Let's roll the ball outside.","катить

## Footnote

Давайте катить мяч на улицу."
"# Translate:

streamlet

## Footnote

A streamlet trickled down the hillside.","струйка

## Footnote

Струйка стекала с холма."
"# Translate:

to drag on

## Footnote

The meeting seemed to drag on forever.","затягивать

## Footnote

Встреча казалась затягивается вечно."
"# Translate:

to pull oneself together

## Footnote

He managed to pull himself together.","спохватиться

## Footnote

Он смог спохватиться."
"# Translate:

pi

## Footnote

I calculated pi in math class.","пи

## Footnote

Я вычислил пи на уроке математики."
"# Translate:

shut up

## Footnote

""Just shut up and listen!""","заткнуться

## Footnote

""Просто заткнись и слушай!"""
"# Translate:

manifesto

## Footnote

He published his manifesto online.","манифест

## Footnote

Он опубликовал свой манифест в интернете."
"# Translate:

intercourse

## Footnote

They had intimate intercourse.","сношение

## Footnote

У них было интимное сношение."
"# Translate:

merciful

## Footnote

The judge was merciful to the defendant.","милостивый

## Footnote

Судья был милостив к подсудимому."
"# Translate:

to loom

## Footnote

Storm clouds began to loom overhead.","намечаться

## Footnote

Над головой начали намечаться грозовые облака."
"# Translate:

hiss

## Footnote

The snake began to hiss loudly.","шипеть

## Footnote

Змея начала громко шипеть."
"# Translate:

underage

## Footnote

He was arrested for selling alcohol to underage customers.","малолетний

## Footnote

Он был арестован за продажу алкоголя малолетним покупателям."
"# Translate:

deputy's

## Footnote

The deputy's decision sparked debate.","депутатский

## Footnote

Решение депутатское вызвало дебаты."
"# Translate:

petal

## Footnote

A rose petal fell gently down.","лепесток

## Footnote

Лепесток розы мягко упал вниз."
"# Translate:

communicative

## Footnote

She's very communicative and open.","коммуникативный

## Footnote

Она очень коммуникативная и открытая."
