Question,Answer
"# Translate:

to surge

## Footnote

The crowd began to surge forward.","хлынуть

## Footnote

Толпа начала хлынуть вперёд."
"# Translate:

caring

## Footnote

She is a caring mother.","заботливый

## Footnote

Она заботливая мать."
"# Translate:

informative

## Footnote

The documentary was very informative.","познавательный

## Footnote

Документальный фильм был очень познавательным."
"# Translate:

Kursk

## Footnote

The Kursk region is very fertile.","курский

## Footnote

Курская область очень плодородна."
"# Translate:

to heat

## Footnote

We need to heat the house.","топить

## Footnote

Нам нужно топить дом."
"# Translate:

subject-specific

## Footnote

We offer subject-specific tutoring services.","предметный

## Footnote

Мы предлагаем предметные услуги репетиторства."
"# Translate:

adjacent

## Footnote

The rooms were adjacent to each other.","смежный

## Footnote

Комнаты были смежными друг с другом."
"# Translate:

tile

## Footnote

The bathroom floor is covered in tile.","плитка

## Footnote

Пол в ванной комнате покрыт плиткой."
"# Translate:

torn

## Footnote

Her jeans were stylishly torn.","рваный

## Footnote

Её джинсы были стильно рваные."
"# Translate:

radioactive

## Footnote

The soil became radioactive after the accident.","радиоактивный

## Footnote

Почва стала радиоактивной после аварии."
"# Translate:

quota

## Footnote

She exceeded her sales quota easily.","квота

## Footnote

Она легко превысила свою квоту продаж."
"# Translate:

orator

## Footnote

The orator captivated the audience.","оратор

## Footnote

Оратор очаровал аудиторию."
"# Translate:

slice

## Footnote

I'll slice the bread for dinner.","нарезать

## Footnote

Я нарежу хлеб на ужин."
"# Translate:

cigarette butt

## Footnote

He stepped on the cigarette butt.","окурок

## Footnote

Он наступил на окурок."
"# Translate:

bend down

## Footnote

Please bend down to tie your shoe.","нагнуться

## Footnote

Пожалуйста, нагнитесь, чтобы завязать шнурок."
"# Translate:

to be viewed

## Footnote

The document is to be viewed later.","просматриваться

## Footnote

Документ должен быть просмотрен позже."
"# Translate:

make a lot of

## Footnote

He managed to make a lot of mistakes.","наделать

## Footnote

Он успел наделать много ошибок."
"# Translate:

handle

## Footnote

The door's handle was surprisingly cold.","рукоятка

## Footnote

Ручка двери была удивительно холодной."
"# Translate:

gay

## Footnote

He is openly gay.","гей

## Footnote

Он открыто гей."
"# Translate:

potentially

## Footnote

Potentially, it could rain today.","потенциально

## Footnote

Потенциально, сегодня может пойти дождь."
"# Translate:

to squint

## Footnote

He had to squint in the sunlight.","покоситься

## Footnote

Ему пришлось покоситься от солнечного света."
"# Translate:

astride

## Footnote

She sat astride the horse.","верхом

## Footnote

Она сидела верхом на лошади."
"# Translate:

bearded

## Footnote

The bearded man smiled warmly.","бородатый

## Footnote

Бородатый мужчина тепло улыбнулся."
