Question,Answer
"# Translate:

gingerbread

## Footnote

I baked gingerbread cookies today.","пряник

## Footnote

Я испекла пряники сегодня."
"# Translate:

one-time

## Footnote

I bought a one-time use camera.","разовый

## Footnote

Я купил разовую камеру."
"# Translate:

slowing down

## Footnote

Traffic is slowing down significantly.","замедление

## Footnote

Движение замедляется значительно."
"# Translate:

Protestant

## Footnote

He attended a Protestant church service.","протестантский

## Footnote

Он посетил протестантскую церковную службу."
"# Translate:

ardent

## Footnote

She was an ardent supporter of justice.","пылкий

## Footnote

Она была пылким сторонником справедливости."
"# Translate:

auditory

## Footnote

The auditory system processes sounds.","слуховой

## Footnote

Слуховая система обрабатывает звуки."
"# Translate:

company-level

## Footnote

He received a company-level promotion.","ротный

## Footnote

Он получил ротный повышение."
"# Translate:

reliably

## Footnote

He reliably predicted the outcome.","достоверно

## Footnote

Он достоверно предсказал исход."
"# Translate:

to change clothes

## Footnote

I need to change clothes quickly.","переодеваться

## Footnote

Мне нужно быстро переодеться."
"# Translate:

nitrogen

## Footnote

Plants need nitrogen to grow.","азот

## Footnote

Растениям нужен азот для роста."
"# Translate:

louse

## Footnote

A louse jumped on my arm.","вошь

## Footnote

Вошь прыгнула мне на руку."
"# Translate:

to alarm

## Footnote

His behavior began to alarm her.","настораживать

## Footnote

Его поведение начало настораживать её."
"# Translate:

racer

## Footnote

The racer won the championship easily.","гонщик

## Footnote

Гонщик легко выиграл чемпионат."
"# Translate:

draught

## Footnote

The cold draught made me shiver.","сквозняк

## Footnote

Холодный сквозняк заставил меня дрожать."
"# Translate:

airborne

## Footnote

The airborne troops landed at dawn.","десантный

## Footnote

Десантные войска приземлились на рассвете."
"# Translate:

to tan

## Footnote

She loves to tan every summer.","загорать

## Footnote

Она любит загорать каждое лето."
"# Translate:

anesthesia

## Footnote

She woke up after the anesthesia.","наркоз

## Footnote

Она проснулась после наркоза."
"# Translate:

hypostasis

## Footnote

Christ has a divine hypostasis.","ипостась

## Footnote

Христос имеет божественную ипостась."
"# Translate:

autobiography

## Footnote

I wrote my own autobiography.","автобиография

## Footnote

Я написал свою автобиографию."
"# Translate:

luminescence

## Footnote

The jellyfish's luminescence illuminated the water.","свечение

## Footnote

Свечение медузы осветило воду."
"# Translate:

straighten out

## Footnote

I'll straighten out the wrinkled shirt.","расправить

## Footnote

Я расправлю мятую рубашку."
"# Translate:

cabinet

## Footnote

She stored her spices in the cabinet.","шкафчик

## Footnote

Она хранила свои специи в шкафчике."
"# Translate:

toss and turn

## Footnote

I toss and turn all night.","ворочаться

## Footnote

Я всю ночь ворочаюсь."
"# Translate:

splinter

## Footnote

I got a splinter in my finger.","щепка

## Footnote

У меня заноза в пальце."
"# Translate:

to be lazy

## Footnote

I decided to be lazy today.","полениться

## Footnote

Я решил полениться сегодня."
"# Translate:

emerge

## Footnote

New trends began to emerge.","наметиться

## Footnote

Начали намечаться новые тенденции."
"# Translate:

deafen

## Footnote

Loud explosions can deafen nearby people.","оглушить

## Footnote

Громкие взрывы могут оглушить людей поблизости."
"# Translate:

doze off

## Footnote

I often doze off during meetings.","задремать

## Footnote

Я часто задремываю во время совещаний."
"# Translate:

dimly

## Footnote

The room was dimly lit.","тускло

## Footnote

Комната была тускло освещена."
"# Translate:

to smash

## Footnote

They planned to smash the enemy.","громить

## Footnote

Они планировали громить врага."
"# Translate:

to toss

## Footnote

He loves to toss the ball high.","подбрасывать

## Footnote

Он любит подбрасывать мяч высоко."
"# Translate:

frigate

## Footnote

The frigate sailed into the sunset.","фрегат

## Footnote

Фрегат поплыл в закат."
"# Translate:

plantation

## Footnote

The tea plantation was vast and green.","плантация

## Footnote

Чайная плантация была обширной и зелёной."
"# Translate:

Renaissance

## Footnote

The Renaissance revolutionized European art.","ренессанс

## Footnote

Ренессанс революционизировал европейское искусство."
"# Translate:

thriller

## Footnote

I love watching a good thriller.","триллер

## Footnote

Мне нравится смотреть хороший триллер."
