Question,Answer
"# Translate:

cooperate

## Footnote

We must cooperate to solve this.","сотрудничать

## Footnote

Мы должны сотрудничать, чтобы решить это."
"# Translate:

to cease

## Footnote

The noise began to cease slowly.","прекратиться

## Footnote

Шум начал постепенно прекращаться."
"# Translate:

aggression

## Footnote

His aggression scared everyone away.","агрессия

## Footnote

Его агрессия отпугнула всех."
"# Translate:

prevention

## Footnote

Prevention is better than cure.","профилактика

## Footnote

Профилактика лучше лечения."
"# Translate:

spin

## Footnote

The Earth continues to spin daily.","крутиться

## Footnote

Земля продолжает крутиться каждый день."
"# Translate:

glade

## Footnote

Deer grazed in the sunlit glade.","поляна

## Footnote

Олени паслись на солнечной поляне."
"# Translate:

brand new

## Footnote

I bought a brand new car.","новенький

## Footnote

Я купил новенькую машину."
"# Translate:

flock

## Footnote

A flock of birds flew overhead.","стая

## Footnote

Стая птиц пролетела над головой."
"# Translate:

cozy

## Footnote

The room felt cozy and warm.","уютный

## Footnote

Комната казалась уютной и теплой."
"# Translate:

employment

## Footnote

Employment rates are rising steadily.","занятость

## Footnote

Уровни занятости стабильно растут."
"# Translate:

halfway

## Footnote

We're halfway there already.","наполовину

## Footnote

Мы уже наполовину там."
"# Translate:

blow

## Footnote

The wind will blow strongly tonight.","дуть

## Footnote

Сегодня вечером будет сильно дуть ветер."
"# Translate:

flexible

## Footnote

She is very flexible in yoga.","гибкий

## Footnote

Она очень гибкая в йоге."
"# Translate:

to beg

## Footnote

She started to beg for mercy.","умолять

## Footnote

Она начала умолять о пощаде."
"# Translate:

integrate

## Footnote

We must integrate the system seamlessly.","встроить

## Footnote

Мы должны бесшовно встроить систему."
"# Translate:

crow

## Footnote

The crow cawed loudly at dawn.","ворона

## Footnote

Ворона громко каркнула на рассвете."
"# Translate:

truly

## Footnote

She was truly a remarkable woman.","поистине

## Footnote

Она была поистине замечательной женщиной."
"# Translate:

jeans

## Footnote

I bought new jeans yesterday.","джинсы

## Footnote

Вчера я купил новые джинсы."
"# Translate:

to come to

## Footnote

He began to come to slowly.","очнуться

## Footnote

Он начал медленно очнуться."
"# Translate:

stimulus

## Footnote

Music is a powerful stimulus for memory.","стимул

## Footnote

Музыка является мощным стимулом для памяти."
"# Translate:

compatriot

## Footnote

She met a compatriot abroad.","соотечественник

## Footnote

Она встретила соотечественника за границей."
"# Translate:

hostage

## Footnote

They took him hostage yesterday.","заложник

## Footnote

Они взяли его в заложники вчера."
"# Translate:

to fall off

## Footnote

He managed not to fall off.","сорваться

## Footnote

Ему удалось не сорваться."
"# Translate:

convention

## Footnote

The convention was internationally signed.","конвенция

## Footnote

Конвенция была подписана на международном уровне."
"# Translate:

continuously

## Footnote

The machine operates continuously.","непрерывно

## Footnote

Машина работает непрерывно."
