Question,Answer
"# Translate:

agility

## Footnote

Her agility impressed the gymnastics coach.","ловкость

## Footnote

Её ловкость произвела впечатление на тренера по гимнастике."
"# Translate:

all-union

## Footnote

The all-union conference starts tomorrow.","всесоюзный

## Footnote

Всесоюзная конференция начинается завтра."
"# Translate:

transplant

## Footnote

She needs a heart transplant soon.","пересадка

## Footnote

Ей скоро нужна пересадка сердца."
"# Translate:

inflate

## Footnote

They used a pump to inflate balloons.","надуть

## Footnote

Они использовали насос, чтобы надуть шарики."
"# Translate:

restrain oneself

## Footnote

He managed to restrain oneself from shouting.","сдержаться

## Footnote

Он смог сдержаться от крика."
"# Translate:

prostitution

## Footnote

Prostitution is illegal in many countries.","проституция

## Footnote

Проституция незаконна во многих странах."
"# Translate:

to be imbued with

## Footnote

She seemed to be imbued with optimism.","проникнуться

## Footnote

Она казалась проникшейся оптимизмом."
"# Translate:

steam

## Footnote

The steam engine revolutionized transportation.","паровой

## Footnote

Паровой двигатель революционизировал транспорт."
"# Translate:

flotilla

## Footnote

A flotilla sailed into the harbor.","флотилия

## Footnote

Флотилия вошла в гавань."
"# Translate:

hard drive

## Footnote

My hard drive is full.","винчестер

## Footnote

Мой винчестер заполнен."
"# Translate:

to be pronounced

## Footnote

""It is to be pronounced slowly.""","произноситься

## Footnote

Это должно произноситься медленно."
"# Translate:

cubic

## Footnote

The room measures 10 cubic meters.","кубический

## Footnote

Комната имеет объем 10 кубических метров."
"# Translate:

giggle

## Footnote

She couldn't suppress a quiet giggle.","хихикать

## Footnote

Она не смогла сдержать тихий хихик."
"# Translate:

bathing

## Footnote

She enjoys bathing in the lake.","купание

## Footnote

Она любит купание в озере."
"# Translate:

microdistrict

## Footnote

We live in a cozy microdistrict.","микрорайон

## Footnote

Мы живем в уютном микрорайоне."
"# Translate:

gynecologist

## Footnote

She visited her gynecologist annually.","гинеколог

## Footnote

Она посещала своего гинеколога ежегодно."
"# Translate:

reprimand

## Footnote

He received a stern reprimand at work.","выговор

## Footnote

Он получил строгий выговор на работе."
"# Translate:

little restaurant

## Footnote

We found a cozy little restaurant downtown.","ресторанчик

## Footnote

Мы нашли уютный маленький ресторанчик в центре города."
"# Translate:

stylish

## Footnote

She wore a stylish dress.","стильный

## Footnote

Она носила стильное платье."
"# Translate:

underhandedly

## Footnote

He underhandedly sabotaged his colleague's work.","подле

## Footnote

Он подле саботировал работу своего коллеги."
"# Translate:

pipeline

## Footnote

The pipeline transports natural gas.","трубопровод

## Footnote

Трубопровод транспортирует природный газ."
"# Translate:

Stavropol

## Footnote

I visited Stavropol last summer.","ставропольский

## Footnote

Я посетил Ставропольский край прошлым летом."
"# Translate:

caricature

## Footnote

His caricature exaggerated my smile greatly.","карикатура

## Footnote

Его карикатура сильно преувеличила мою улыбку."
"# Translate:

troupe

## Footnote

The troupe performed brilliantly tonight.","труппа

## Footnote

Труппа блестяще выступила сегодня вечером."
"# Translate:

sullenly

## Footnote

He stared sullenly into the distance.","угрюмо

## Footnote

Он угрюмо смотрел вдаль."
"# Translate:

earthen

## Footnote

The earthen pot held fresh water.","земляной

## Footnote

Земляной горшок содержал свежую воду."
"# Translate:

call back

## Footnote

Please call back tomorrow morning.","перезвонить

## Footnote

Пожалуйста, перезвоните завтра утром."
"# Translate:

bargain

## Footnote

We'll bargain for a better price.","торговаться

## Footnote

Мы будем торговаться за лучшую цену."
"# Translate:

bun

## Footnote

She savored a sweet cinnamon bun.","булочка

## Footnote

Она наслаждалась сладкой булочкой с корицей."
"# Translate:

chapel

## Footnote

They married in a quaint chapel.","часовня

## Footnote

Они поженились в живописной часовне."
"# Translate:

conservatory

## Footnote

She studies piano at the conservatory.","консерватория

## Footnote

Она изучает фортепиано в консерватории."
"# Translate:

tier

## Footnote

The cake had three tiers.","ярус

## Footnote

Торт состоял из трех ярусов."
"# Translate:

predestine

## Footnote

Fate seemed to predestine their meeting.","предопределить

## Footnote

Судьба, казалось, предопределила их встречу."
"# Translate:

dampness

## Footnote

The dampness filled the old basement.","сырость

## Footnote

Сырость заполнила старый подвал."
"# Translate:

aria

## Footnote

She sang an aria beautifully.","ария

## Footnote

Она прекрасно исполнила арию."
"# Translate:

monsieur

## Footnote

""Monsieur, your table is ready.""","месье

## Footnote

Месье, ваш столик готов."
"# Translate:

hangar

## Footnote

The plane is stored in the hangar.","ангар

## Footnote

Самолет хранится в ангаре."
"# Translate:

loader

## Footnote

The loader lifted the heavy box.","грузчик

## Footnote

Грузчик поднял тяжелую коробку."
"# Translate:

Mediterranean

## Footnote

I love Mediterranean cuisine.","средиземный

## Footnote

Я люблю средиземную кухню."
"# Translate:

to interrogate

## Footnote

Police arrived to interrogate the suspect.","допрашивать

## Footnote

Полиция прибыла, чтобы допрашивать подозреваемого."
