Question,Answer
"# Translate:

synagogue

## Footnote

We visited the synagogue on Saturday.","синагога

## Footnote

Мы посетили синагогу в субботу."
"# Translate:

to bark

## Footnote

Dogs tend to bark at strangers.","лаять

## Footnote

Собаки склонны лаять на незнакомцев."
"# Translate:

unacceptable

## Footnote

This behavior is completely unacceptable.","неприемлемый

## Footnote

Это поведение абсолютно неприемлемо."
"# Translate:

bombing

## Footnote

The city endured relentless bombing overnight.","бомбардировка

## Footnote

Город выдержал неумолимую бомбардировку всю ночь."
"# Translate:

aluminum

## Footnote

The aluminum foil is shiny.","алюминиевый

## Footnote

Алюминиевая фольга блестит."
"# Translate:

identify

## Footnote

Police could not identify the suspect.","идентифицировать

## Footnote

Полиция не смогла идентифицировать подозреваемого."
"# Translate:

let in

## Footnote

They decided to let in the cat.","впустить

## Footnote

Они решили впустить кота."
"# Translate:

patronymic

## Footnote

His patronymic is Ivanovich.","отчество

## Footnote

Его отчество - Иванович."
"# Translate:

debates

## Footnote

The candidates prepared for the debates.","дебаты

## Footnote

Кандидаты готовились к дебатам."
"# Translate:

to gift

## Footnote

He decided to gift her flowers.","одарить

## Footnote

Он решил одарить её цветами."
"# Translate:

distort

## Footnote

Mirrors can distort your reflection.","исказить

## Footnote

Зеркала могут исказить ваше отражение."
"# Translate:

indulge

## Footnote

I indulge in chocolate daily.","предаваться

## Footnote

Я предаюсь шоколаду каждый день."
"# Translate:

near Moscow

## Footnote

A dacha near Moscow is ideal.","подмосковный

## Footnote

Дача подмосковная идеальна."
"# Translate:

exaggeration

## Footnote

His story was pure exaggeration.","преувеличение

## Footnote

Его история была чистым преувеличением."
"# Translate:

nutritious

## Footnote

Eat nutritious foods for better health.","питательный

## Footnote

Употребляйте питательные продукты для лучшего здоровья."
"# Translate:

lump

## Footnote

He swallowed the lump in his throat.","комок

## Footnote

Он проглотил комок в горле."
"# Translate:

cotton

## Footnote

She wore a soft cotton dress.","хлопок

## Footnote

Она носила мягкое платье из хлопка."
"# Translate:

speaker

## Footnote

The speaker presented groundbreaking research.","докладчик

## Footnote

Докладчик представил прорывные исследования."
"# Translate:

straw

## Footnote

The cow slept on the straw.","солома

## Footnote

Корова спала на соломе."
"# Translate:

parable

## Footnote

Jesus often taught using a parable.","притча

## Footnote

Иисус часто учил, используя притчу."
"# Translate:

thoughtful

## Footnote

He looked thoughtful during the lecture.","задумчивый

## Footnote

Он выглядел задумчивым во время лекции."
