Question,Answer
"# Translate:

mission

## Footnote

Their mission was highly confidential.","миссия

## Footnote

Их миссия была строго конфиденциальной."
"# Translate:

ton

## Footnote

We lifted a ton of steel.","тонна

## Footnote

Мы подняли тонну стали."
"# Translate:

horizon

## Footnote

The sun dipped below the horizon.","горизонт

## Footnote

Солнце скрылось за горизонтом."
"# Translate:

assure

## Footnote

I assure you, everything will be fine.","уверить

## Footnote

Я уверяю вас, все будет хорошо."
"# Translate:

sugar

## Footnote

I need more sugar for tea.","сахар

## Footnote

Мне нужно больше сахара для чая."
"# Translate:

evolution

## Footnote

Evolution shapes all living organisms.","эволюция

## Footnote

Эволюция формирует все живые организмы."
"# Translate:

furniture

## Footnote

We bought new furniture yesterday.","мебель

## Footnote

Мы купили новую мебель вчера."
"# Translate:

typical

## Footnote

That's typical teenage behavior.","типичный

## Footnote

Это типичное поведение подростка."
"# Translate:

desert

## Footnote

The Sahara Desert is vast.","пустыня

## Footnote

Пустыня Сахара огромна."
"# Translate:

original

## Footnote

The idea was truly original.","оригинальный

## Footnote

Идея была действительно оригинальной."
"# Translate:

offense

## Footnote

She took great offense at his words.","обида

## Footnote

Она сильно обиделась на его слова."
"# Translate:

combination

## Footnote

A beautiful combination of colors.","сочетание

## Footnote

Прекрасное сочетание цветов."
"# Translate:

armament

## Footnote

The country upgraded its armament significantly.","вооружение

## Footnote

Страна значительно модернизировала свое вооружение."
"# Translate:

cup

## Footnote

I need a cup of coffee.","чашка

## Footnote

Мне нужна чашка кофе."
"# Translate:

prosecutor's office

## Footnote

The prosecutor's office launched an investigation.","прокуратура

## Footnote

Прокуратура начала расследование."
"# Translate:

congress

## Footnote

The congress convened annually.","съезд

## Footnote

Съезд собирался ежегодно."
"# Translate:

acquisition

## Footnote

Their latest acquisition thrilled the team.","приобретение

## Footnote

Их последнее приобретение восхитило команду."
"# Translate:

schedule

## Footnote

Check the project schedule daily.","график

## Footnote

Ежедневно проверяйте график проекта."
"# Translate:

philosopher

## Footnote

The philosopher pondered life's meaning.","философ

## Footnote

Философ размышлял о смысле жизни."
"# Translate:

to hand in

## Footnote

I need to hand in my assignment.","сдавать

## Footnote

Мне нужно сдать своё задание."
"# Translate:

tribe

## Footnote

The tribe gathered for a ceremony.","племя

## Footnote

Племя собралось для церемонии."
"# Translate:

branch

## Footnote

A bird perched on the branch.","ветка

## Footnote

Птица села на ветку."
"# Translate:

to encounter

## Footnote

I hope not to encounter any delays.","сталкиваться

## Footnote

Я надеюсь не сталкиваться с задержками."
"# Translate:

anger

## Footnote

His words fueled her anger further.","гнев

## Footnote

Его слова еще больше разожгли ее гнев."
"# Translate:

postal

## Footnote

Check your postal address carefully.","почтовый

## Footnote

Внимательно проверьте ваш почтовый адрес."
"# Translate:

weakness

## Footnote

Chocolate is my biggest weakness.","слабость

## Footnote

Шоколад - моя самая большая слабость."
"# Translate:

entirely

## Footnote

He ate the cake entirely alone.","целиком

## Footnote

Он съел торт целиком один."
"# Translate:

consultant

## Footnote

Hired a consultant for advice.","консультант

## Footnote

Нанял консультанта для совета."
"# Translate:

fortress

## Footnote

The fortress stood unyielded for centuries.","крепость

## Footnote

Крепость стояла неприступной веками."
"# Translate:

to divide

## Footnote

We need to divide the tasks.","разделять

## Footnote

Нам нужно разделять задачи."
"# Translate:

to understand

## Footnote

I'm learning to understand complex concepts.","разбираться

## Footnote

Я учусь разбираться в сложных понятиях."
"# Translate:

governance

## Footnote

Effective governance shapes a nation's future.","правление

## Footnote

Эффективное правление формирует будущее нации."
"# Translate:

sweet

## Footnote

This cake is very sweet.","сладкий

## Footnote

Этот торт очень сладкий."
