Question,Answer
"# Translate:

sudden

## Footnote

A sudden noise startled everyone.","внезапный

## Footnote

Внезапный шум напугал всех."
"# Translate:

wait for

## Footnote

We'll wait for the rain to stop.","дожидаться

## Footnote

Мы будем дожидаться, пока дождь прекратится."
"# Translate:

width

## Footnote

Measure the table's width, please.","ширина

## Footnote

Измерьте, пожалуйста, ширину стола."
"# Translate:

orange

## Footnote

The sunset sky turned bright orange.","оранжевый

## Footnote

Небо на закате стало ярко-оранжевым."
"# Translate:

spelling

## Footnote

Check the spelling carefully.","написание

## Footnote

Внимательно проверьте написание."
"# Translate:

subjective

## Footnote

Beauty is highly subjective.","субъективный

## Footnote

Красота в высшей степени субъективна."
"# Translate:

demon

## Footnote

He fought his inner demon bravely.","демон

## Footnote

Он храбро боролся со своим внутренним демоном."
"# Translate:

tenth

## Footnote

He finished in tenth place.","десятый

## Footnote

Он финишировал на десятом месте."
"# Translate:

nest

## Footnote

Birds build a nest in spring.","гнездо

## Footnote

Птицы строят гнездо весной."
"# Translate:

eleven

## Footnote

We ordered eleven pizzas for dinner.","одиннадцать

## Footnote

Мы заказали одиннадцать пицц на ужин."
"# Translate:

celebration

## Footnote

The city hosted a grand celebration.","торжество

## Footnote

Город провел великое торжество."
"# Translate:

modernization

## Footnote

Modernization transformed the entire city.","модернизация

## Footnote

Модернизация преобразила весь город."
"# Translate:

correspondence

## Footnote

We continued our correspondence for years.","переписка

## Footnote

Мы продолжали нашу переписку на протяжении многих лет."
"# Translate:

barrier

## Footnote

The barrier blocked our way forward.","барьер

## Footnote

Барьер перекрыл нам путь вперед."
"# Translate:

rally

## Footnote

Thousands attended the political rally.","митинг

## Footnote

Тысячи людей посетили политический митинг."
"# Translate:

introduce oneself

## Footnote

I need to introduce oneself at the meeting.","представиться

## Footnote

Мне нужно представиться на собрании."
"# Translate:

opera

## Footnote

She loves attending the opera annually.","опера

## Footnote

Она любит ежегодно ходить в оперу."
"# Translate:

conscious

## Footnote

He made a conscious effort to improve.","сознательный

## Footnote

Он приложил сознательные усилия, чтобы улучшиться."
"# Translate:

suicide

## Footnote

He committed suicide last year.","самоубийство

## Footnote

Он совершил самоубийство в прошлом году."
"# Translate:

resort to

## Footnote

They had to resort to drastic measures.","прибегать

## Footnote

Им пришлось прибегнуть к крайним мерам."
"# Translate:

rank

## Footnote

He achieved a high military rank.","ранг

## Footnote

Он достиг высокого военного ранга."
"# Translate:

soap

## Footnote

I bought new soap today.","мыло

## Footnote

Я купил новое мыло сегодня."
"# Translate:

corruption

## Footnote

Corruption undermines democratic institutions.","коррупция

## Footnote

Коррупция подрывает демократические институты."
"# Translate:

orchestra

## Footnote

The orchestra played beautifully tonight.","оркестр

## Footnote

Оркестр сыграл прекрасно сегодня вечером."
"# Translate:

to prohibit

## Footnote

Laws exist to prohibit theft.","запрещать

## Footnote

Законы существуют, чтобы запрещать кражу."
"# Translate:

rumble

## Footnote

Thunder began to rumble loudly.","грохот

## Footnote

Грохот грома начал раздаваться громко."
"# Translate:

orbit

## Footnote

The Earth orbits the Sun annually.","орбита

## Footnote

Земля совершает оборот вокруг Солнца по орбите ежегодно."
"# Translate:

get free

## Footnote

He managed to get free from the ropes.","освободиться

## Footnote

Он смог освободиться от веревок."
"# Translate:

Finnish

## Footnote

I'm learning Finnish language.","финский

## Footnote

Я изучаю финский язык."
"# Translate:

imply

## Footnote

His smile might imply hidden secrets.","подразумевать

## Footnote

Его улыбка может подразумевать скрытые секреты."
"# Translate:

to hand over

## Footnote

I need to hand over the documents.","вручить

## Footnote

Мне нужно вручить документы."
"# Translate:

pregnant

## Footnote

She is pregnant with twins.","беременный

## Footnote

Она беременна близнецами."
"# Translate:

to complain

## Footnote

She called to complain about noise.","пожаловаться

## Footnote

Она позвонила, чтобы пожаловаться на шум."
"# Translate:

to the right

## Footnote

Turn to the right here.","направо

## Footnote

Поверните здесь направо."
"# Translate:

stubbornly

## Footnote

He stubbornly refused to give up.","упорно

## Footnote

Он упорно отказывался сдаваться."
"# Translate:

aroma

## Footnote

The kitchen's aroma was inviting.","аромат

## Footnote

Аромат на кухне был привлекательным."
"# Translate:

chin

## Footnote

He rested his chin on his hand.","подбородок

## Footnote

Он опёр подбородок на руку."
"# Translate:

three hundred

## Footnote

I owe him three hundred dollars.","триста

## Footnote

Я должен ему триста долларов."
"# Translate:

condemn

## Footnote

They condemn his actions unanimously.","осудить

## Footnote

Они единогласно осудили его действия."
"# Translate:

soup

## Footnote

I made chicken soup for dinner.","суп

## Footnote

Я сделал куриный суп на ужин."
"# Translate:

embrace

## Footnote

They shared a long, warm embrace.","объятие

## Footnote

Они разделили долгое, тёплое объятие."
"# Translate:

midnight

## Footnote

The clock struck midnight silently.","полночь

## Footnote

Часы беззвучно пробили полночь."
"# Translate:

storm

## Footnote

The storm raged all night long.","буря

## Footnote

Буря бушевала всю ночь напролет."
"# Translate:

disappointment

## Footnote

His gift was a huge disappointment.","разочарование

## Footnote

Его подарок был огромным разочарованием."
"# Translate:

dormitory

## Footnote

I live in a college dormitory.","общежитие

## Footnote

Я живу в студенческом общежитии."
"# Translate:

analyst

## Footnote

The analyst reviewed the financial report.","аналитик

## Footnote

Аналитик изучил финансовый отчет."
"# Translate:

citizenship

## Footnote

She obtained Russian citizenship last year.","гражданство

## Footnote

Она получила российское гражданство в прошлом году."
"# Translate:

to develop

## Footnote

We plan to develop a new software.","разрабатывать

## Footnote

Мы планируем разрабатывать новое программное обеспечение."
"# Translate:

inhabitant

## Footnote

The cave's sole inhabitant was a bear.","обитатель

## Footnote

Единственным обитателем пещеры был медведь."
"# Translate:

durable

## Footnote

This backpack is very durable.","прочный

## Footnote

Этот рюкзак очень прочный."
"# Translate:

neighbor (female)

## Footnote

My neighbor (female) baked cookies today.","соседка

## Footnote

Моя соседка испекла печенье сегодня."
"# Translate:

filter

## Footnote

Change the coffee filter, please.","фильтр

## Footnote

Пожалуйста, замените фильтр для кофе."
"# Translate:

due

## Footnote

Respect is due to everyone.","должный

## Footnote

Уважение должно быть ко всем."
"# Translate:

touch

## Footnote

Your story touched my heart.","тронуть

## Footnote

Ваша история тронула мое сердце."
"# Translate:

cut

## Footnote

I will cut the cake now.","резать

## Footnote

Я сейчас порежу торт."
"# Translate:

courage

## Footnote

She showed great courage under fire.","мужество

## Footnote

Она проявила большое мужество под огнем."
"# Translate:

parallel

## Footnote

Trains run parallel to the road.","параллельно

## Footnote

Поезда идут параллельно дороге."
"# Translate:

delay

## Footnote

The flight delay frustrated passengers.","задержка

## Footnote

Задержка рейса разочаровала пассажиров."
"# Translate:

entitled

## Footnote

You are entitled to your opinion.","вправе

## Footnote

Вы вправе иметь своё мнение."
"# Translate:

physically

## Footnote

He was physically exhausted.","физически

## Footnote

Он был физически истощён."
"# Translate:

hurray

## Footnote

""Hurray, we won the game!""","ура

## Footnote

""Ура, мы выиграли игру!"""
"# Translate:

physicist

## Footnote

The physicist solved the complex equation.","физик

## Footnote

Физик решил сложное уравнение."
"# Translate:

swear

## Footnote

I swear to always tell the truth.","клясться

## Footnote

Я клянусь всегда говорить правду."
"# Translate:

stable

## Footnote

The economy is finally stable.","стабильный

## Footnote

Экономика наконец стабильна."
"# Translate:

commodity

## Footnote

Gold is a valuable commodity.","товарный

## Footnote

Золото является ценным товаром."
"# Translate:

not long

## Footnote

She waited not long for a reply.","недолго

## Footnote

Она недолго ждала ответа."
"# Translate:

to resist

## Footnote

He tried to resist the temptation.","сопротивляться

## Footnote

Он пытался сопротивляться искушению."
"# Translate:

gently

## Footnote

He gently held her hand.","нежно

## Footnote

Он нежно держал её за руку."
"# Translate:

smooth

## Footnote

The stone's surface felt smooth.","гладкий

## Footnote

Поверхность камня была гладкой."
"# Translate:

ghost

## Footnote

The ghost haunted the old mansion.","призрак

## Footnote

Призрак преследовал старое поместье."
"# Translate:

to see off

## Footnote

They came to see off their friend.","провожать

## Footnote

Они пришли провожать своего друга."
"# Translate:

conditional

## Footnote

The offer is conditional on approval.","условный

## Footnote

Предложение условно и зависит от одобрения."
"# Translate:

regular

## Footnote

He visits the gym regularly.","регулярный

## Footnote

Он регулярно посещает спортзал."
"# Translate:

adequate

## Footnote

His response was perfectly adequate.","адекватный

## Footnote

Его ответ был абсолютно адекватным."
"# Translate:

ouch

## Footnote

""Ouch, that really hurt!""","ай

## Footnote

""Ай, это действительно больно!"""
"# Translate:

customs

## Footnote

I cleared my bags through customs.","таможенный

## Footnote

Я прошёл таможенный контроль со своими сумками."
"# Translate:

externally

## Footnote

She looks calm externally.","внешне

## Footnote

Она внешне выглядит спокойной."
"# Translate:

excursion

## Footnote

We planned a river excursion tomorrow.","экскурсия

## Footnote

Мы запланировали речную экскурсию на завтра."
"# Translate:

seed

## Footnote

Plant the seed and watch it grow.","семя

## Footnote

Посади семя и наблюдай, как оно растет."
"# Translate:

super

## Footnote

Your performance was super impressive!","супер

## Footnote

Твоё выступление было супер впечатляющим!"
"# Translate:

duration

## Footnote

The movie's duration was three hours.","продолжительность

## Footnote

Продолжительность фильма составила три часа."
"# Translate:

decoration

## Footnote

The room needs more decoration.","украшение

## Footnote

Комнате нужно больше украшения."
"# Translate:

slim

## Footnote

She has a slim figure.","стройный

## Footnote

У неё стройная фигура."
"# Translate:

depression

## Footnote

She sought help for her depression.","депрессия

## Footnote

Она искала помощь для своей депрессии."
"# Translate:

radical

## Footnote

He proposed a radical solution.","радикальный

## Footnote

Он предложил радикальное решение."
"# Translate:

to devote

## Footnote

She decided to devote more time to studying.","уделять

## Footnote

Она решила уделять больше времени учёбе."
"# Translate:

TV series

## Footnote

I love watching that TV series.","сериал

## Footnote

Мне нравится смотреть этот сериал."
"# Translate:

vegetable

## Footnote

I love fresh vegetable salad.","овощ

## Footnote

Я люблю свежий салат из овощей."
"# Translate:

focus

## Footnote

Magic focus amazed the audience.","фокус

## Footnote

Магический фокус поразил зрителей."
"# Translate:

firefighter

## Footnote

The firefighter extinguished the blaze quickly.","пожарный

## Footnote

Пожарный быстро потушил пожар."
"# Translate:

chat

## Footnote

Let's chat over coffee tomorrow.","болтать

## Footnote

Давай завтра поболтаем за чашкой кофе."
"# Translate:

residence

## Footnote

His residence in Italy spanned five years.","проживание

## Footnote

Его проживание в Италии составило пять лет."
"# Translate:

to contact

## Footnote

I need to contact my friend.","связаться

## Footnote

Мне нужно связаться с моим другом."
"# Translate:

to reflect

## Footnote

The moon began to reflect in the water.","отражаться

## Footnote

Луна начала отражаться в воде."
"# Translate:

symptom

## Footnote

Fever is a common flu symptom.","симптом

## Footnote

Лихорадка - это обычный симптом гриппа."
"# Translate:

alley

## Footnote

Cats roamed the dark alley quietly.","переулок

## Footnote

Коты тихо бродили по темному переулку."
"# Translate:

barrel

## Footnote

The barrel was filled with wine.","бочка

## Footnote

Бочка была наполнена вином."
"# Translate:

to turn

## Footnote

Time to turn left here.","поворачиваться

## Footnote

Пора поворачиваться налево здесь."
"# Translate:

doubtful

## Footnote

His alibi seems doubtful to me.","сомнительный

## Footnote

Его алиби кажется мне сомнительным."
"# Translate:

shard

## Footnote

He stepped on a sharp shard.","осколок

## Footnote

Он наступил на острый осколок."
