Question,Answer
"# Translate:

leading

## Footnote

He is the leading expert.","ведущий

## Footnote

Он ведущий эксперт."
"# Translate:

repeat

## Footnote

Please repeat the question.","повторять

## Footnote

Пожалуйста, повторите вопрос."
"# Translate:

domestic

## Footnote

I prefer domestic products.","отечественный

## Footnote

Я предпочитаю отечественные продукты."
"# Translate:

owner

## Footnote

The owner unlocked the store's door.","владелец

## Footnote

Владелец отпер дверь магазина."
"# Translate:

equipment

## Footnote

The gym equipment is brand new.","оборудование

## Footnote

Оборудование для спортзала абсолютно новое."
"# Translate:

trouble

## Footnote

Trouble is brewing on the horizon.","беда

## Footnote

На горизонте зреет беда."
"# Translate:

to report

## Footnote

I called to report an issue.","сообщать

## Footnote

Я позвонил, чтобы сообщить о проблеме."
"# Translate:

ahead

## Footnote

Keep moving ahead, never look back.","впереди

## Footnote

Продолжай двигаться вперед, никогда не оглядывайся назад."
"# Translate:

scream

## Footnote

I heard a loud scream outside.","крик

## Footnote

Я услышал громкий крик снаружи."
"# Translate:

uncle

## Footnote

My uncle loves fishing on weekends.","дядя

## Footnote

Мой дядя любит рыбачить по выходным."
"# Translate:

indicator

## Footnote

GDP is a key economic indicator.","показатель

## Footnote

ВВП является ключевым экономическим показателем."
"# Translate:

develop

## Footnote

Children develop rapidly.","развиваться

## Footnote

Дети развиваются быстро."
"# Translate:

formation

## Footnote

Birds flew in a V formation.","формирование

## Footnote

Птицы летели в формировании V."
"# Translate:

signal

## Footnote

The signal turned green.","сигнал

## Footnote

Сигнал переключился на зеленый."
"# Translate:

appoint

## Footnote

They will appoint a new manager soon.","назначить

## Footnote

Они скоро назначат нового менеджера."
"# Translate:

emanate

## Footnote

Confidence seemed to emanate from her.","исходить

## Footnote

Казалось, что уверенность исходила от неё."
"# Translate:

grass

## Footnote

Cows are grazing on the grass.","трава

## Footnote

Коровы пасутся на траве."
"# Translate:

treatment

## Footnote

The treatment was highly effective.","лечение

## Footnote

Лечение было высокоэффективным."
"# Translate:

box

## Footnote

I stored the tools in the box.","ящик

## Footnote

Я положил инструменты в ящик."
"# Translate:

institution

## Footnote

The institution opens at nine AM.","учреждение

## Footnote

Учреждение открывается в девять утра."
"# Translate:

castle

## Footnote

The castle stood tall and proud.","замок

## Footnote

Замок стоял высоко и гордо."
"# Translate:

impact

## Footnote

Music has a profound impact on mood.","воздействие

## Footnote

Музыка оказывает глубокое воздействие на настроение."
"# Translate:

chair

## Footnote

I sat on the chair quietly.","стул

## Footnote

Я сидел на стуле тихо."
"# Translate:

slightly

## Footnote

He smiled slightly at the joke.","слегка

## Footnote

Он слегка улыбнулся на шутку."
"# Translate:

abyss

## Footnote

He stared into the dark abyss.","пропасть

## Footnote

Он уставился в темную пропасть."
"# Translate:

accordingly

## Footnote

Adjust the volume accordingly.","соответственно

## Footnote

Отрегулируйте громкость соответственно."
"# Translate:

fairy tale

## Footnote

She loved reading fairy tales.","сказка

## Footnote

Она любила читать сказки."
"# Translate:

distance

## Footnote

Keep your distance from the fire.","расстояние

## Footnote

Сохраняйте расстояние от огня."
"# Translate:

evil

## Footnote

Evil lurks in the shadows.","зло

## Footnote

Зло таится в тенях."
"# Translate:

noise

## Footnote

The noise outside was unbearable.","шум

## Footnote

Шум снаружи был невыносимым."
"# Translate:

prove

## Footnote

Evidence will prove his innocence.","доказать

## Footnote

Доказательства докажут его невиновность."
"# Translate:

calm

## Footnote

She remained calm during the storm.","спокойный

## Footnote

Она оставалась спокойной во время бури."
"# Translate:

digit

## Footnote

Enter your 4-digit PIN code.","цифра

## Footnote

Введите ваш 4-значный ПИН-код, состоящий из цифр."
"# Translate:

to form

## Footnote

Opinions began to form slowly.","сложиться

## Footnote

Мнения начали медленно складываться."
"# Translate:

pier

## Footnote

We walked along the pier at sunset.","мол

## Footnote

Мы гуляли по молу на закате."
"# Translate:

disk

## Footnote

I burned the files onto a disk.","диск

## Footnote

Я записал файлы на диск."
"# Translate:

convenient

## Footnote

The app is very convenient.","удобный

## Footnote

Приложение очень удобное."
"# Translate:

to change

## Footnote

I need to change my habits.","меняться

## Footnote

Мне нужно менять свои привычки."
"# Translate:

evaluate

## Footnote

We must evaluate the situation carefully.","оценить

## Footnote

Мы должны тщательно оценить ситуацию."
"# Translate:

coffee

## Footnote

I need coffee in the morning.","кофе

## Footnote

Мне нужен кофе утром."
"# Translate:

neck

## Footnote

She wore a scarf around her neck.","шея

## Footnote

Она носила шарф вокруг своей шеи."
"# Translate:

earlier

## Footnote

I arrived earlier than expected.","ранее

## Footnote

Я прибыл ранее, чем ожидалось."
"# Translate:

chance

## Footnote

He took a chance and succeeded.","шанс

## Footnote

Он воспользовался шансом и добился успеха."
"# Translate:

booklet

## Footnote

She printed a small booklet.","книжка

## Footnote

Она напечатала маленькую книжку."
"# Translate:

player

## Footnote

The player scored a goal.","игрок

## Footnote

Игрок забил гол."
"# Translate:

to prepare

## Footnote

I need to prepare for the exam.","готовиться

## Footnote

Мне нужно готовиться к экзамену."
"# Translate:

reading

## Footnote

I enjoy reading before bedtime.","чтение

## Footnote

Мне нравится чтение перед сном."
"# Translate:

staircase

## Footnote

The old house had a spiral staircase.","лестница

## Footnote

В старом доме была спиральная лестница."
"# Translate:

boat

## Footnote

We rowed the boat gently downstream.","лодка

## Footnote

Мы плыли на лодке мягко по течению."
"# Translate:

outside

## Footnote

We met outside the city limits.","вне

## Footnote

Мы встретились вне городских пределов."
"# Translate:

to collect

## Footnote

She loves to collect rare stamps.","собирать

## Footnote

Она любит собирать редкие марки."
"# Translate:

pressure

## Footnote

The pressure gauge showed high readings.","давление

## Footnote

Манометр показал высокие показания давления."
"# Translate:

literally

## Footnote

He literally missed the bus by seconds.","буквально

## Footnote

Он буквально опоздал на автобус на секунды."
"# Translate:

consumer

## Footnote

The consumer decides market trends.","потребитель

## Footnote

Потребитель определяет тенденции рынка."
"# Translate:

murder

## Footnote

The murder shocked the small town.","убийство

## Footnote

Убийство потрясло маленький город."
