Question,Answer
"# Translate:

axis

## Footnote

The Earth rotates on its axis.","eje

## Footnote

La Tierra gira sobre su eje."
"# Translate:

I convinced

## Footnote

I convinced them to join us.","convencí

## Footnote

Los convencí de unirse a nosotros."
"# Translate:

analyst

## Footnote

The analyst reviewed the data carefully.","analista

## Footnote

El analista revisó los datos cuidadosamente."
"# Translate:

lip

## Footnote

She bit her lip nervously.","labio

## Footnote

Ella se mordió el labio nerviosamente."
"# Translate:

spread out

## Footnote

The blanket was spread out.","tendido

## Footnote

La manta estaba tendida."
"# Translate:

welcome

## Footnote

Your warm welcome touched my heart.","acogida

## Footnote

Tu cálida acogida tocó mi corazón."
"# Translate:

remember (imperative, tú)

## Footnote

Remember to lock the door.","acuérdate

## Footnote

Acuérdate de cerrar la puerta con llave."
"# Translate:

saved

## Footnote

I saved money for the trip.","ahorrado

## Footnote

He ahorrado dinero para el viaje."
"# Translate:

make sure (imperative, ustedes)

## Footnote

Make sure to lock the door.","asegúrense

## Footnote

Asegúrense de cerrar la puerta con llave."
"# Translate:

to move

## Footnote

When are you going to move?","mudarte

## Footnote

¿Cuándo vas a mudarte?"
"# Translate:

vanity

## Footnote

Her vanity knew no bounds.","vanidad

## Footnote

Su vanidad no conocía límites."
"# Translate:

to include

## Footnote

Please include your name here.","incluir

## Footnote

Por favor, incluya su nombre aquí."
"# Translate:

rap

## Footnote

He loves to rap in Spanish.","rap

## Footnote

A él le encanta hacer rap en español."
"# Translate:

to write down

## Footnote

Remember to write down the meeting time.","anotar

## Footnote

Recuerda anotar la hora de la reunión."
"# Translate:

to send you

## Footnote

I plan to send you a gift.","enviarte

## Footnote

Planeo enviarte un regalo."
"# Translate:

talented

## Footnote

She is a talented musician.","talentoso

## Footnote

Ella es una músico talentosa."
"# Translate:

to spy

## Footnote

I'll spy on the enemy base.","espiar

## Footnote

Voy a espiar la base enemiga."
"# Translate:

twin

## Footnote

She has a twin brother.","gemelo

## Footnote

Ella tiene un hermano gemelo."
"# Translate:

chauffeur, driver

## Footnote

The chauffeur arrived promptly at noon.","chófer

## Footnote

El chófer llegó puntualmente al mediodía."
"# Translate:

naughty

## Footnote

The puppy was naughty today.","travieso

## Footnote

El cachorro estuvo travieso hoy."
"# Translate:

stripes

## Footnote

The zebra has black and white stripes.","rayas

## Footnote

La cebra tiene rayas negras y blancas."
"# Translate:

public

## Footnote

The library is public.","público

## Footnote

La biblioteca es pública."
"# Translate:

I paste

## Footnote

I paste the photo here.","pego

## Footnote

Pego la foto aquí."
"# Translate:

to insist

## Footnote

I insist you try the cake.","insistir

## Footnote

Insisto en que pruebes el pastel."
"# Translate:

to consult

## Footnote

Please consult the manual first.","consultar

## Footnote

Por favor, consulta primero el manual."
"# Translate:

concerns, involves

## Footnote

That problem does not concern me.","incumbe

## Footnote

Ese problema no me incumbe."
"# Translate:

finish

## Footnote

Let's finish the project today.","acaben

## Footnote

Acabemos el proyecto hoy."
"# Translate:

you will regret

## Footnote

You will regret ignoring this advice.","te arrepentirás

## Footnote

Te arrepentirás de ignorar este consejo."
"# Translate:

to restore

## Footnote

We must restore the ancient castle.","restaurar

## Footnote

Debemos restaurar el antiguo castillo."
"# Translate:

tell him (imperative, tú)

## Footnote

Just tell him the truth.","cuéntale

## Footnote

Solo cuéntale la verdad."
"# Translate:

offensive

## Footnote

Your joke was really offensive.","ofensivo

## Footnote

Tu broma fue realmente ofensiva."
"# Translate:

to joke

## Footnote

He loves to joke around daily.","bromear

## Footnote

Le encanta bromear a diario."
"# Translate:

move

## Footnote

We need to organize the move.","mudanza

## Footnote

Necesitamos organizar la mudanza."
"# Translate:

mixed

## Footnote

The salad ingredients were mixed thoroughly.","mezclado

## Footnote

Los ingredientes de la ensalada fueron mezclados a fondo."
"# Translate:

automatically

## Footnote

The doors opened automatically.","automáticamente

## Footnote

Las puertas se abrieron automáticamente."
"# Translate:

charger

## Footnote

I need a new phone charger.","cargador

## Footnote

Necesito un cargador de teléfono nuevo."
"# Translate:

carrier

## Footnote

She's a silent virus carrier.","portador

## Footnote

Ella es una portadora silenciosa del virus."
"# Translate:

intensity

## Footnote

The workout's intensity surprised her.","intensidad

## Footnote

La intensidad del entrenamiento la sorprendió."
"# Translate:

sinister

## Footnote

The alleyway felt sinister at night.","siniestro

## Footnote

El callejón se sentía siniestro por la noche."
"# Translate:

hairy

## Footnote

The dog is very hairy.","peludo

## Footnote

El perro es muy peludo."
"# Translate:

I fulfill

## Footnote

I fulfill my promises always.","cumplo

## Footnote

Siempre cumplo mis promesas."
"# Translate:

architecture

## Footnote

I admire modern architecture designs.","arquitectura

## Footnote

Admiro los diseños de arquitectura moderna."
"# Translate:

assistant

## Footnote

The assistant helped with the project.","auxiliar

## Footnote

El auxiliar ayudó con el proyecto."
"# Translate:

blood, sanguine

## Footnote

The blood vessel is red.","sanguíneo

## Footnote

El vaso sanguíneo es rojo."
"# Translate:

to distribute

## Footnote

We will distribute the food equally.","repartir

## Footnote

Repartiremos la comida de manera equitativa."
"# Translate:

seventeen

## Footnote

She turned seventeen last month.","diecisiete

## Footnote

Ella cumplió diecisiete años el mes pasado."
"# Translate:

mercy

## Footnote

She begged for mercy from the judge.","merced

## Footnote

Ella suplicó por merced al juez."
"# Translate:

partner

## Footnote

She danced gracefully with her partner.","socia

## Footnote

Ella bailó con gracia con su socia."
"# Translate:

beaver

## Footnote

A beaver builds dams in rivers.","castor

## Footnote

Un castor construye represas en los ríos."
"# Translate:

insolent

## Footnote

His insolent reply angered the teacher.","insolente

## Footnote

Su respuesta insolente enfureció al profesor."
"# Translate:

Swedish

## Footnote

I love Swedish meatballs.","sueco

## Footnote

Me encantan las albóndigas suecas."
"# Translate:

to hug

## Footnote

She longed to hug him tightly.","abrazar

## Footnote

Ella anhelaba abrazarlo fuertemente."
"# Translate:

etcetera

## Footnote

We need pencils, notebooks, erasers, etcetera.","etcétera

## Footnote

Necesitamos lápices, cuadernos, borradores, etcétera."
"# Translate:

requested

## Footnote

She requested additional information.","solicitado

## Footnote

Ella ha solicitado información adicional."
"# Translate:

growing

## Footnote

The growing concern is palpable.","creciente

## Footnote

La preocupación creciente es palpable."
"# Translate:

resistant

## Footnote

The material is highly resistant to heat.","resistente

## Footnote

El material es altamente resistente al calor."
