Question,Answer
"# Translate:

you fell in love

## Footnote

You fell in love instantly.","te enamoraste

## Footnote

Te enamoraste al instante."
"# Translate:

to notify you

## Footnote

I called to notify you earlier.","avisarte

## Footnote

Llamé para avisarte más temprano."
"# Translate:

insecure

## Footnote

She felt insecure about her speech.","insegura

## Footnote

Ella se sintió insegura acerca de su discurso."
"# Translate:

carefully

## Footnote

She carefully examined the document.","detenidamente

## Footnote

Ella examinó detenidamente el documento."
"# Translate:

biography

## Footnote

I'm reading Einstein's biography.","biografía

## Footnote

Estoy leyendo la biografía de Einstein."
"# Translate:

modified

## Footnote

The recipe was slightly modified.","modificado

## Footnote

La receta fue ligeramente modificada."
"# Translate:

Mediterranean

## Footnote

I love Mediterranean cuisine.","mediterráneo

## Footnote

Me encanta la cocina mediterránea."
"# Translate:

you answered

## Footnote

You answered my question.","contestaste

## Footnote

Contestaste mi pregunta."
"# Translate:

increase

## Footnote

Prices continue to increase yearly.","incremento

## Footnote

Los precios continúan con un incremento anual."
"# Translate:

bro

## Footnote

Thanks for the help, bro.","bro

## Footnote

Gracias por la ayuda, bro."
"# Translate:

invaded

## Footnote

Ants invaded the picnic area.","invadido

## Footnote

Las hormigas han invadido el área de picnic."
"# Translate:

functional

## Footnote

The device is fully functional now.","funcional

## Footnote

El dispositivo está completamente funcional ahora."
"# Translate:

excrement

## Footnote

Birds left excrement on the statue.","excremento

## Footnote

Las aves dejaron excremento en la estatua."
"# Translate:

touch me

## Footnote

Please, touch me gently.","tócame

## Footnote

Por favor, tócame suavemente."
"# Translate:

to set sail

## Footnote

We plan to set sail at dawn.","zarpar

## Footnote

Planeamos zarpar al amanecer."
"# Translate:

complication

## Footnote

A new complication arose unexpectedly.","complicación

## Footnote

Surgió una nueva complicación inesperadamente."
"# Translate:

disorganized

## Footnote

The room was completely disorganized.","desordenado

## Footnote

La habitación estaba completamente desordenada."
"# Translate:

recently

## Footnote

I recently moved to Spain.","recién

## Footnote

Me mudé recién a España."
"# Translate:

paranormal

## Footnote

She investigates paranormal activity professionally.","paranormal

## Footnote

Ella investiga actividades paranormales profesionalmente."
"# Translate:

twilight

## Footnote

Twilight bathed the city in gold.","crepúsculo

## Footnote

El crepúsculo bañó la ciudad en oro."
"# Translate:

Belgian

## Footnote

I love Belgian chocolates.","belga

## Footnote

Me encantan los chocolates belgas."
"# Translate:

to wander

## Footnote

I love to wander in the woods.","vagar

## Footnote

Me encanta vagar por el bosque."
"# Translate:

I allowed

## Footnote

I allowed him to leave early.","permití

## Footnote

Le permití salir temprano."
"# Translate:

tranquilizer

## Footnote

The vet used a tranquilizer on the lion.","tranquilizante

## Footnote

El veterinario usó un tranquilizante en el león."
"# Translate:

debut

## Footnote

She made her debut tonight.","debut

## Footnote

Ella hizo su debut esta noche."
"# Translate:

gospel

## Footnote

She shared the gospel with enthusiasm.","evangelio

## Footnote

Ella compartió el evangelio con entusiasmo."
"# Translate:

cucumber

## Footnote

I sliced the cucumber for salad.","pepino

## Footnote

Corté el pepino para la ensalada."
"# Translate:

mortality

## Footnote

Mortality rates vary by country.","mortalidad

## Footnote

Las tasas de mortalidad varían por país."
"# Translate:

Cuban

## Footnote

She loves Cuban music.","cubano

## Footnote

Ella ama la música cubana."
"# Translate:

analyzed

## Footnote

The data was thoroughly analyzed.","analizado

## Footnote

Los datos fueron analizados minuciosamente."
"# Translate:

to sweep

## Footnote

I will sweep the floor now.","barrer

## Footnote

Voy a barrer el suelo ahora."
"# Translate:

snail

## Footnote

The snail slowly climbed the leaf.","caracol

## Footnote

El caracol subió lentamente la hoja."
"# Translate:

repaired

## Footnote

The mechanic repaired the broken car.","reparado

## Footnote

El mecánico ha reparado el coche averiado."
"# Translate:

concluded

## Footnote

The meeting concluded at noon.","concluido

## Footnote

La reunión ha concluido al mediodía."
"# Translate:

I lean

## Footnote

I lean towards the window slightly.","me inclino

## Footnote

Me inclino ligeramente hacia la ventana."
"# Translate:

succession

## Footnote

The throne passed by succession.","sucesión

## Footnote

El trono pasó por sucesión."
"# Translate:

serenity

## Footnote

She found serenity by the lake.","serenidad

## Footnote

Ella encontró serenidad junto al lago."
"# Translate:

sodium

## Footnote

Soy sauce is high in sodium.","sodio

## Footnote

La salsa de soja tiene un alto contenido de sodio."
"# Translate:

amber

## Footnote

The necklace was made of amber.","ámbar

## Footnote

El collar estaba hecho de ámbar."
"# Translate:

F (musical note)

## Footnote

The melody has a F, not a C.","fa

## Footnote

La melodía tiene un fa, no un do."
"# Translate:

appreciated

## Footnote

Your help was greatly appreciated.","apreciado

## Footnote

Tu ayuda fue muy apreciada."
"# Translate:

sociopath

## Footnote

He was diagnosed as a sociopath.","sociópata

## Footnote

Fue diagnosticado como sociópata."
"# Translate:

aged

## Footnote

The aged cheese tasted exquisite.","envejecido

## Footnote

El queso envejecido sabía exquisito."
"# Translate:

greedy

## Footnote

He was too greedy for power.","codicioso

## Footnote

Él era demasiado codicioso por el poder."
"# Translate:

goes

## Footnote

She goes to school every day.","va

## Footnote

Ella va a la escuela todos los días."
"# Translate:

monthly

## Footnote

She receives a monthly salary.","mensual

## Footnote

Ella recibe un salario mensual."
"# Translate:

you resigned

## Footnote

You resigned unexpectedly yesterday.","renunciaste

## Footnote

Renunciaste inesperadamente ayer."
"# Translate:

duo

## Footnote

The duo performed beautifully together.","dúo

## Footnote

El dúo actuó maravillosamente juntos."
"# Translate:

hmmm

## Footnote

Hmmm, that's an interesting idea.","hmmm

## Footnote

Hmmm, esa es una idea interesante."
"# Translate:

name (command, tú)

## Footnote

Please name your favorite book.","nombra

## Footnote

Por favor, nombra tu libro favorito."
"# Translate:

to float

## Footnote

Leaves float gently on the water.","flotar

## Footnote

Las hojas flotan suavemente sobre el agua."
"# Translate:

superiority

## Footnote

His superiority was unquestionable in debates.","superioridad

## Footnote

Su superioridad era incuestionable en los debates."
"# Translate:

primary

## Footnote

Education is our primary concern.","primario

## Footnote

La educación es nuestra preocupación primaria."
"# Translate:

confidant

## Footnote

She told her confidant everything.","confidente

## Footnote

Ella le contó todo a su confidente."
"# Translate:

I fainted

## Footnote

At the sight, I fainted immediately.","me desmayé

## Footnote

Al verlo, me desmayé inmediatamente."
"# Translate:

collateral

## Footnote

The attack caused collateral damage.","colateral

## Footnote

El ataque causó daños colaterales."
"# Translate:

devastating

## Footnote

The hurricane's impact was devastating.","devastador

## Footnote

El impacto del huracán fue devastador."
"# Translate:

theoretically

## Footnote

Theoretically, it should work perfectly.","teóricamente

## Footnote

Teóricamente, debería funcionar perfectamente."
"# Translate:

watching it

## Footnote

I'm watching it right now.","viéndolo

## Footnote

Lo estoy viendo ahora mismo."
"# Translate:

to recreate

## Footnote

We will recreate the scene tomorrow.","recrear

## Footnote

Recrearemos la escena mañana."
"# Translate:

thymus

## Footnote

The thymus is crucial for immunity.","timo

## Footnote

El timo es crucial para la inmunidad."
"# Translate:

check it (imperative, tú)

## Footnote

Check it before you submit.","compruébalo

## Footnote

Compruébalo antes de enviarlo."
"# Translate:

to beat (cooking)

## Footnote

I will beat the eggs now.","batir

## Footnote

Voy a batir los huevos ahora."
"# Translate:

support you

## Footnote

I will always support you.","apoyarte

## Footnote

Siempre te apoyaré."
"# Translate:

ignition

## Footnote

Turn the key for ignition.","ignición

## Footnote

Gira la llave para la ignición."
"# Translate:

reference, guide

## Footnote

The professor is a reference for his students.","referente

## Footnote

El profesor es un referente para sus alumnos."
"# Translate:

gate

## Footnote

The gate controls the water flow.","compuerta

## Footnote

La compuerta controla el flujo de agua."
"# Translate:

solemnly

## Footnote

He solemnly swore to tell the truth.","solemnemente

## Footnote

Juró solemnemente decir la verdad."
"# Translate:

processed

## Footnote

The cheese was processed yesterday.","procesado

## Footnote

El queso fue procesado ayer."
"# Translate:

quarry

## Footnote

The quarry supplied marble for sculptures.","cantera

## Footnote

La cantera suministró mármol para esculturas."
"# Translate:

drowning

## Footnote

He was drowning in paperwork.","ahogo

## Footnote

Se ahogaba en papeleo."
"# Translate:

logo

## Footnote

The company's logo is very distinctive.","logo

## Footnote

El logo de la empresa es muy distintivo."
"# Translate:

love affair

## Footnote

Their love affair was scandalous.","amorío

## Footnote

Su amorío era escandaloso."
"# Translate:

forceful, convincing

## Footnote

His argument was forceful and convincing.","contundente

## Footnote

Su argumento era contundente y convincente."
"# Translate:

to reverse

## Footnote

Press the button to reverse direction.","revertir

## Footnote

Pulsa el botón para revertir la dirección."
"# Translate:

to wait for me

## Footnote

You can wait for me outside.","esperarme

## Footnote

Puedes esperarme afuera."
"# Translate:

request, petition

## Footnote

He presented the request to the local government.","instancia

## Footnote

Presentó la instancia en el ayuntamiento de su localidad."
"# Translate:

evasion

## Footnote

His evasion of responsibility was obvious.","evasión

## Footnote

Su evasión de responsabilidad era obvia."
"# Translate:

to simulate

## Footnote

We can simulate the experiment's conditions.","simular

## Footnote

Podemos simular las condiciones del experimento."
"# Translate:

I graduated

## Footnote

I graduated from college last year.","me gradué

## Footnote

Me gradué de la universidad el año pasado."
"# Translate:

discrimination

## Footnote

Discrimination in hiring is illegal.","discriminación

## Footnote

La discriminación en la contratación es ilegal."
"# Translate:

to heal yourself

## Footnote

Learn to heal yourself naturally.","curarte

## Footnote

Aprende a curarte de forma natural."
"# Translate:

invalid

## Footnote

The document was invalid.","inválido

## Footnote

El documento era inválido."
"# Translate:

confinement

## Footnote

He grew restless during his confinement.","encierro

## Footnote

Se volvió inquieto durante su encierro."
"# Translate:

to promote

## Footnote

We aim to promote healthy eating.","promover

## Footnote

Aspiramos a promover la alimentación saludable."
"# Translate:

cent

## Footnote

I found a cent on the ground.","céntimo

## Footnote

Encontré un céntimo en el suelo."
"# Translate:

beauty

## Footnote

Her smile was pure beauty.","preciosidad

## Footnote

Su sonrisa era una pura preciosidad."
"# Translate:

you moved

## Footnote

You moved to a new city.","te mudaste

## Footnote

Te mudaste a una ciudad nueva."
"# Translate:

cover-up

## Footnote

The scandal was a huge cover-up.","encubrimiento

## Footnote

El escándalo fue un gran encubrimiento."
"# Translate:

decline

## Footnote

Empires face decline over centuries.","decadencia

## Footnote

Los imperios enfrentan la decadencia a lo largo de los siglos."
"# Translate:

straw loft

## Footnote

The straw to the straw loft.","pajar

## Footnote

La paja al pajar."
"# Translate:

to recommend

## Footnote

I highly recommend this restaurant.","recomendar

## Footnote

Recomiendo mucho este restaurante."
"# Translate:

wasted

## Footnote

The food was sadly wasted.","desperdiciado

## Footnote

La comida fue tristemente desperdiciada."
"# Translate:

intermediate

## Footnote

He's at an intermediate level.","intermedio

## Footnote

Él está en un nivel intermedio."
"# Translate:

zipper

## Footnote

He struggled with the jacket's zipper.","cremallera

## Footnote

Luchó con la cremallera de la chaqueta."
"# Translate:

neighbor

## Footnote

Love thy neighbor as thyself.","prójimo

## Footnote

Ama a tu prójimo como a ti mismo."
"# Translate:

titanium

## Footnote

The airplane uses titanium in its structure.","titanio

## Footnote

El avión utiliza titanio en su estructura."
"# Translate:

you follow

## Footnote

Do you follow my explanation?","seguís

## Footnote

¿Seguís mi explicación?"
"# Translate:

annoyed

## Footnote

He looked annoyed at the noise.","fastidiado

## Footnote

Parecía fastidiado por el ruido."
"# Translate:

anonymity

## Footnote

She cherished her online anonymity.","anonimato

## Footnote

Ella valoraba su anonimato en línea."
"# Translate:

I suffered

## Footnote

I suffered through the long night.","sufrí

## Footnote

Sufrí durante la larga noche."
"# Translate:

dew

## Footnote

Morning dew glistened on the grass.","rocío

## Footnote

El rocío de la mañana brillaba en el césped."
"# Translate:

printed

## Footnote

The book was printed last year.","impreso

## Footnote

El libro fue impreso el año pasado."
"# Translate:

yogurt

## Footnote

I eat yogurt every morning.","yogurt

## Footnote

Como yogurt todas las mañanas."
"# Translate:

genocide

## Footnote

Genocide devastates entire communities irreparably.","genocidio

## Footnote

El genocidio devasta comunidades enteras de manera irreparable."
"# Translate:

to renew, renovate

## Footnote

We must renew our old kitchen.","renovar

## Footnote

Debemos renovar nuestra vieja cocina."
"# Translate:

governmental

## Footnote

Governmental policies affect public services.","gubernamental

## Footnote

Las políticas gubernamentales afectan los servicios públicos."
"# Translate:

subdued

## Footnote

The rebellion was quickly subdued.","sometido

## Footnote

La rebelión fue rápidamente sometida."
"# Translate:

to disappoint

## Footnote

I promised not to disappoint her.","decepcionar

## Footnote

Prometí no decepcionarla."
"# Translate:

plumber

## Footnote

The plumber fixed our leaking sink.","fontanero

## Footnote

El fontanero arregló nuestro fregadero que goteaba."
"# Translate:

amazes

## Footnote

Nature's beauty always amazes me.","asombra

## Footnote

La belleza de la naturaleza siempre me asombra."
"# Translate:

to wait for you

## Footnote

I'll be happy to wait for you.","esperarte

## Footnote

Estaré feliz de esperarte."
"# Translate:

elaborate, thorough

## Footnote

I need a thorough report.","elaborado

## Footnote

Necesito un informe elaborado."
"# Translate:

duly

## Footnote

He was duly informed of the changes.","debidamente

## Footnote

Fue debidamente informado de los cambios."
"# Translate:

irritable

## Footnote

He's irritable before his morning coffee.","irritable

## Footnote

Está irritable antes de su café matutino."
"# Translate:

I ignore

## Footnote

I ignore the constant noise.","ignoro

## Footnote

Ignoro el ruido constante."
"# Translate:

medium

## Footnote

Choose a medium pizza size.","mediano

## Footnote

Elige un tamaño de pizza mediano."
"# Translate:

added

## Footnote

Sugar was added to the recipe.","añadido

## Footnote

Se añadió azúcar a la receta."
"# Translate:

lukewarm

## Footnote

The soup arrived lukewarm, unfortunately.","tibio

## Footnote

La sopa llegó tibia, desafortunadamente."
"# Translate:

poisoning

## Footnote

Lead poisoning affects many children globally.","intoxicación

## Footnote

La intoxicación por plomo afecta a muchos niños en todo el mundo."
"# Translate:

to fry

## Footnote

I love to fry potatoes.","freír

## Footnote

Me encanta freír papas."
"# Translate:

favorable

## Footnote

The weather is favorable for a picnic.","favorable

## Footnote

El clima es favorable para un picnic."
"# Translate:

selected

## Footnote

She was selected for the scholarship.","seleccionado

## Footnote

Ella fue seleccionada para la beca."
"# Translate:

prefect

## Footnote

The prefect oversees the school's discipline.","prefecto

## Footnote

El prefecto supervisa la disciplina de la escuela."
"# Translate:

worked (subjunctive)

## Footnote

She didn't want me to work.","trabajara

## Footnote

Ella quería que yo no trabajara."
"# Translate:

projectile

## Footnote

The projectile shattered the window.","proyectil

## Footnote

El proyectil destrozó la ventana."
"# Translate:

peach

## Footnote

She savored a juicy peach slowly.","melocotón

## Footnote

Ella saboreó lentamente un melocotón jugoso."
"# Translate:

to demand

## Footnote

Customers demand quality service.","exigir

## Footnote

Los clientes exigen un servicio de calidad."
"# Translate:

you continue

## Footnote

You continue to impress me daily.","continúas

## Footnote

Continúas impresionándome a diario."
"# Translate:

to give it to you

## Footnote

I want to give it to you.","dártelo

## Footnote

Quiero dártelo."
