Question,Answer
"# Translate:

that

## Footnote

I know that you're right.","que

## Footnote

Sé que tienes razón."
"# Translate:

of, from

## Footnote

The queen of England.","de

## Footnote

La reina de Inglaterra."
"# Translate:

no, not

## Footnote

No, thank you.","no

## Footnote

No, gracias."
"# Translate:

to, at

## Footnote

I went to the store.","a

## Footnote

Fui a la tienda."
"# Translate:

the

## Footnote

The cat is on the table.","el

## Footnote

El gato está en la mesa."
"# Translate:

and

## Footnote

Bread and butter are delicious.","y

## Footnote

El pan y la mantequilla son deliciosos."
"# Translate:

in

## Footnote

She is in the house.","en

## Footnote

Ella está en la casa."
"# Translate:

for, by

## Footnote

It was made by you.","por

## Footnote

Fue hecho por ti."
"# Translate:

with

## Footnote

I went shopping with my friends.","con

## Footnote

Fui de compras con mis amigos."
"# Translate:

for, to

## Footnote

Gifts for everyone.","para

## Footnote

Regalos para todos."
"# Translate:

my

## Footnote

My cat is very playful.","mi

## Footnote

Mi gato es muy juguetón."
"# Translate:

if, whether

## Footnote

If you want, we can have some beers.","si

## Footnote

Si quieres, nos podemos tomar unas cervezas."
"# Translate:

yes

## Footnote

Yes, I will attend the meeting.","sí

## Footnote

Sí, asistiré a la reunión."
"# Translate:

but

## Footnote

I wanted tea, but got coffee.","pero

## Footnote

Quería té, pero me dieron café."
"# Translate:

well

## Footnote

She sings well in the choir.","bien

## Footnote

Ella canta bien en el coro."
"# Translate:

his, her, their

## Footnote

His book is on the table.","su

## Footnote

Su libro está en la mesa."
"# Translate:

I

## Footnote

I am learning Spanish.","yo

## Footnote

Yo estoy aprendiendo español."
"# Translate:

you

## Footnote

You are my best friend.","tú

## Footnote

Tú eres mi mejor amigo."
"# Translate:

of the, from the

## Footnote

Rodrigo is the doctor's brother.","del

## Footnote

Rodrigo es el hermano del doctor."
"# Translate:

here

## Footnote

I am here now.","aquí

## Footnote

Estoy aquí ahora."
"# Translate:

as, like

## Footnote

She sings as an angel would.","como

## Footnote

Ella canta como lo haría un ángel."
"# Translate:

to the, at the

## Footnote

She goes to the movie theater every Friday.","al

## Footnote

Ella va al cine todos los viernes."
"# Translate:

more, plus

## Footnote

I need more coffee, please.","más

## Footnote

Necesito más café, por favor."
"# Translate:

everything, all

## Footnote

She completed everything on her list.","todo

## Footnote

Ella completó todo en su lista."
"# Translate:

already, now

## Footnote

I've already finished my homework.","ya

## Footnote

Ya he terminado mi tarea."
"# Translate:

now, currently

## Footnote

I need help now, please.","ahora

## Footnote

Necesito ayuda ahora, por favor."
"# Translate:

something, anything

## Footnote

I need to find something.","algo

## Footnote

Necesito encontrar algo."
"# Translate:

like this, this way

## Footnote

Do it like this.","así

## Footnote

Hazlo así."
"# Translate:

good

## Footnote

She speaks good Spanish.","bueno

## Footnote

Ella habla buen español."
"# Translate:

when

## Footnote

Call me when you arrive.","cuando

## Footnote

Llámame cuando llegues."
