Question,Answer
"# Translate:

wrong

## Footnote

You chose the wrong answer.","equivocado

## Footnote

Elegiste la respuesta equivocada."
"# Translate:

public

## Footnote

The park is open to the public.","público

## Footnote

El parque está abierto al público."
"# Translate:

beer

## Footnote

He ordered a cold beer.","cerveza

## Footnote

Pidió una cerveza fría."
"# Translate:

kitchen

## Footnote

I love cooking in the kitchen.","cocina

## Footnote

Me encanta cocinar en la cocina."
"# Translate:

early

## Footnote

He arrived early to the meeting.","temprano

## Footnote

Llegó temprano a la reunión."
"# Translate:

to look, watch

## Footnote

Look at the beautiful sunset!","mirar

## Footnote

¡Mira el hermoso atardecer!"
"# Translate:

to drink

## Footnote

I need to drink water.","beber

## Footnote

Necesito beber agua."
"# Translate:

were, was (subjunctive)

## Footnote

If I were you, I'd go.","estuviera

## Footnote

Si yo estuviera en tu lugar, iría."
"# Translate:

handsome

## Footnote

He is a very handsome man.","apuesto

## Footnote

Él es un hombre muy apuesto."
"# Translate:

changed

## Footnote

He's changed, he's not the same.","cambiado

## Footnote

Él ha cambiado, ya no es el mismo."
"# Translate:

home

## Footnote

I miss my home deeply.","hogar

## Footnote

Extraño profundamente mi hogar."
"# Translate:

radio

## Footnote

Turn on the radio, please.","radio

## Footnote

Enciende la radio, por favor."
"# Translate:

except

## Footnote

Everyone arrived on time except Maria.","excepto

## Footnote

Todos llegaron a tiempo excepto María."
"# Translate:

to have dinner

## Footnote

We plan to have dinner at eight.","cenar

## Footnote

Planeamos cenar a las ocho."
"# Translate:

pleasant

## Footnote

The weather is very pleasant today.","agradable

## Footnote

El clima está muy agradable hoy."
"# Translate:

hot

## Footnote

The soup is too hot to eat.","caliente

## Footnote

La sopa está demasiado caliente para comerla."
"# Translate:

victim

## Footnote

He became a victim of fraud.","víctima

## Footnote

Se convirtió en víctima de fraude."
"# Translate:

trust

## Footnote

I trust you completely.","confiar

## Footnote

Confío plenamente en ti."
"# Translate:

respect

## Footnote

Treat everyone with respect always.","respeto

## Footnote

Trata a todos con respeto siempre."
"# Translate:

south

## Footnote

Drive straight, then turn south.","sur

## Footnote

Conduce recto, luego gira hacia el sur."
"# Translate:

meeting

## Footnote

The meeting was unexpectedly delightful.","encuentro

## Footnote

El encuentro fue inesperadamente agradable."
"# Translate:

commander

## Footnote

The commander issued new orders today.","comandante

## Footnote

El comandante emitió nuevas órdenes hoy."
"# Translate:

dance, ball

## Footnote

The dance starts at eight.","baile

## Footnote

El baile empieza a las ocho."
"# Translate:

topic, theme

## Footnote

Choose a topic for your essay.","tema

## Footnote

Elige un tema para tu ensayo."
"# Translate:

welcome

## Footnote

Welcome to our home!","bienvenido

## Footnote

¡Bienvenido a nuestro hogar!"
"# Translate:

saint

## Footnote

She was named after a saint.","santo

## Footnote

La nombraron en honor a un santo."
"# Translate:

trial

## Footnote

He faced trial for theft.","juicio

## Footnote

Se enfrentó a un juicio por robo."
"# Translate:

gun

## Footnote

He loaded the gun carefully.","pistola

## Footnote

Cargó la pistola con cuidado."
"# Translate:

level

## Footnote

Water reached the same level.","nivel

## Footnote

El agua alcanzó el mismo nivel."
"# Translate:

spoken, talked

## Footnote

She has spoken clearly.","hablado

## Footnote

Ella ha hablado claramente."
"# Translate:

station

## Footnote

The train arrived at the station.","estación

## Footnote

El tren llegó a la estación."
"# Translate:

back

## Footnote

She has a tattoo on her back.","espalda

## Footnote

Ella tiene un tatuaje en su espalda."
"# Translate:

pump, bomb

## Footnote

The pump fills the pool quickly.","bomba

## Footnote

La bomba llena la piscina rápidamente."
"# Translate:

difference

## Footnote

The difference is quite noticeable.","diferencia

## Footnote

La diferencia es bastante notable."
"# Translate:

reason, the why

## Footnote

What's the reason for your visit?","porqué

## Footnote

¿Cuál es el porqué de tu visita?"
"# Translate:

below

## Footnote

The cat slept below the bed.","debajo

## Footnote

El gato durmió debajo de la cama."
