Question,Answer
"# Translate:

lying down

## Footnote

He's lying down on the couch.","echado

## Footnote

Está echado en el sofá."
"# Translate:

bicycle

## Footnote

I ride my bicycle daily.","bicicleta

## Footnote

Monto mi bicicleta todos los días."
"# Translate:

use

## Footnote

I will use the computer now.","utilizar

## Footnote

Voy a utilizar la computadora ahora."
"# Translate:

product

## Footnote

The new product is very innovative.","producto

## Footnote

El nuevo producto es muy innovador."
"# Translate:

wizard

## Footnote

The wizard cast a powerful spell.","mago

## Footnote

El mago lanzó un hechizo poderoso."
"# Translate:

stay (command)

## Footnote

Stay strong during tough times.","mantente

## Footnote

Mantente fuerte durante los tiempos difíciles."
"# Translate:

lion

## Footnote

The lion roared loudly at dawn.","león

## Footnote

El león rugió fuerte al amanecer."
"# Translate:

you returned

## Footnote

You returned home late yesterday.","volviste

## Footnote

Volviste a casa tarde ayer."
"# Translate:

motorcycle

## Footnote

He rides his motorcycle every day.","moto

## Footnote

Él monta su moto todos los días."
"# Translate:

lonely

## Footnote

She felt lonely without her friends.","solitario

## Footnote

Se sintió solitaria sin sus amigos."
"# Translate:

grain

## Footnote

A grain of rice fell.","grano

## Footnote

Un grano de arroz cayó."
"# Translate:

international

## Footnote

She attended an international conference.","internacional

## Footnote

Ella asistió a una conferencia internacional."
"# Translate:

edge

## Footnote

She sat at the cliff's edge.","borde

## Footnote

Ella se sentó al borde del acantilado."
"# Translate:

to sound

## Footnote

It sounds like a good idea.","sonar

## Footnote

Suena como una buena idea."
"# Translate:

forensic

## Footnote

Forensic evidence solved the case.","forense

## Footnote

La evidencia forense resolvió el caso."
"# Translate:

sweater

## Footnote

She knitted a beautiful blue sweater.","jersey

## Footnote

Ella tejió un hermoso jersey azul."
"# Translate:

take me (command)

## Footnote

Take me to the party, please.","llévame

## Footnote

Llévame a la fiesta, por favor."
"# Translate:

tested

## Footnote

The vaccine was tested extensively.","probado

## Footnote

La vacuna fue probada extensamente."
"# Translate:

you will find

## Footnote

You will find the keys on the table.","encontrarás

## Footnote

Encontrarás las llaves en la mesa."
"# Translate:

neighborhood

## Footnote

I love our peaceful neighborhood.","vecindario

## Footnote

Me encanta nuestro vecindario tranquilo."
"# Translate:

created

## Footnote

She's created a beautiful painting.","creado

## Footnote

Ella ha creado una pintura hermosa."
"# Translate:

fifteen

## Footnote

She turned fifteen last month.","quince

## Footnote

Ella cumplió quince el mes pasado."
"# Translate:

profile

## Footnote

Check his profile for more details.","perfil

## Footnote

Revisa su perfil para más detalles."
"# Translate:

appear

## Footnote

Stars appear at night.","aparecer

## Footnote

Las estrellas aparecen por la noche."
"# Translate:

locked up

## Footnote

He was locked up for years.","encerrado

## Footnote

Estuvo encerrado durante años."
"# Translate:

find, discover

## Footnote

I hope to find the treasure.","hallar

## Footnote

Espero hallar el tesoro."
"# Translate:

garage

## Footnote

I parked my car in the garage.","garaje

## Footnote

Aparqué mi coche en el garaje."
"# Translate:

picture

## Footnote

Hang the picture on the wall.","cuadro

## Footnote

Cuelga el cuadro en la pared."
"# Translate:

existence

## Footnote

Questioning the existence of aliens.","existencia

## Footnote

Cuestionando la existencia de los extraterrestres."
"# Translate:

destruction

## Footnote

The hurricane caused widespread destruction.","destrucción

## Footnote

El huracán causó destrucción generalizada."
"# Translate:

to send

## Footnote

Please send the package today.","mandar

## Footnote

Por favor, manda el paquete hoy."
"# Translate:

impact

## Footnote

The news had a huge impact.","impacto

## Footnote

La noticia tuvo un gran impacto."
"# Translate:

destroyed

## Footnote

The hurricane destroyed the entire village.","destruido

## Footnote

El huracán ha destruido el pueblo entero."
"# Translate:

pretend

## Footnote

Kids often pretend to be superheroes.","fingir

## Footnote

Los niños suelen fingir ser superhéroes."
"# Translate:

to laugh

## Footnote

We laugh together every single day.","reír

## Footnote

Nos reímos juntos todos los días."
"# Translate:

demand

## Footnote

Prices rise as demand increases.","demanda

## Footnote

Los precios suben a medida que la demanda aumenta."
"# Translate:

cheap

## Footnote

This shirt was surprisingly cheap.","barato

## Footnote

Esta camisa fue sorprendentemente barata."
"# Translate:

chef

## Footnote

The chef prepared a delicious meal.","chef

## Footnote

El chef preparó una comida deliciosa."
"# Translate:

contest

## Footnote

She won the art contest easily.","concurso

## Footnote

Ella ganó el concurso de arte fácilmente."
"# Translate:

worry

## Footnote

Money is my main worry.","preocupación

## Footnote

El dinero es mi principal preocupación."
"# Translate:

culture

## Footnote

Culture shapes our identity.","cultura

## Footnote

La cultura moldea nuestra identidad."
"# Translate:

electricity

## Footnote

Electricity powers our modern world.","electricidad

## Footnote

La electricidad alimenta nuestro mundo moderno."
"# Translate:

Wednesday

## Footnote

We have a meeting on Wednesday.","miércoles

## Footnote

Tenemos una reunión el miércoles."
"# Translate:

attractive

## Footnote

She found the painting very attractive.","atractivo

## Footnote

Ella encontró el cuadro muy atractivo."
"# Translate:

oxygen

## Footnote

Plants produce oxygen during photosynthesis.","oxígeno

## Footnote

Las plantas producen oxígeno durante la fotosíntesis."
"# Translate:

I start

## Footnote

I start my day with coffee.","empiezo

## Footnote

Empiezo mi día con café."
"# Translate:

explode

## Footnote

The balloon will explode if overinflated.","explotar

## Footnote

El globo explotará si se infla demasiado."
"# Translate:

he/she grabs

## Footnote

She grabs the book quickly.","agarra

## Footnote

Ella agarra el libro rápidamente."
"# Translate:

officially

## Footnote

It's officially open to the public.","oficialmente

## Footnote

Está oficialmente abierto al público."
"# Translate:

nephew

## Footnote

My nephew loves playing soccer.","sobrino

## Footnote

A mi sobrino le encanta jugar al fútbol."
"# Translate:

appropriate

## Footnote

Choose an appropriate outfit.","apropiado

## Footnote

Elige un atuendo apropiado."
"# Translate:

sacrifice

## Footnote

She made a huge sacrifice for love.","sacrificio

## Footnote

Ella hizo un gran sacrificio por amor."
"# Translate:

procedure

## Footnote

Follow the procedure carefully.","procedimiento

## Footnote

Sigue el procedimiento con cuidado."
"# Translate:

to ask you

## Footnote

I came to ask you a favor.","pedirte

## Footnote

Vine a pedirte un favor."
