Question,Answer
"# Translate:

to prepare, to make

## Footnote

Making cookies is very easy.","elaborar

## Footnote

Elaborar galletas es muy fácil."
"# Translate:

to bake

## Footnote

I love to bake cookies.","hornear

## Footnote

Me encanta hornear galletas."
"# Translate:

authenticity

## Footnote

Her jewelry's authenticity was unquestionable.","autenticidad

## Footnote

La autenticidad de sus joyas era incuestionable."
"# Translate:

agreement

## Footnote

They reached an agreement quickly.","convenio

## Footnote

Llegaron a un convenio rápidamente."
"# Translate:

to embarrass

## Footnote

He managed to embarrass his sister.","avergonzar

## Footnote

Logró avergonzar a su hermana."
"# Translate:

defrauded

## Footnote

He felt defrauded by the company.","defraudado

## Footnote

Se sintió defraudado por la empresa."
"# Translate:

speaker

## Footnote

Turn up the speaker volume.","parlante

## Footnote

Sube el volumen del parlante."
"# Translate:

exhaustion

## Footnote

Exhaustion overcame her after the marathon.","agotamiento

## Footnote

El agotamiento la venció después del maratón."
"# Translate:

bumped into

## Footnote

I have bumped into an old friend.","topado

## Footnote

Me he topado con un viejo amigo."
"# Translate:

drip

## Footnote

The faucet's drip kept me awake.","goteo

## Footnote

El goteo del grifo me mantuvo despierto."
"# Translate:

seagull

## Footnote

A seagull stole my sandwich.","gaviota

## Footnote

Una gaviota me robó mi sándwich."
"# Translate:

home, house (adjective)

## Footnote

He's on house arrest.","domiciliario

## Footnote

Tiene arresto domiciliario."
"# Translate:

Scottish

## Footnote

She wore a beautiful Scottish kilt.","escocesa

## Footnote

Ella llevaba un hermoso kilt escocés."
"# Translate:

miraculously

## Footnote

He miraculously survived the accident.","milagrosamente

## Footnote

Él sobrevivió al accidente milagrosamente."
"# Translate:

burning

## Footnote

Her eyes reflected a burning passion.","ardor

## Footnote

Sus ojos reflejaban un ardor apasionado."
"# Translate:

resplendent

## Footnote

The bride looked resplendent in white.","resplandeciente

## Footnote

La novia lucía resplandeciente de blanco."
"# Translate:

you shouted

## Footnote

Why did you shout at me?","gritaste

## Footnote

¿Por qué me gritaste?"
"# Translate:

earphone

## Footnote

I lost my earphone yesterday.","auricular

## Footnote

Perdí mi auricular ayer."
"# Translate:

I drew

## Footnote

I drew a dog yesterday.","dibujé

## Footnote

Ayer dibujé un perro."
"# Translate:

lucrative

## Footnote

Investing in stocks can be lucrative.","lucrativo

## Footnote

Invertir en acciones puede ser lucrativo."
"# Translate:

spoiled

## Footnote

He's so spoiled by his grandparents.","consentido

## Footnote

Está tan consentido por sus abuelos."
"# Translate:

incomprehensible

## Footnote

His explanation was utterly incomprehensible.","incomprensible

## Footnote

Su explicación fue totalmente incomprensible."
"# Translate:

to mock

## Footnote

They mock him relentlessly at school.","burlarse

## Footnote

Se burlan de él sin cesar en la escuela."
"# Translate:

elevation

## Footnote

The mountain's elevation is impressive.","elevación

## Footnote

La elevación de la montaña es impresionante."
"# Translate:

sailboat

## Footnote

We sailed the sailboat at dawn.","velero

## Footnote

Navegamos el velero al amanecer."
"# Translate:

to amend

## Footnote

We must amend the document errors.","enmendar

## Footnote

Debemos enmendar los errores del documento."
"# Translate:

to raise

## Footnote

Raise your hand if you agree.","alzar

## Footnote

Alza la mano si estás de acuerdo."
"# Translate:

you will ask

## Footnote

Tomorrow, you will ask for help.","pedirás

## Footnote

Mañana, pedirás ayuda."
"# Translate:

servitude

## Footnote

He was born into servitude.","servidumbre

## Footnote

Nació en la servidumbre."
"# Translate:

to seem to you

## Footnote

This may seem strange to you.","parecerte

## Footnote

Esto puede parecerte extraño."
"# Translate:

detergent

## Footnote

I bought liquid detergent yesterday.","detergente

## Footnote

Compré detergente líquido ayer."
"# Translate:

confined

## Footnote

The paramilitaries confined the enemies in overcrowded cells.","confinado

## Footnote

Los paramilitares confinaron a los enemigos en unas celdas hacinadas."
"# Translate:

meter

## Footnote

Check the gas meter monthly.","medidor

## Footnote

Revisa el medidor de gas mensualmente."
"# Translate:

fails

## Footnote

The plan always fails at execution.","fracasa

## Footnote

El plan siempre fracasa en la ejecución."
"# Translate:

lumbar

## Footnote

He suffers from lumbar pain frequently.","lumbar

## Footnote

Él sufre de dolor lumbar frecuentemente."
"# Translate:

keep it (imperative, usted)

## Footnote

Keep it safe and secure.","manténgalo

## Footnote

Manténgalo seguro y protegido."
"# Translate:

to head toward (I)

## Footnote

I need to head home.","dirigirme

## Footnote

Necesito dirigirme a casa."
"# Translate:

inopportune

## Footnote

His call came at an inopportune moment.","inoportuno

## Footnote

Su llamada llegó en un momento inoportuno."
"# Translate:

climax

## Footnote

The movie's climax was breathtaking.","clímax

## Footnote

El clímax de la película fue impresionante."
"# Translate:

bumper

## Footnote

The car's bumper was severely dented.","parachoques

## Footnote

El parachoques del coche estaba gravemente abollado."
"# Translate:

to peel

## Footnote

I need to peel the potatoes.","pelar

## Footnote

Necesito pelar las papas."
"# Translate:

bipolar

## Footnote

She was diagnosed with bipolar disorder.","bipolar

## Footnote

Ella fue diagnosticada con trastorno bipolar."
"# Translate:

swarm

## Footnote

A swarm of bees invaded the garden.","enjambre

## Footnote

Un enjambre de abejas invadió el jardín."
"# Translate:

dollar

## Footnote

I found a dollar on the ground.","dólar

## Footnote

Encontré un dólar en el suelo."
