Question,Answer
"# Translate:

to surge

## Footnote

The crowd surges forward.","хлынуть

## Footnote

Толпа хлынула вперёд."
"# Translate:

caring

## Footnote

She is a caring mother.","заботливый

## Footnote

Она заботливая мать."
"# Translate:

informative

## Footnote

The documentary was very informative.","познавательный

## Footnote

Документальный фильм был очень познавательным."
"# Translate:

Kursk

## Footnote

Kursk is a city.","Курск

## Footnote

Курск — это город."
"# Translate:

to heat

## Footnote

We need to heat the house.","топить

## Footnote

Нам нужно топить дом."
"# Translate:

subject-specific

## Footnote

This is a subject-specific course.","предметный

## Footnote

Это предметный курс."
"# Translate:

adjacent

## Footnote

The rooms are adjacent.","смежный

## Footnote

Комнаты смежные."
"# Translate:

tile

## Footnote

The bathroom wall is covered in tile.","плитка

## Footnote

Стена в ванной покрыта плиткой."
"# Translate:

torn

## Footnote

Her dress is torn.","рваный

## Footnote

Её платье рваное."
"# Translate:

radioactive

## Footnote

The soil became radioactive after the accident.","радиоактивный

## Footnote

Почва стала радиоактивной после аварии."
"# Translate:

quota

## Footnote

She exceeded her sales quota easily.","квота

## Footnote

Она легко превысила свою квоту продаж."
"# Translate:

orator

## Footnote

The orator spoke to the people.","оратор

## Footnote

Оратор говорил с народом."
"# Translate:

slice

## Footnote

I'll slice the bread for dinner.","нарезать

## Footnote

Я нарежу хлеб на ужин."
"# Translate:

cigarette butt

## Footnote

He stepped on the cigarette butt.","окурок

## Footnote

Он наступил на окурок."
"# Translate:

bend down

## Footnote

Please bend down.","нагнуться

## Footnote

Пожалуйста, нагнитесь."
"# Translate:

to be viewed

## Footnote

This file is viewed often.","просматриваться

## Footnote

Этот файл часто просматривается."
"# Translate:

make a lot of

## Footnote

He managed to make a lot of mistakes.","наделать

## Footnote

Он успел наделать много ошибок."
"# Translate:

handle

## Footnote

The door handle is cold.","рукоятка

## Footnote

Рукоятка двери холодная."
"# Translate:

gay

## Footnote

He is openly gay.","гей

## Footnote

Он открыто гей."
"# Translate:

potentially

## Footnote

This is potentially dangerous.","потенциально

## Footnote

Это потенциально опасно."
"# Translate:

to squint

## Footnote

He squints in the sun.","щуриться

## Footnote

Он щурится на солнце."
"# Translate:

astride

## Footnote

She sat astride the horse.","верхом

## Footnote

Она сидела верхом на лошади."
"# Translate:

bearded

## Footnote

The bearded man smiled.","бородатый

## Footnote

Бородатый мужчина улыбнулся."
"# Translate:

homogeneous

## Footnote

The mixture is homogeneous.","однородный

## Footnote

Смесь однородная."
"# Translate:

watermelon

## Footnote

I love eating watermelon in summer.","арбуз

## Footnote

Я люблю есть арбуз летом."
"# Translate:

ulcer

## Footnote

He has an ulcer.","язва

## Footnote

У него язва."
"# Translate:

willful

## Footnote

He is a willful boy.","своевольный

## Footnote

Он своевольный мальчик."
"# Translate:

boisterous

## Footnote

The boy's boisterous laughter filled the room.","буйный

## Footnote

Буйный смех мальчика наполнил комнату."
