Question,Answer
"# Translate:

leading

## Footnote

He is the leading expert.","ведущий

## Footnote

Он ведущий эксперт."
"# Translate:

repeat

## Footnote

Please repeat the question.","повторять

## Footnote

Пожалуйста, повторите вопрос."
"# Translate:

domestic

## Footnote

I bought domestic products.","отечественный

## Footnote

Я купил отечественные продукты."
"# Translate:

owner

## Footnote

The owner is in the house.","владелец

## Footnote

Владелец в доме."
"# Translate:

equipment

## Footnote

The equipment is new.","оборудование

## Footnote

Оборудование новое."
"# Translate:

trouble

## Footnote

This is big trouble.","беда

## Footnote

Это большая беда."
"# Translate:

to report

## Footnote

I report the news.","сообщать

## Footnote

Я сообщаю новость."
"# Translate:

ahead

## Footnote

The house is ahead.","впереди

## Footnote

Дом впереди."
"# Translate:

scream

## Footnote

I heard a scream.","крик

## Footnote

Я услышал крик."
"# Translate:

uncle

## Footnote

My uncle loves fish.","дядя

## Footnote

Мой дядя любит рыбу."
"# Translate:

indicator

## Footnote

This is an important economic indicator.","показатель

## Footnote

Это важный экономический показатель."
"# Translate:

develop

## Footnote

He develops fast.","развиваться

## Footnote

Он развивается быстро."
"# Translate:

formation

## Footnote

The formation of the group is important.","формирование

## Footnote

Формирование группы важно."
"# Translate:

signal

## Footnote

I see the signal.","сигнал

## Footnote

Я вижу сигнал."
"# Translate:

appoint

## Footnote

They will appoint a new director soon.","назначить

## Footnote

Они скоро назначат нового директора."
"# Translate:

emanate

## Footnote

Light seemed to emanate from the house.","исходить

## Footnote

Казалось, свет исходил от дома."
"# Translate:

grass

## Footnote

The dog is on the grass.","трава

## Footnote

Собака на траве."
"# Translate:

treatment

## Footnote

The treatment was effective.","лечение

## Footnote

Лечение было эффективным."
"# Translate:

box

## Footnote

The tools are in the box.","ящик

## Footnote

Инструменты в ящике."
"# Translate:

institution

## Footnote

The institution opens in the morning.","учреждение

## Footnote

Учреждение открывается утром."
"# Translate:

castle

## Footnote

The old castle stood on the mountain.","замок

## Footnote

Старый замок стоял на горе."
"# Translate:

impact

## Footnote

I feel the impact.","воздействие

## Footnote

Я чувствую воздействие."
"# Translate:

chair

## Footnote

I sat on the chair quietly.","стул

## Footnote

Я сидел на стуле тихо."
"# Translate:

slightly

## Footnote

He smiled slightly.","слегка

## Footnote

Он слегка улыбнулся."
"# Translate:

abyss

## Footnote

He looked into the abyss.","пропасть

## Footnote

Он смотрел в пропасть."
"# Translate:

accordingly

## Footnote

Act accordingly.","соответственно

## Footnote

Действуйте соответственно."
"# Translate:

fairy tale

## Footnote

She loved reading fairy tales.","сказка

## Footnote

Она любила читать сказки."
"# Translate:

distance

## Footnote

The distance is large.","расстояние

## Footnote

Расстояние большое."
"# Translate:

evil

## Footnote

I see evil in this.","зло

## Footnote

Я вижу зло в этом."
"# Translate:

noise

## Footnote

The noise on the street was strong.","шум

## Footnote

Шум на улице был сильным."
"# Translate:

prove

## Footnote

The fact will prove it.","доказать

## Footnote

Факт докажет это."
"# Translate:

calm

## Footnote

She was calm.","спокойный

## Footnote

Она была спокойной."
"# Translate:

digit

## Footnote

Write the digit.","цифра

## Footnote

Напишите цифру."
"# Translate:

to form

## Footnote

The opinion formed.","сложиться

## Footnote

Мнение сложилось."
"# Translate:

pier

## Footnote

We walked along the pier.","мол

## Footnote

Мы шли по молу."
"# Translate:

disk

## Footnote

The file is on the disk.","диск

## Footnote

Файл лежит на диске."
"# Translate:

convenient

## Footnote

The place is very convenient.","удобный

## Footnote

Место очень удобное."
"# Translate:

to change

## Footnote

Everything can change.","меняться

## Footnote

Всё может меняться."
"# Translate:

evaluate

## Footnote

We want to evaluate the situation.","оценить

## Footnote

Мы хотим оценить ситуацию."
"# Translate:

coffee

## Footnote

I need coffee in the morning.","кофе

## Footnote

Мне нужен кофе утром."
"# Translate:

neck

## Footnote

I feel pain in my neck.","шея

## Footnote

Я чувствую боль в шее."
"# Translate:

earlier

## Footnote

I arrived earlier than expected.","ранее

## Footnote

Я прибыл ранее, чем ожидалось."
"# Translate:

chance

## Footnote

This is a good chance.","шанс

## Footnote

Это хороший шанс."
"# Translate:

booklet

## Footnote

She has a small booklet.","книжка

## Footnote

У неё есть маленькая книжка."
"# Translate:

player

## Footnote

The player is on the field.","игрок

## Footnote

Игрок на поле."
"# Translate:

to prepare

## Footnote

I need to prepare for work.","готовиться

## Footnote

Мне нужно готовиться к работе."
"# Translate:

reading

## Footnote

Reading is important.","чтение

## Footnote

Чтение важно."
"# Translate:

staircase

## Footnote

The old house has a staircase.","лестница

## Footnote

В старом доме есть лестница."
"# Translate:

boat

## Footnote

We are in the boat.","лодка

## Footnote

Мы в лодке."
"# Translate:

outside

## Footnote

We met outside the city limits.","вне

## Footnote

Мы встретились вне городских пределов."
"# Translate:

to collect

## Footnote

She loves to collect books.","собирать

## Footnote

Она любит собирать книги."
"# Translate:

pressure

## Footnote

The pressure is high.","давление

## Footnote

Давление высокое."
"# Translate:

literally

## Footnote

He literally said that.","буквально

## Footnote

Он буквально сказал это."
"# Translate:

consumer

## Footnote

The consumer wants a new product.","потребитель

## Footnote

Потребитель хочет новый продукт."
"# Translate:

murder

## Footnote

This murder is a crime.","убийство

## Footnote

Это убийство — преступление."
"# Translate:

religious

## Footnote

She is deeply religious.","религиозный

## Footnote

Она глубоко религиозна."
"# Translate:

to end

## Footnote

The movie will end soon.","закончиться

## Footnote

Фильм скоро закончится."
"# Translate:

piece

## Footnote

I want a piece of bread.","кусок

## Footnote

Я хочу кусок хлеба."
"# Translate:

strategy

## Footnote

Our strategy led to victory.","стратегия

## Footnote

Наша стратегия привела к победе."
"# Translate:

dignity

## Footnote

He has dignity.","достоинство

## Footnote

У него есть достоинство."
"# Translate:

series

## Footnote

This is a series of events.","серия

## Footnote

Это серия событий."
"# Translate:

upper

## Footnote

She chose the upper floor.","верхний

## Footnote

Она выбрала верхний этаж."
"# Translate:

found

## Footnote

They want to found a new school.","основать

## Footnote

Они хотят основать новую школу."
