Question,Answer
"# Translate:

regulate

## Footnote

We must regulate the water flow.","регулировать

## Footnote

Мы должны регулировать поток воды."
"# Translate:

axis

## Footnote

This is the axis of the wheel.","ось

## Footnote

Это ось колеса."
"# Translate:

heavy

## Footnote

This is heavy labor.","тяжкий

## Footnote

Это тяжкий труд."
"# Translate:

plane

## Footnote

Draw a line on the plane.","плоскость

## Footnote

Нарисуйте линию на плоскости."
"# Translate:

to reveal

## Footnote

He will not reveal the secret.","раскрывать

## Footnote

Он не раскроет секрет."
"# Translate:

secure

## Footnote

Secure the painting on the wall.","закрепить

## Footnote

Закрепите картину на стене."
"# Translate:

to arrive by air

## Footnote

They will arrive by air tomorrow.","прилететь

## Footnote

Они прилетят завтра."
"# Translate:

annual

## Footnote

The annual report is ready.","годовой

## Footnote

Годовой доклад готов."
"# Translate:

hobby

## Footnote

Music is my favorite hobby.","увлечение

## Footnote

Музыка - моё любимое увлечение."
"# Translate:

examination

## Footnote

The examination showed a problem.","обследование

## Footnote

Обследование показало проблему."
"# Translate:

firewood

## Footnote

We need firewood for the evening.","дрова

## Footnote

Нам нужны дрова на вечер."
"# Translate:

madam

## Footnote

Good evening, madam, how are you?","мадам

## Footnote

Добрый вечер, мадам, как вы?"
"# Translate:

retreat

## Footnote

The army decided to retreat quickly.","отступить

## Footnote

Армия решила быстро отступить."
"# Translate:

terrorism

## Footnote

Terrorism is a great danger.","терроризм

## Footnote

Терроризм - большая опасность."
"# Translate:

respondent

## Footnote

The respondent gave an answer.","респондент

## Footnote

Респондент дал ответ."
"# Translate:

rite

## Footnote

The wedding rite was short.","обряд

## Footnote

Обряд свадьбы был короткий."
"# Translate:

publisher

## Footnote

The publisher released a new novel.","издатель

## Footnote

Издатель выпустил новый роман."
"# Translate:

betray

## Footnote

He chose to betray his friend.","предать

## Footnote

Он решил предать своего друга."
"# Translate:

resignation

## Footnote

He announced his resignation yesterday.","отставка

## Footnote

Он объявил о своей отставке вчера."
"# Translate:

headline

## Footnote

I read the headline in the newspaper.","заголовок

## Footnote

Я прочитал заголовок в газете."
"# Translate:

improve

## Footnote

We must improve our work.","улучшить

## Footnote

Мы должны улучшить нашу работу."
"# Translate:

occasionally

## Footnote

I occasionally eat bread.","изредка

## Footnote

Я изредка ем хлеб."
"# Translate:

delegation

## Footnote

The delegation arrived on Monday morning.","делегация

## Footnote

Делегация прибыла в понедельник утром."
"# Translate:

tram

## Footnote

I take the tram to work.","трамвай

## Footnote

Я езжу на трамвае на работу."
"# Translate:

envy

## Footnote

She feels envy of her friend.","зависть

## Footnote

Она чувствует зависть к другу."
"# Translate:

luxurious

## Footnote

She stayed in a luxurious hotel.","роскошный

## Footnote

Она остановилась в роскошной гостинице."
"# Translate:

to express oneself

## Footnote

She wanted to express herself clearly.","высказаться

## Footnote

Она хотела ясно высказаться."
"# Translate:

outskirts

## Footnote

They live on the outskirts of town.","окраина

## Footnote

Они живут на окраине города."
"# Translate:

comedy

## Footnote

I love watching a good comedy.","комедия

## Footnote

Мне нравится смотреть хорошую комедию."
"# Translate:

economist

## Footnote

The economist spoke about the market.","экономист

## Footnote

Экономист говорил о рынке."
"# Translate:

parliamentary

## Footnote

The parliamentary elections are today.","парламентский

## Footnote

Парламентские выборы сегодня."
"# Translate:

specificity

## Footnote

The specificity of this work is clear.","специфика

## Footnote

Специфика этой работы ясная."
"# Translate:

functioning

## Footnote

The functioning of the system is good.","функционирование

## Footnote

Функционирование системы хорошее."
"# Translate:

turn off

## Footnote

Please turn off the lights.","выключить

## Footnote

Пожалуйста, выключите свет."
