Question,Answer
"# Translate:

advertising

## Footnote

This is an advertising campaign.","рекламный

## Footnote

Это рекламная кампания."
"# Translate:

criminal

## Footnote

This is a criminal case.","уголовный

## Footnote

Это уголовное дело."
"# Translate:

to be determined

## Footnote

The price is determined here.","определяться

## Footnote

Цена определяется здесь."
"# Translate:

witness

## Footnote

He was a witness to the crime.","свидетель

## Footnote

Он был свидетелем преступления."
"# Translate:

kilogram

## Footnote

I need a kilogram of bread.","килограмм

## Footnote

Мне нужен килограмм хлеба."
"# Translate:

exam

## Footnote

I passed the exam successfully.","экзамен

## Footnote

Я успешно сдал экзамен."
"# Translate:

derive

## Footnote

We can derive the formula easily.","вывести

## Footnote

Мы можем легко вывести формулу."
"# Translate:

pull

## Footnote

Pull the door to open it.","тянуть

## Footnote

Надо тянуть дверь, чтобы открыть её."
"# Translate:

manager

## Footnote

The manager opened the meeting.","менеджер

## Footnote

Менеджер открыл встречу."
"# Translate:

cycle

## Footnote

This cycle is important.","цикл

## Footnote

Этот цикл важен."
"# Translate:

surprise

## Footnote

Her gift was a pleasant surprise.","удивление

## Footnote

Её подарок был приятным удивлением."
"# Translate:

Jewish

## Footnote

This is a Jewish holiday.","еврейский

## Footnote

Это еврейский праздник."
"# Translate:

reasonable

## Footnote

His demands were quite reasonable.","разумный

## Footnote

Его требования были вполне разумны."
"# Translate:

investment

## Footnote

This is a good investment.","инвестиция

## Footnote

Это хорошая инвестиция."
"# Translate:

inscription

## Footnote

There was an inscription on the wall.","надпись

## Footnote

На стене была надпись."
"# Translate:

to happen

## Footnote

This can happen.","случаться

## Footnote

Это может случаться."
"# Translate:

bag

## Footnote

Her bag is everywhere.","сумка

## Footnote

Её сумка везде."
"# Translate:

gold

## Footnote

I have gold.","золото

## Footnote

У меня есть золото."
"# Translate:

cigarette

## Footnote

He wants a cigarette.","сигарета

## Footnote

Он хочет сигарету."
"# Translate:

successful

## Footnote

He is a successful entrepreneur.","успешный

## Footnote

Он успешный предприниматель."
"# Translate:

to take away

## Footnote

I want to take away your keys.","забрать

## Footnote

Я хочу забрать твои ключи."
"# Translate:

quite a bit

## Footnote

He reads quite a bit every day.","немало

## Footnote

Он каждый день читает немало."
"# Translate:

cloud

## Footnote

The sky is full of clouds.","облако

## Footnote

Небо полно облаков."
"# Translate:

quote

## Footnote

This is a famous quote.","цитата

## Footnote

Это известная цитата."
"# Translate:

stripe

## Footnote

The wall has a red stripe.","полоса

## Footnote

На стене есть красная полоса."
"# Translate:

rating

## Footnote

The movie's rating was low.","рейтинг

## Footnote

Рейтинг фильма был низким."
"# Translate:

implement

## Footnote

We will implement the plan tomorrow.","реализовать

## Footnote

Мы реализуем план завтра."
"# Translate:

instruction

## Footnote

Follow the instruction carefully.","указание

## Footnote

Следуйте указанию внимательно."
"# Translate:

forced

## Footnote

He was forced to apologize.","вынужденный

## Footnote

Он был вынужден извиниться."
"# Translate:

warrior

## Footnote

The warrior was ready for war.","воин

## Footnote

Воин был готов к войне."
"# Translate:

atmosphere

## Footnote

The atmosphere protects the Earth.","атмосфера

## Footnote

Атмосфера защищает Землю."
"# Translate:

manage

## Footnote

We'll manage without help.","обойтись

## Footnote

Мы можем обойтись без помощи."
