Question,Answer
"# Translate:

conflict

## Footnote

This is a conflict.","конфликт

## Footnote

Это конфликт."
"# Translate:

previous

## Footnote

Check the previous page again.","предыдущий

## Footnote

Проверьте предыдущую страницу снова."
"# Translate:

gift

## Footnote

I received a gift today.","подарок

## Footnote

Сегодня я получил подарок."
"# Translate:

to forget

## Footnote

I forget your name.","забывать

## Footnote

Я забываю ваше имя."
"# Translate:

wonderfully

## Footnote

She lives wonderfully.","прекрасно

## Footnote

Она прекрасно живёт."
"# Translate:

smell

## Footnote

I like the smell of flowers.","запах

## Footnote

Мне нравится запах цветов."
"# Translate:

to ride

## Footnote

I ride a horse.","ездить

## Footnote

Я езжу на лошади."
"# Translate:

perhaps

## Footnote

Perhaps I will come.","пожалуй

## Footnote

Пожалуй, я приду."
"# Translate:

camera

## Footnote

Bring your camera tomorrow.","камера

## Footnote

Принеси завтра свою камеру."
"# Translate:

mystery

## Footnote

The end was a mystery.","тайна

## Footnote

Конец был тайной."
"# Translate:

crime

## Footnote

He committed a crime.","преступление

## Footnote

Он совершил преступление."
"# Translate:

execution

## Footnote

Execution of the plan is important.","выполнение

## Footnote

Выполнение плана важно."
"# Translate:

era

## Footnote

A new era began.","эпоха

## Footnote

Началась новая эпоха."
"# Translate:

hospital

## Footnote

She works at the hospital.","больница

## Footnote

Она работает в больнице."
"# Translate:

exhibition

## Footnote

The art exhibition is tomorrow.","выставка

## Footnote

Выставка искусства завтра."
"# Translate:

issue

## Footnote

The last issue arrived.","выпуск

## Footnote

Последний выпуск прибыл."
"# Translate:

literary

## Footnote

This is a literary text.","литературный

## Footnote

Это литературный текст."
"# Translate:

link

## Footnote

Please send the link.","ссылка

## Footnote

Пожалуйста, отправьте ссылку."
"# Translate:

respect

## Footnote

I have respect for you.","уважение

## Footnote

У меня есть уважение к вам."
"# Translate:

consequence

## Footnote

I know the consequence.","последствие

## Footnote

Я знаю последствие."
"# Translate:

creative

## Footnote

She has a creative mind.","творческий

## Footnote

У неё творческий ум."
"# Translate:

background

## Footnote

Music played in the background.","фон

## Footnote

Музыка играла на фоне."
"# Translate:

educational

## Footnote

This is an educational book.","учебный

## Footnote

Это учебная книга."
"# Translate:

detail

## Footnote

I know every detail.","деталь

## Footnote

Я знаю каждую деталь."
"# Translate:

seems

## Footnote

It seems that he is here.","похоже

## Footnote

Похоже, что он здесь."
"# Translate:

weight

## Footnote

The weight is great.","вес

## Footnote

Вес большой."
"# Translate:

bus

## Footnote

The bus arrived in the morning.","автобус

## Footnote

Автобус прибыл утром."
"# Translate:

request

## Footnote

I sent a request yesterday.","просьба

## Footnote

Я отправил просьбу вчера."
"# Translate:

radio

## Footnote

Turn on the radio, please.","радио

## Footnote

Включите радио, пожалуйста."
