Question,Answer
"# Translate:

grammatical

## Footnote

This sentence has a grammatical error.","грамматический

## Footnote

В этом предложении есть грамматическая ошибка."
"# Translate:

to be released

## Footnote

New books are to be released every month.","выпускаться

## Footnote

Новые книги должны выпускаться каждый месяц."
"# Translate:

elastic band

## Footnote

I lost my elastic band.","резинка

## Footnote

Я потерял свою резинку."
"# Translate:

adjoin

## Footnote

The garden adjoins the house.","прилегать

## Footnote

Сад прилегает к дому."
"# Translate:

bookmark

## Footnote

I lost my bookmark.","закладка

## Footnote

Я потерял свою закладку."
"# Translate:

unforgettable

## Footnote

It was an unforgettable day.","незабываемый

## Footnote

Это был незабываемый день."
"# Translate:

tease

## Footnote

She loves to tease her brother.","дразнить

## Footnote

Она любит дразнить своего брата."
"# Translate:

to intersect

## Footnote

The roads intersect here.","пересекаться

## Footnote

Дороги пересекаются здесь."
"# Translate:

power station

## Footnote

The power station is large.","электростанция

## Footnote

Электростанция большая."
"# Translate:

parody

## Footnote

This book is a parody.","пародия

## Footnote

Эта книга — пародия."
"# Translate:

quay

## Footnote

The boat is at the quay.","причал

## Footnote

Лодка у причала."
"# Translate:

inquire

## Footnote

May I inquire about your health?","осведомиться

## Footnote

Могу ли я осведомиться о вашем здоровье?"
"# Translate:

to take a closer look

## Footnote

I wanted to take a closer look.","присмотреться

## Footnote

Я хотел присмотреться."
"# Translate:

grimace

## Footnote

He made a grimace.","гримаса

## Footnote

Он сделал гримасу."
"# Translate:

Azerbaijani

## Footnote

She speaks Azerbaijani.","азербайджанский

## Footnote

Она говорит на азербайджанском."
"# Translate:

working capacity

## Footnote

His working capacity is high.","работоспособность

## Footnote

Его работоспособность высокая."
"# Translate:

rabbi

## Footnote

The rabbi spoke to the people.","раввин

## Footnote

Раввин говорил с народом."
"# Translate:

gunpowder

## Footnote

Gunpowder is dangerous.","порох

## Footnote

Порох опасен."
"# Translate:

impotence

## Footnote

He felt impotence.","бессилие

## Footnote

Он чувствовал бессилие."
"# Translate:

to be translated

## Footnote

This text is to be translated.","переводиться

## Footnote

Этот текст должен переводиться."
"# Translate:

poisoning

## Footnote

He had food poisoning.","отравление

## Footnote

У него было отравление."
"# Translate:

belief

## Footnote

This is an old belief.","верование

## Footnote

Это старое верование."
"# Translate:

witty

## Footnote

He is a witty man.","остроумный

## Footnote

Он остроумный человек."
"# Translate:

ailment

## Footnote

This ailment is not dangerous.","недуг

## Footnote

Этот недуг не опасен."
"# Translate:

to build

## Footnote

They want to build a plan.","выстраивать

## Footnote

Они хотят выстраивать план."
"# Translate:

nationalist

## Footnote

He is a nationalist.","националист

## Footnote

Он националист."
"# Translate:

unsuccessfully

## Footnote

He tried unsuccessfully to open the door.","безуспешно

## Footnote

Он безуспешно пытался открыть дверь."
"# Translate:

to be appointed

## Footnote

She is to be appointed soon.","назначаться

## Footnote

Она скоро должна назначаться."
"# Translate:

robber

## Footnote

The robber ran away.","грабитель

## Footnote

Грабитель убежал."
"# Translate:

monotonous

## Footnote

The work is monotonous.","однообразный

## Footnote

Работа однообразная."
"# Translate:

chord

## Footnote

He played a beautiful chord.","аккорд

## Footnote

Он сыграл красивый аккорд."
"# Translate:

eccentric

## Footnote

He is an eccentric.","чудак

## Footnote

Он чудак."
"# Translate:

oversleep

## Footnote

I may oversleep today.","проспать

## Footnote

Я могу проспать сегодня."
"# Translate:

throw on

## Footnote

Throw on a jacket.","накинуть

## Footnote

Накинь куртку."
"# Translate:

feverishly

## Footnote

She worked feverishly.","лихорадочно

## Footnote

Она лихорадочно работала."
"# Translate:

uneven

## Footnote

The road is uneven.","неровный

## Footnote

Дорога неровная."
"# Translate:

tavern

## Footnote

They met at the old tavern.","кабак

## Footnote

Они встретились в старом кабаке."
"# Translate:

rudeness

## Footnote

His rudeness surprised me.","грубость

## Footnote

Его грубость меня удивила."
"# Translate:

exceeding

## Footnote

Exceeding the speed is dangerous.","превышение

## Footnote

Превышение скорости опасно."
"# Translate:

to crowd

## Footnote

We began to crowd at the door.","толпиться

## Footnote

Мы начали толпиться у двери."
"# Translate:

to slaughter

## Footnote

They must slaughter the sick animal.","зарезать

## Footnote

Они должны зарезать больное животное."
"# Translate:

precedent

## Footnote

This case sets a precedent.","прецедент

## Footnote

Это дело создает прецедент."
"# Translate:

insure

## Footnote

We must insure our new house.","застраховать

## Footnote

Мы должны застраховать наш новый дом."
"# Translate:

to bite

## Footnote

The dog tried to bite me.","укусить

## Footnote

Собака пыталась укусить меня."
"# Translate:

fraud

## Footnote

He was accused of fraud.","мошенничество

## Footnote

Его обвинили в мошенничестве."
"# Translate:

revival

## Footnote

The city experienced a revival.","оживление

## Footnote

Город пережил оживление."
"# Translate:

stroke

## Footnote

He added one stroke.","штрих

## Footnote

Он добавил один штрих."
"# Translate:

scorpion

## Footnote

I saw a scorpion.","скорпион

## Footnote

Я видел скорпиона."
"# Translate:

rape

## Footnote

Rape is a crime.","изнасилование

## Footnote

Изнасилование — преступление."
"# Translate:

convulsion

## Footnote

He had a convulsion.","судорога

## Footnote

У него была судорога."
"# Translate:

to swoop

## Footnote

They will swoop on the city.","налететь

## Footnote

Они налетят на город."
"# Translate:

mapping

## Footnote

This mapping is useful.","отображение

## Footnote

Это отображение полезно."
"# Translate:

crafty

## Footnote

He is a crafty man.","лукавый

## Footnote

Он лукавый человек."
"# Translate:

worship service

## Footnote

They were at the worship service together.","богослужение

## Footnote

Они вместе были на богослужении."
"# Translate:

cooling

## Footnote

We need cooling.","охлаждение

## Footnote

Нам нужно охлаждение."
"# Translate:

to spite

## Footnote

He did this to spite her.","назло

## Footnote

Он сделал это назло ей."
"# Translate:

literacy

## Footnote

Literacy opens the door to knowledge.","грамотность

## Footnote

Грамотность открывает дверь к знаниям."
"# Translate:

forcibly

## Footnote

They forcibly closed the door.","насильно

## Footnote

Они насильно закрыли дверь."
"# Translate:

sculptor

## Footnote

The sculptor made a statue.","скульптор

## Footnote

Скульптор сделал статую."
"# Translate:

table of contents

## Footnote

Check the table of contents.","оглавление

## Footnote

Проверьте оглавление."
"# Translate:

Dutchman

## Footnote

He is a Dutchman.","голландец

## Footnote

Он голландец."
"# Translate:

jewelry

## Footnote

She bought jewelry.","ювелирные изделия

## Footnote

Она купила ювелирные изделия."
"# Translate:

into one

## Footnote

They gathered into one.","воедино

## Footnote

Они собрались воедино."
"# Translate:

fraught

## Footnote

The plan is fraught with danger.","чреватый

## Footnote

План чреват опасностью."
"# Translate:

issues

## Footnote

We discussed these issues.","проблематика

## Footnote

Мы обсудили эту проблематику."
"# Translate:

toss

## Footnote

He will toss the coin now.","подбросить

## Footnote

Он сейчас подбросит монету."
"# Translate:

to pack

## Footnote

I need to pack the books.","упаковать

## Footnote

Мне нужно упаковать книги."
"# Translate:

reconciliation

## Footnote

They wanted reconciliation after the argument.","примирение

## Footnote

Они хотели примирения после спора."
"# Translate:

rub

## Footnote

I need to rub the table.","тереть

## Footnote

Мне нужно тереть стол."
"# Translate:

to ring

## Footnote

I forgot to ring you yesterday.","зазвонить

## Footnote

Я забыл зазвонить тебе вчера."
"# Translate:

lawn

## Footnote

The lawn is large.","газон

## Footnote

Газон большой."
"# Translate:

astonishingly

## Footnote

Astonishingly, this is true.","поразительно

## Footnote

Поразительно, это правда."
"# Translate:

polemic

## Footnote

There was a polemic.","полемика

## Footnote

Была полемика."
"# Translate:

warmth

## Footnote

I felt the warmth of the sun.","теплота

## Footnote

Я чувствовал теплоту солнца."
"# Translate:

acoustic

## Footnote

This is acoustic music.","акустический

## Footnote

Это акустическая музыка."
"# Translate:

dazzling

## Footnote

She has a dazzling smile.","ослепительный

## Footnote

У неё ослепительная улыбка."
"# Translate:

ataman

## Footnote

The ataman will lead the people.","атаман

## Footnote

Атаман будет вести народ."
"# Translate:

graduation

## Footnote

Her graduation was yesterday.","выпускной

## Footnote

Её выпускной был вчера."
"# Translate:

methodological

## Footnote

This is a methodological question.","методологический

## Footnote

Это методологический вопрос."
"# Translate:

rope

## Footnote

He held the rope.","канат

## Footnote

Он держал канат."
"# Translate:

niece

## Footnote

I have a niece.","племянница

## Footnote

У меня есть племянница."
"# Translate:

to elect

## Footnote

They elect a president every year.","избирать

## Footnote

Они избирают президента каждый год."
"# Translate:

lost

## Footnote

He felt lost without her.","потерянный

## Footnote

Он чувствовал себя потерянным без неё."
"# Translate:

mast

## Footnote

The ship's mast is high.","мачта

## Footnote

Мачта корабля высокая."
"# Translate:

hurry

## Footnote

There is no hurry.","спешка

## Footnote

Спешки нет."
"# Translate:

step over

## Footnote

He must step over the bag.","переступить

## Footnote

Он должен переступить через сумку."
