Question,Answer
"# Translate:

trifle

## Footnote

Don't worry, it's only a trifle.","мелочь

## Footnote

Не волнуйся, это только мелочь."
"# Translate:

discipline

## Footnote

Discipline is important for success.","дисциплина

## Footnote

Дисциплина важна для успеха."
"# Translate:

at first

## Footnote

At first I did not know.","вначале

## Footnote

Вначале я не знал."
"# Translate:

airport

## Footnote

Meet me at the airport.","аэропорт

## Footnote

Встреть меня в аэропорту."
"# Translate:

on time

## Footnote

He arrived on time for the meeting.","вовремя

## Footnote

Он прибыл вовремя на встречу."
"# Translate:

myth

## Footnote

The legend was only a myth.","миф

## Footnote

Легенда была только мифом."
"# Translate:

freely

## Footnote

He speaks freely.","свободно

## Footnote

Он свободно говорит."
"# Translate:

author's

## Footnote

I love the author's unique style.","авторский

## Footnote

Мне нравится уникальный авторский стиль."
"# Translate:

knock down

## Footnote

The car will knock down the tree.","сбить

## Footnote

Машина собьёт дерево."
"# Translate:

Polish

## Footnote

She loves Polish books.","польский

## Footnote

Она любит польские книги."
"# Translate:

competitor

## Footnote

He is my competitor.","конкурент

## Footnote

Он мой конкурент."
"# Translate:

mask

## Footnote

Wear a mask in the store.","маска

## Footnote

Надень маску в магазине."
"# Translate:

complaint

## Footnote

She wrote a complaint yesterday.","жалоба

## Footnote

Она написала жалобу вчера."
"# Translate:

consumption

## Footnote

Energy consumption is increasing.","потребление

## Footnote

Потребление энергии растёт."
"# Translate:

to rely on

## Footnote

I learned to rely on myself.","опираться

## Footnote

Я научился опираться на себя."
"# Translate:

signature

## Footnote

Please, add your signature here.","подпись

## Footnote

Пожалуйста, поставьте вашу подпись здесь."
"# Translate:

transparent

## Footnote

The water was transparent.","прозрачный

## Footnote

Вода была прозрачной."
"# Translate:

aviation

## Footnote

Aviation connects parts of the world.","авиация

## Footnote

Авиация связывает части мира."
"# Translate:

cow

## Footnote

The cow is in the field.","корова

## Footnote

Корова на поле."
"# Translate:

start

## Footnote

I'll start the car now.","завести

## Footnote

Я сейчас заведу машину."
"# Translate:

to be applied

## Footnote

The rule is to be applied always.","применяться

## Footnote

Правило применяется всегда."
"# Translate:

to lie down

## Footnote

I lie down early.","ложиться

## Footnote

Я ложусь рано."
"# Translate:

insist

## Footnote

I insist on this answer.","настаивать

## Footnote

Я настаиваю на этом ответе."
"# Translate:

beverage

## Footnote

I want a cold beverage.","напиток

## Footnote

Я хочу холодный напиток."
"# Translate:

elect

## Footnote

They will elect a new president soon.","избрать

## Footnote

Они скоро изберут нового президента."
"# Translate:

liberation

## Footnote

The city celebrated its liberation.","освобождение

## Footnote

Город отметил своё освобождение."
"# Translate:

double

## Footnote

I want a double coffee.","двойной

## Footnote

Я хочу двойной кофе."
"# Translate:

written

## Footnote

This is a written document.","письменный

## Footnote

Это письменный документ."
"# Translate:

count

## Footnote

The count lives in the city.","граф

## Footnote

Граф живёт в городе."
"# Translate:

thick

## Footnote

The forest is thick.","густой

## Footnote

Лес густой."
"# Translate:

Roman

## Footnote

The Roman Empire was strong.","римский

## Footnote

Римская империя была сильной."
"# Translate:

fold

## Footnote

I will fold the paper.","сложить

## Footnote

Я сложу бумагу."
"# Translate:

studio

## Footnote

She has a studio for work.","студия

## Footnote

У неё есть студия для работы."
"# Translate:

arrival

## Footnote

His arrival was unexpected.","приход

## Footnote

Его приход был неожиданным."
"# Translate:

Kremlin

## Footnote

The Kremlin is in Moscow.","кремль

## Footnote

Кремль в Москве."
"# Translate:

reflection

## Footnote

The lake's reflection is clear.","отражение

## Footnote

Отражение озера ясное."
"# Translate:

on the eve

## Footnote

On the eve of the exam, she studied.","накануне

## Footnote

Накануне экзамена она училась."
"# Translate:

measurement

## Footnote

We need this measurement.","измерение

## Footnote

Нам нужно это измерение."
"# Translate:

celestial

## Footnote

He can see celestial bodies.","небесный

## Footnote

Он видит небесные тела."
"# Translate:

genuine

## Footnote

This is a genuine gold ring.","подлинный

## Footnote

Это подлинное золотое кольцо."
