Question,Answer
"# Translate:

lyrics

## Footnote

She writes new lyrics.","лирика

## Footnote

Она пишет новую лирику."
"# Translate:

foreign car

## Footnote

He bought a new foreign car.","иномарка

## Footnote

Он купил новую иномарку."
"# Translate:

to seat

## Footnote

Please seat the guests.","усадить

## Footnote

Пожалуйста, усадите гостей."
"# Translate:

unfasten

## Footnote

Please unfasten your jacket.","расстегнуть

## Footnote

Пожалуйста, расстегните куртку."
"# Translate:

terrace

## Footnote

We sat on the terrace.","терраса

## Footnote

Мы сидели на террасе."
"# Translate:

Pskov

## Footnote

Pskov is an old city.","Псков

## Footnote

Псков — старый город."
"# Translate:

to shudder

## Footnote

I began to shudder in fear.","вздрагивать

## Footnote

Я начал вздрагивать от страха."
"# Translate:

innovation

## Footnote

They have this innovation.","инновация

## Footnote

У них есть эта инновация."
"# Translate:

lane

## Footnote

This is a narrow lane.","улочка

## Footnote

Это узкая улочка."
"# Translate:

mistake

## Footnote

He made a big mistake yesterday.","косяк

## Footnote

Он сделал большой косяк вчера."
"# Translate:

epaulet

## Footnote

His epaulet is on the jacket.","погон

## Footnote

Его погон на куртке."
"# Translate:

paralyze

## Footnote

Fear can paralyze him.","парализовать

## Footnote

Страх может его парализовать."
"# Translate:

visually

## Footnote

He showed it visually.","наглядно

## Footnote

Он наглядно это показал."
"# Translate:

grumble

## Footnote

He began to grumble about the cold.","ворчать

## Footnote

Он начал ворчать на холод."
"# Translate:

think over

## Footnote

I will think over your plan tonight.","обдумать

## Footnote

Я обдумаю ваш план сегодня вечером."
"# Translate:

embarrassment

## Footnote

I felt embarrassment.","смущение

## Footnote

Я чувствовал смущение."
"# Translate:

prisoner

## Footnote

The prisoner wants freedom.","пленник

## Footnote

Пленник хочет свободы."
"# Translate:

following

## Footnote

Following the law is important.","следование

## Footnote

Следование закону важно."
"# Translate:

ale

## Footnote

He drinks ale at home.","эль

## Footnote

Он пьёт эль дома."
"# Translate:

to prick

## Footnote

Do not prick your finger.","колоть

## Footnote

Не коли палец."
"# Translate:

oar

## Footnote

He has an oar in the boat.","весло

## Footnote

У него в лодке есть весло."
"# Translate:

rice

## Footnote

I cooked rice for dinner.","рис

## Footnote

Я готовил рис на ужин."
"# Translate:

to curse

## Footnote

She began to curse her fate.","проклинать

## Footnote

Она начала проклинать свою судьбу."
"# Translate:

edit

## Footnote

I need to edit this text.","редактировать

## Footnote

Мне нужно редактировать этот текст."
"# Translate:

whimsical

## Footnote

She has a whimsical dress.","причудливый

## Footnote

У неё причудливое платье."
"# Translate:

preparatory

## Footnote

She went to a preparatory school.","подготовительный

## Footnote

Она ходила в подготовительную школу."
"# Translate:

to get distracted

## Footnote

I get distracted easily.","отвлекаться

## Footnote

Я легко отвлекаюсь."
"# Translate:

traffic

## Footnote

The traffic is heavy.","трафик

## Footnote

Трафик большой."
"# Translate:

prejudice

## Footnote

He has an old prejudice.","предрассудок

## Footnote

У него старый предрассудок."
"# Translate:

ruling

## Footnote

This is the ruling party.","правящий

## Footnote

Это правящая партия."
"# Translate:

motivate

## Footnote

Teachers motivate students to learn.","мотивировать

## Footnote

Учителя мотивируют студентов учиться."
"# Translate:

twirl

## Footnote

She loves to twirl her hair.","вертеть

## Footnote

Она любит вертеть волосами."
"# Translate:

youthful

## Footnote

He has a youthful face.","юношеский

## Footnote

У него юношеское лицо."
"# Translate:

greed

## Footnote

His greed is strong.","жадность

## Footnote

Его жадность сильна."
"# Translate:

whiskey

## Footnote

He drinks whiskey slowly.","виски

## Footnote

Он медленно пьёт виски."
"# Translate:

dialectics

## Footnote

He studies dialectics.","диалектика

## Footnote

Он учит диалектику."
"# Translate:

to have fun

## Footnote

We went to the park to have fun.","развлекаться

## Footnote

Мы пошли в парк развлекаться."
"# Translate:

provoke

## Footnote

His words provoke anger.","провоцировать

## Footnote

Его слова провоцируют гнев."
"# Translate:

autonomy

## Footnote

They wanted more autonomy at work.","автономия

## Footnote

Они хотели большей автономии на работе."
"# Translate:

storyteller

## Footnote

The storyteller told a story.","рассказчик

## Footnote

Рассказчик рассказал историю."
"# Translate:

bracket

## Footnote

Put the number in brackets.","скобка

## Footnote

Поставьте число в скобки."
"# Translate:

pedagogy

## Footnote

She studies pedagogy.","педагогика

## Footnote

Она учит педагогику."
"# Translate:

reflex

## Footnote

This is a natural reflex.","рефлекс

## Footnote

Это естественный рефлекс."
"# Translate:

dealer

## Footnote

The dealer sold the car.","дилер

## Footnote

Дилер продал машину."
"# Translate:

vain

## Footnote

It was a vain attempt.","напрасный

## Footnote

Это была напрасная попытка."
"# Translate:

cost price

## Footnote

The cost price is high.","себестоимость

## Footnote

Себестоимость высокая."
"# Translate:

fort

## Footnote

The old fort is large.","форт

## Footnote

Старый форт большой."
"# Translate:

aesthetics

## Footnote

He studies aesthetics.","эстетика

## Footnote

Он учит эстетику."
"# Translate:

clergy

## Footnote

The clergy is in the church.","духовенство

## Footnote

Духовенство в церкви."
"# Translate:

landowner

## Footnote

The landowner has a large house.","помещик

## Footnote

У помещика большой дом."
"# Translate:

egoism

## Footnote

Egoism is a bad thing.","эгоизм

## Footnote

Эгоизм — плохая вещь."
"# Translate:

to plow

## Footnote

Farmers need to plow their fields.","пахать

## Footnote

Фермерам нужно пахать свои поля."
"# Translate:

therapist

## Footnote

I visited the therapist yesterday.","терапевт

## Footnote

Я посетил терапевта вчера."
"# Translate:

harbor

## Footnote

The ship is in the harbor.","гавань

## Footnote

Корабль в гавани."
"# Translate:

zemsky

## Footnote

The zemsky doctor visited the village.","земский

## Footnote

Земский врач посетил деревню."
"# Translate:

subside

## Footnote

The storm will soon subside.","затихнуть

## Footnote

Скоро буря затихнет."
"# Translate:

indecent

## Footnote

That joke was quite indecent.","неприличный

## Footnote

Эта шутка была довольно неприличной."
"# Translate:

idiotic

## Footnote

That was an idiotic mistake.","идиотский

## Footnote

Это была идиотская ошибка."
"# Translate:

spiritually

## Footnote

She is spiritually strong.","духовно

## Footnote

Она духовно сильна."
"# Translate:

eclipse

## Footnote

We saw the eclipse yesterday.","затмение

## Footnote

Мы видели затмение вчера."
"# Translate:

overtake

## Footnote

I will overtake you soon.","опередить

## Footnote

Я скоро тебя опережу."
"# Translate:

explanatory

## Footnote

This is an explanatory dictionary.","толковый

## Footnote

Это толковый словарь."
"# Translate:

skillful

## Footnote

He is a skillful man.","ловкий

## Footnote

Он ловкий человек."
"# Translate:

oppositional

## Footnote

He joined an oppositional party.","оппозиционный

## Footnote

Он вступил в оппозиционную партию."
"# Translate:

violent

## Footnote

It was a violent death.","насильственный

## Footnote

Это была насильственная смерть."
"# Translate:

to be on duty

## Footnote

She had to be on duty tonight.","дежурить

## Footnote

Она должна была дежурить сегодня ночью."
"# Translate:

high-speed

## Footnote

The high-speed train leaves at noon.","скоростной

## Footnote

Скоростной поезд уходит в полдень."
"# Translate:

change clothes

## Footnote

I need to change clothes quickly.","переодеться

## Footnote

Мне нужно быстро переодеться."
"# Translate:

meager

## Footnote

Their food was meager.","скудный

## Footnote

Их еда была скудной."
"# Translate:

diabetes

## Footnote

She has diabetes.","диабет

## Footnote

У неё диабет."
"# Translate:

to eat up

## Footnote

She loves to eat up her vegetables.","съедать

## Footnote

Она любит съедать свои овощи."
"# Translate:

schism

## Footnote

The schism divided the church.","раскол

## Footnote

Раскол разделил церковь."
"# Translate:

abuse

## Footnote

This is abuse of power.","злоупотребление

## Footnote

Это злоупотребление властью."
"# Translate:

monarch

## Footnote

The monarch is in the city.","монарх

## Footnote

Монарх в городе."
"# Translate:

main line

## Footnote

The main line is closed.","магистраль

## Footnote

Магистраль закрыта."
"# Translate:

snowdrift

## Footnote

The car is in a snowdrift.","сугроб

## Footnote

Машина в сугробе."
"# Translate:

Korean

## Footnote

I love Korean food.","корейский

## Footnote

Я люблю корейскую еду."
"# Translate:

motto

## Footnote

This is my motto.","девиз

## Footnote

Это мой девиз."
"# Translate:

tide

## Footnote

The tide is coming in now.","прилив

## Footnote

Прилив сейчас наступает."
"# Translate:

copying

## Footnote

Copying the document takes time.","копирование

## Footnote

Копирование документа занимает время."
"# Translate:

defenseless

## Footnote

She looked defenseless.","беззащитный

## Footnote

Она выглядела беззащитной."
"# Translate:

to turn pale

## Footnote

She turned pale with fear.","побледнеть

## Footnote

Она побледнела от страха."
"# Translate:

addressee

## Footnote

The addressee received the letter.","адресат

## Footnote

Адресат получил письмо."
"# Translate:

last year's

## Footnote

I remember last year's summer.","прошлогодний

## Footnote

Я помню прошлогоднее лето."
"# Translate:

sauce

## Footnote

I added sauce to the meat.","соус

## Footnote

Я добавил соус к мясу."
"# Translate:

to wince

## Footnote

He winced in pain.","поморщиться

## Footnote

Он поморщился от боли."
"# Translate:

sovereignty

## Footnote

The country wants sovereignty.","суверенитет

## Footnote

Страна хочет суверенитета."
"# Translate:

informal

## Footnote

We had an informal meeting today.","неформальный

## Footnote

Сегодня у нас была неформальная встреча."
"# Translate:

veranda

## Footnote

We sat on the veranda all evening.","веранда

## Footnote

Мы сидели на веранде весь вечер."
"# Translate:

rhyme

## Footnote

This poem has a rhyme.","рифма

## Footnote

В этих стихах есть рифма."
"# Translate:

a bit

## Footnote

I am tired, just a bit.","малость

## Footnote

Я устал, малость."
"# Translate:

sneak in

## Footnote

They could sneak in at night.","пробраться

## Footnote

Они могли пробраться ночью."
"# Translate:

mentality

## Footnote

He has a different mentality.","менталитет

## Footnote

У него другой менталитет."
"# Translate:

nostril

## Footnote

His left nostril is closed.","ноздря

## Footnote

Его левая ноздря закрыта."
"# Translate:

smelly

## Footnote

This shirt is smelly.","вонючий

## Footnote

Эта рубашка вонючая."
