Question,Answer
"# Translate:

discredit

## Footnote

They want to discredit the politician.","дискредитировать

## Footnote

Они хотят дискредитировать политика."
"# Translate:

dyed

## Footnote

Her hair is dyed.","крашеный

## Footnote

Её волосы крашеные."
"# Translate:

deceptive

## Footnote

Appearances can be deceptive.","обманчивый

## Footnote

Внешность может быть обманчивой."
"# Translate:

to feast one's eyes

## Footnote

I feasted my eyes on the garden.","насмотреться

## Footnote

Я насмотрелся на сад."
"# Translate:

clergyman

## Footnote

The clergyman led the Sunday service.","священнослужитель

## Footnote

Священнослужитель провел воскресную службу."
"# Translate:

bard

## Footnote

The bard sang of ancient heroes.","бард

## Footnote

Бард пел о древних героях."
"# Translate:

dishevel

## Footnote

Wind can easily dishevel your hair.","растрепать

## Footnote

Ветер может легко растрепать твои волосы."
"# Translate:

billiards

## Footnote

We played billiards all evening long.","бильярд

## Footnote

Мы играли в бильярд весь вечер."
"# Translate:

agony

## Footnote

He screamed in agony from the wound.","агония

## Footnote

Он кричал в агонии от раны."
"# Translate:

lifeless

## Footnote

The doll's eyes were lifeless.","безжизненный

## Footnote

Глаза куклы были безжизненными."
"# Translate:

leasing

## Footnote

They chose leasing.","лизинг

## Footnote

Они выбрали лизинг."
"# Translate:

foyer

## Footnote

Meet me in the foyer.","фойе

## Footnote

Встреть меня в фойе."
"# Translate:

yurt

## Footnote

This is a yurt.","юрта

## Footnote

Это юрта."
"# Translate:

tunic

## Footnote

He wore a military tunic proudly.","китель

## Footnote

Он гордо носил военный китель."
"# Translate:

linguistics

## Footnote

She studies linguistics at the university.","лингвистика

## Footnote

Она изучает лингвистику в университете."
"# Translate:

interviewer

## Footnote

The interviewer asked insightful questions.","интервьюер

## Footnote

Интервьюер задал проницательные вопросы."
"# Translate:

meridian

## Footnote

This is the meridian.","меридиан

## Footnote

Это меридиан."
"# Translate:

Highness

## Footnote

Yes, Your Highness.","высочество

## Footnote

Да, Ваше Высочество."
"# Translate:

tranquil

## Footnote

The lake was perfectly tranquil at dawn.","безмятежный

## Footnote

Озеро было совершенно безмятежным на рассвете."
