Question,Answer
"# Translate:

the main thing

## Footnote

The main thing is to know this.","главное

## Footnote

Главное — знать это."
"# Translate:

dog

## Footnote

I see a dog.","собака

## Footnote

Я вижу собаку."
"# Translate:

computer

## Footnote

I work on my computer every day.","компьютер

## Footnote

Я работаю на своём компьютере каждый день."
"# Translate:

beautiful

## Footnote

She is beautiful.","красивый

## Footnote

Она красивая."
"# Translate:

technology

## Footnote

I use this technology.","технология

## Footnote

Я пользуюсь этой технологией."
"# Translate:

tree

## Footnote

I see a tree near the house.","дерево

## Footnote

Я вижу дерево рядом с домом."
"# Translate:

exit

## Footnote

Please find the exit.","выход

## Footnote

Пожалуйста, найдите выход."
"# Translate:

mountain

## Footnote

We are on the mountain.","гора

## Footnote

Мы на горе."
"# Translate:

to enter

## Footnote

I enter the house.","входить

## Footnote

Я вхожу в дом."
"# Translate:

scientific

## Footnote

This is scientific work.","научный

## Footnote

Это научная работа."
"# Translate:

children's

## Footnote

I bought a children's book yesterday.","детский

## Footnote

Я купил детскую книгу вчера."
"# Translate:

ship

## Footnote

I see a ship on the water.","корабль

## Footnote

Я вижу корабль на воде."
"# Translate:

to wish

## Footnote

I wish to see you.","желать

## Footnote

Я желаю видеть вас."
"# Translate:

shore

## Footnote

We walk on the shore.","берег

## Footnote

Мы идём по берегу."
"# Translate:

wide

## Footnote

This street is wide.","широкий

## Footnote

Эта улица широкая."
"# Translate:

low

## Footnote

His voice is low.","низкий

## Footnote

Его голос низкий."
"# Translate:

kill

## Footnote

He wants to kill him.","убить

## Footnote

Он хочет убить его."
"# Translate:

future

## Footnote

I see the future.","будущее

## Footnote

Я вижу будущее."
"# Translate:

external

## Footnote

This is an external factor.","внешний

## Footnote

Это внешний фактор."
"# Translate:

literature

## Footnote

This is Russian literature.","литература

## Footnote

Это русская литература."
"# Translate:

employee

## Footnote

This employee is here.","сотрудник

## Footnote

Этот сотрудник здесь."
"# Translate:

Wednesday

## Footnote

I have a meeting on Wednesday.","среда

## Footnote

У меня встреча в среду."
"# Translate:

to help

## Footnote

I want to help you.","помогать

## Footnote

Я хочу помогать вам."
"# Translate:

fight

## Footnote

I see the fight.","бой

## Footnote

Я вижу бой."
"# Translate:

complex

## Footnote

The problem is quite complex.","сложный

## Footnote

Проблема довольно сложная."
"# Translate:

hall

## Footnote

I am in the hall.","зал

## Footnote

Я в зале."
"# Translate:

structure

## Footnote

I see the structure of the building.","структура

## Footnote

Я вижу структуру здания."
"# Translate:

despite

## Footnote

Despite this, I am here.","несмотря

## Footnote

Несмотря на это, я здесь."
"# Translate:

to use

## Footnote

I use the computer.","пользоваться

## Footnote

Я пользуюсь компьютером."
"# Translate:

protection

## Footnote

I want protection.","защита

## Footnote

Я хочу защиту."
"# Translate:

short

## Footnote

This book is short.","короткий

## Footnote

Эта книга короткая."
"# Translate:

boss

## Footnote

My boss is here.","начальник

## Footnote

Мой начальник здесь."
"# Translate:

paper

## Footnote

I want paper.","бумага

## Footnote

Я хочу бумагу."
