Question,Answer
"# Translate:

paratrooper

## Footnote

The paratrooper landed behind enemy lines.","десантник

## Footnote

Десантник сел за вражескими линиями."
"# Translate:

deliverance

## Footnote

Prayer brought her deliverance.","избавление

## Footnote

Молитва принесла ей избавление."
"# Translate:

auditor

## Footnote

The auditor is in the company.","аудитор

## Footnote

Аудитор в компании."
"# Translate:

to ask for it

## Footnote

He is asking for it.","напрашиваться

## Footnote

Он напрашивается на это."
"# Translate:

edge of a forest

## Footnote

We stood at the edge of a forest.","опушка

## Footnote

Мы стояли на опушке леса."
"# Translate:

commonwealth

## Footnote

This country is part of the Commonwealth.","содружество

## Footnote

Эта страна - часть Содружества."
"# Translate:

Communist Party

## Footnote

He is in the Communist Party.","компартия

## Footnote

Он в компартии."
"# Translate:

pebble

## Footnote

I found a smooth pebble.","камешек

## Footnote

Я нашёл гладкий камешек."
"# Translate:

Volgograd

## Footnote

I was in Volgograd.","Волгоград

## Footnote

Я был в Волгограде."
"# Translate:

to feel nauseous

## Footnote

I feel nauseous in the car.","тошнить

## Footnote

Меня тошнит в машине."
"# Translate:

ferocious

## Footnote

The ferocious dog is here.","свирепый

## Footnote

Свирепая собака здесь."
"# Translate:

blast furnace

## Footnote

The blast furnace is old.","доменная печь

## Footnote

Доменная печь старая."
"# Translate:

floral

## Footnote

She has a floral dress.","цветочный

## Footnote

У неё цветочное платье."
"# Translate:

pronunciation

## Footnote

Her pronunciation is good.","произношение

## Footnote

Её произношение хорошее."
"# Translate:

drown

## Footnote

He tried to drown the rat.","утопить

## Footnote

Он пытался утопить крысу."
"# Translate:

to distinguish oneself

## Footnote

He wants to distinguish himself.","отличиться

## Footnote

Он хочет отличиться."
"# Translate:

to calm down

## Footnote

He is calming down.","успокаиваться

## Footnote

Он успокаивается."
"# Translate:

to stumble

## Footnote

He will stumble in the dark.","споткнуться

## Footnote

Он споткнётся в темноте."
"# Translate:

projection

## Footnote

The projection of the movie is clear.","проекция

## Footnote

Проекция фильма ясная."
"# Translate:

little horse

## Footnote

The little horse runs.","лошадка

## Footnote

Лошадка бежит."
"# Translate:

wardrobe

## Footnote

Her wardrobe is large.","гардероб

## Footnote

Её гардероб большой."
"# Translate:

ashtray

## Footnote

Put it in the ashtray.","пепельница

## Footnote

Поставь это в пепельницу."
"# Translate:

to fail

## Footnote

He fails at work.","проваливаться

## Footnote

Он проваливается на работе."
"# Translate:

airline

## Footnote

This airline is new.","авиакомпания

## Footnote

Эта авиакомпания новая."
"# Translate:

wolf's

## Footnote

This is a wolf's track.","волчий

## Footnote

Это волчий след."
"# Translate:

hallucination

## Footnote

He had a hallucination.","галлюцинация

## Footnote

У него была галлюцинация."
"# Translate:

scratch

## Footnote

I need to scratch my hand.","почесать

## Footnote

Мне нужно почесать руку."
"# Translate:

wallet

## Footnote

I lost my wallet.","бумажник

## Footnote

Я потерял бумажник."
"# Translate:

to jerk

## Footnote

He jerked to the door.","рвануться

## Footnote

Он рванулся к двери."
"# Translate:

Hollywood

## Footnote

I was in Hollywood.","Голливуд

## Footnote

Я был в Голливуде."
"# Translate:

inevitability

## Footnote

I see the inevitability of this.","неизбежность

## Footnote

Я вижу неизбежность этого."
"# Translate:

disperse

## Footnote

The wind will disperse the clouds.","рассеять

## Footnote

Ветер рассеет облака."
"# Translate:

nostalgia

## Footnote

I feel nostalgia.","ностальгия

## Footnote

Я чувствую ностальгию."
"# Translate:

to plug

## Footnote

He will plug the hole.","заткнуть

## Footnote

Он заткнёт дыру."
"# Translate:

moss

## Footnote

There is moss on the stone.","мох

## Footnote

На камне есть мох."
"# Translate:

parting

## Footnote

I do not want this parting.","расставание

## Footnote

Я не хочу этого расставания."
"# Translate:

hieroglyph

## Footnote

I see a hieroglyph.","иероглиф

## Footnote

Я вижу иероглиф."
"# Translate:

to rape

## Footnote

He tried to rape her.","изнасиловать

## Footnote

Он пытался её изнасиловать."
"# Translate:

adjustment

## Footnote

The machine needs an adjustment.","корректировка

## Footnote

Машине нужна корректировка."
"# Translate:

caprice

## Footnote

This is only a caprice.","каприз

## Footnote

Это только каприз."
"# Translate:

objectivity

## Footnote

I need objectivity here.","объективность

## Footnote

Мне нужна объективность здесь."
"# Translate:

coziness

## Footnote

I like the coziness of this house.","уют

## Footnote

Мне нравится уют этого дома."
"# Translate:

audit

## Footnote

We will prepare the audit.","аудит

## Footnote

Мы подготовим аудит."
"# Translate:

excessively

## Footnote

He drinks coffee excessively.","чрезмерно

## Footnote

Он чрезмерно пьёт кофе."
"# Translate:

insurer

## Footnote

The insurer pays.","страховщик

## Footnote

Страховщик платит."
"# Translate:

revive

## Footnote

The street will revive at night.","оживиться

## Footnote

Улица оживится ночью."
"# Translate:

redistribution

## Footnote

They want a redistribution of land.","перераспределение

## Footnote

Они хотят перераспределение земли."
"# Translate:

Vladimir

## Footnote

Vladimir lives here.","Владимир

## Footnote

Владимир живёт здесь."
"# Translate:

aiming

## Footnote

Aiming takes time.","наведение

## Footnote

Наведение занимает время."
"# Translate:

Vologda

## Footnote

I was in Vologda.","Вологда

## Footnote

Я был в Вологде."
"# Translate:

bodyguard

## Footnote

He has a bodyguard.","телохранитель

## Footnote

У него есть телохранитель."
"# Translate:

relevance

## Footnote

I see the relevance of this.","актуальность

## Footnote

Я вижу актуальность этого."
"# Translate:

gossip

## Footnote

She likes gossip.","сплетня

## Footnote

Ей нравятся сплетни."
"# Translate:

Marxist

## Footnote

This is a Marxist book.","марксистский

## Footnote

Это марксистская книга."
"# Translate:

mound

## Footnote

There is a mound near the house.","бугор

## Footnote

У дома есть бугор."
"# Translate:

to be added

## Footnote

Sugar is to be added now.","добавляться

## Footnote

Сахар добавляется сейчас."
"# Translate:

cellar

## Footnote

We store wine in the cellar.","погреб

## Footnote

Мы храним вино в погребе."
"# Translate:

abstraction

## Footnote

This is only an abstraction.","абстракция

## Footnote

Это только абстракция."
"# Translate:

to fix

## Footnote

I need to fix my bicycle.","починить

## Footnote

Мне нужно починить велосипед."
"# Translate:

insomnia

## Footnote

She has insomnia.","бессонница

## Footnote

У неё бессонница."
"# Translate:

mastery

## Footnote

Mastery of the language takes time.","овладение

## Footnote

Овладение языком занимает время."
"# Translate:

to stick out

## Footnote

He will stick out of the window.","высунуться

## Footnote

Он высунется из окна."
"# Translate:

maliciously

## Footnote

He smiled maliciously.","злобно

## Footnote

Он злобно улыбнулся."
