Question,Answer
"# Translate:

isolation

## Footnote

The patient was put in isolation.","изоляция

## Footnote

Пациента поместили в изоляцию."
"# Translate:

dissolve

## Footnote

Sugar will dissolve in water quickly.","раствориться

## Footnote

Сахар быстро растворится в воде."
"# Translate:

hardware

## Footnote

We bought new hardware.","оборудование

## Footnote

Мы купили новое оборудование."
"# Translate:

vagina

## Footnote

The vagina is a female organ.","влагалище

## Footnote

Влагалище — женский орган."
"# Translate:

rusty

## Footnote

The old chain is rusty.","ржавый

## Footnote

Старая цепь ржавая."
"# Translate:

sensor

## Footnote

The sensor detected motion.","датчик

## Footnote

Датчик обнаружил движение."
"# Translate:

Judas

## Footnote

He is a Judas.","иуда

## Footnote

Он иуда."
"# Translate:

leisurely

## Footnote

We walked leisurely through the park.","неторопливо

## Footnote

Мы неторопливо шли по парку."
"# Translate:

poplar

## Footnote

Poplar trees grew along the quiet street.","тополь

## Footnote

Тополя росли вдоль тихой улицы."
"# Translate:

bandage

## Footnote

The bandage is clean.","повязка

## Footnote

Повязка чистая."
"# Translate:

introductory

## Footnote

The introductory lecture is today.","вступительный

## Footnote

Вступительная лекция сегодня."
"# Translate:

sanatorium

## Footnote

She is in the sanatorium.","санаторий

## Footnote

Она в санатории."
"# Translate:

rewrite

## Footnote

I must rewrite this paragraph.","переписать

## Footnote

Мне нужно переписать этот абзац."
"# Translate:

to come true

## Footnote

My dream came true.","свершиться

## Footnote

Моя мечта свершилась."
"# Translate:

pseudonym

## Footnote

She writes under a pseudonym.","псевдоним

## Footnote

Она пишет под псевдонимом."
"# Translate:

commandant

## Footnote

The commandant issued a strict order.","комендант

## Footnote

Комендант строго приказал."
"# Translate:

souvenir

## Footnote

I bought a souvenir.","сувенир

## Footnote

Я купил сувенир."
"# Translate:

impressive

## Footnote

The castle's size was truly impressive.","внушительный

## Footnote

Размер замка был действительно внушительным."
"# Translate:

go on

## Footnote

Go on, tell me more.","продолжать

## Footnote

Продолжай, расскажи мне ещё."
"# Translate:

city hall

## Footnote

The mayor works at city hall.","мэрия

## Footnote

Мэр работает в мэрии."
"# Translate:

peakless cap

## Footnote

He wore a peakless cap proudly.","бескозырка

## Footnote

Он гордо носил бескозырку."
"# Translate:

pass by

## Footnote

The years passed by quickly.","минуть

## Footnote

Годы быстро минули."
"# Translate:

fiercely

## Footnote

She fiercely defended her friend.","яростно

## Footnote

Она яростно защищала своего друга."
"# Translate:

monthly

## Footnote

I receive a monthly salary.","месячный

## Footnote

Я получаю месячную зарплату."
"# Translate:

dive

## Footnote

He will dive into the lake.","нырнуть

## Footnote

Он нырнет в озеро."
"# Translate:

thicket

## Footnote

A deer came out of the thicket.","заросль

## Footnote

Из заросли вышел олень."
"# Translate:

fun

## Footnote

This game is his fun.","забава

## Footnote

Эта игра — его забава."
"# Translate:

identification

## Footnote

I need identification.","идентификация

## Footnote

Мне нужна идентификация."
"# Translate:

substantial

## Footnote

The book is substantial.","содержательный

## Footnote

Книга содержательная."
"# Translate:

discrimination

## Footnote

Discrimination is illegal.","дискриминация

## Footnote

Дискриминация незаконна."
"# Translate:

purpose

## Footnote

The tool's purpose was clear.","предназначение

## Footnote

Предназначение инструмента было ясно."
"# Translate:

fan

## Footnote

She is a huge fan of this singer.","фанат

## Footnote

Она огромный фанат этого певца."
"# Translate:

flying

## Footnote

I saw a flying mouse.","летучий

## Footnote

Я видел летучую мышь."
"# Translate:

barefoot

## Footnote

She walked barefoot on the beach.","босой

## Footnote

Она шла босой по пляжу."
"# Translate:

railing

## Footnote

She leaned on the railing.","перила

## Footnote

Она оперлась на перила."
"# Translate:

tuft

## Footnote

I see a tuft of hair.","клочок

## Footnote

Я вижу клочок волос."
"# Translate:

sniper

## Footnote

The sniper took aim silently.","снайпер

## Footnote

Снайпер молча прицелился."
"# Translate:

Permian

## Footnote

The Permian period ended.","пермский

## Footnote

Пермский период закончился."
"# Translate:

Hitlerite

## Footnote

The museum displayed a Hitlerite uniform.","гитлеровский

## Footnote

Музей показал гитлеровскую форму."
"# Translate:

persistent

## Footnote

He is persistent.","настойчивый

## Footnote

Он настойчивый."
"# Translate:

anti-aircraft

## Footnote

The anti-aircraft gun fired rapidly.","зенитный

## Footnote

Зенитное оружие стреляло быстро."
"# Translate:

coordinator

## Footnote

She is the coordinator.","координатор

## Footnote

Она координатор."
"# Translate:

identity

## Footnote

She struggled with her cultural identity.","идентичность

## Footnote

Она боролась со своей культурной идентичностью."
"# Translate:

to water

## Footnote

I need to water the plants.","поливать

## Footnote

Мне нужно поливать растения."
"# Translate:

decently

## Footnote

She was decently dressed.","прилично

## Footnote

Она была прилично одета."
"# Translate:

comfortable

## Footnote

The sofa is very comfortable.","комфортный

## Footnote

Диван очень комфортный."
"# Translate:

expedient

## Footnote

It's expedient to start early.","целесообразный

## Footnote

Целесообразно начать рано."
