Question,Answer
"# Translate:

axe

## Footnote

The axe is on the table.","топор

## Footnote

Топор на столе."
"# Translate:

incarnation

## Footnote

She is the incarnation of love.","воплощение

## Footnote

Она воплощение любви."
"# Translate:

to navigate

## Footnote

Learn to navigate the city streets.","ориентироваться

## Footnote

Научитесь ориентироваться на улицах города."
"# Translate:

diet

## Footnote

She started a new diet yesterday.","диета

## Footnote

Она начала новую диету вчера."
"# Translate:

hourly

## Footnote

The hourly pay is high.","часовой

## Footnote

Часовая плата высокая."
"# Translate:

sit down

## Footnote

Please, sit down here.","присесть

## Footnote

Пожалуйста, присядьте здесь."
"# Translate:

earned

## Footnote

He received earned pay.","заработный

## Footnote

Он получил заработную плату."
"# Translate:

contemporary

## Footnote

He is my contemporary.","современник

## Footnote

Он мой современник."
"# Translate:

envelope

## Footnote

The letter is in the envelope.","конверт

## Footnote

Письмо в конверте."
"# Translate:

orient

## Footnote

Let's orient the map.","ориентировать

## Footnote

Давайте ориентировать карту."
"# Translate:

be noted

## Footnote

The error is noted in the text.","отмечаться

## Footnote

Ошибка отмечается в тексте."
"# Translate:

to release

## Footnote

She learned to release her fears.","отпускать

## Footnote

Она научилась отпускать свои страхи."
"# Translate:

communism

## Footnote

He reads about communism.","коммунизм

## Footnote

Он читает о коммунизме."
"# Translate:

mm

## Footnote

""Mm, that tastes good.""","мм

## Footnote

Мм, это вкусно."
"# Translate:

underground

## Footnote

The underground station is cold.","подземный

## Footnote

Подземная станция холодная."
"# Translate:

whisker

## Footnote

The cat has a whisker.","ус

## Footnote

У кошки есть ус."
"# Translate:

pencil

## Footnote

I lost my pencil again.","карандаш

## Footnote

Я снова потерял свой карандаш."
"# Translate:

to fly out

## Footnote

I need to fly out tomorrow.","вылететь

## Footnote

Мне нужно вылететь завтра."
"# Translate:

to swear

## Footnote

He began to swear loudly.","ругаться

## Footnote

Он начал громко ругаться."
"# Translate:

hare

## Footnote

The hare ran through the field.","заяц

## Footnote

Заяц бежал через поле."
"# Translate:

to invest

## Footnote

They invest in the company.","вкладывать

## Footnote

Они вкладывают в компанию."
"# Translate:

lover

## Footnote

Her husband has a lover.","любовник

## Footnote

У её мужа есть любовник."
"# Translate:

extract

## Footnote

They extract oil from the earth.","извлечь

## Footnote

Они извлекают масло из земли."
"# Translate:

ridiculous

## Footnote

That idea is ridiculous.","нелепый

## Footnote

Эта идея нелепая."
"# Translate:

to please

## Footnote

I try to please my mother.","радовать

## Footnote

Я пытаюсь радовать свою мать."
"# Translate:

incorrectly

## Footnote

He answered the question incorrectly.","неправильно

## Footnote

Он ответил на вопрос неправильно."
"# Translate:

index

## Footnote

Check the book's index.","индекс

## Footnote

Проверьте индекс книги."
"# Translate:

princess

## Footnote

The princess wore a red dress.","принцесса

## Footnote

Принцесса носила красное платье."
"# Translate:

puddle

## Footnote

There is a puddle on the road.","лужа

## Footnote

На дороге есть лужа."
"# Translate:

chaos

## Footnote

The room was in chaos.","хаос

## Footnote

Комната была в хаосе."
"# Translate:

self-government

## Footnote

The city has self-government.","самоуправление

## Footnote

У города есть самоуправление."
"# Translate:

raw

## Footnote

The meat is raw.","сырой

## Footnote

Мясо сырое."
"# Translate:

tragic

## Footnote

His death was tragic.","трагический

## Footnote

Его смерть была трагической."
"# Translate:

psyche

## Footnote

He has a strong psyche.","психика

## Footnote

У него сильная психика."
"# Translate:

asphalt

## Footnote

The road is covered with asphalt.","асфальт

## Footnote

Дорога покрыта асфальтом."
"# Translate:

to be felt

## Footnote

Tension is felt in the room.","чувствоваться

## Footnote

Напряжение чувствуется в комнате."
"# Translate:

portal

## Footnote

The portal transported us instantly.","портал

## Footnote

Портал мгновенно перенёс нас."
"# Translate:

tightly

## Footnote

The lid sits tightly.","плотно

## Footnote

Крышка сидит плотно."
"# Translate:

to announce

## Footnote

They announce the winner.","объявлять

## Footnote

Они объявляют победителя."
"# Translate:

closely

## Footnote

They worked closely together on the project.","тесно

## Footnote

Они тесно работали вместе над проектом."
"# Translate:

infrastructure

## Footnote

The city's infrastructure needs improvement.","инфраструктура

## Footnote

Инфраструктура города нуждается в улучшении."
"# Translate:

session

## Footnote

The exam session starts tomorrow.","сессия

## Footnote

Сессия экзаменов начинается завтра."
"# Translate:

telegram

## Footnote

I received a telegram yesterday.","телеграмма

## Footnote

Я получил телеграмму вчера."
"# Translate:

ritual

## Footnote

Coffee is my daily ritual.","ритуал

## Footnote

Кофе - мой ритуал ежедневно."
"# Translate:

bravely

## Footnote

She bravely looked at her fear.","смело

## Footnote

Она смело смотрела на свой страх."
"# Translate:

eternity

## Footnote

Love felt like an eternity.","вечность

## Footnote

Любовь казалась вечностью."
"# Translate:

organizational

## Footnote

Organizational work is important for success.","организационный

## Footnote

Организационная работа важна для успеха."
"# Translate:

to glow

## Footnote

The stars began to glow softly.","светиться

## Footnote

Звезды начали мягко светиться."
"# Translate:

naive

## Footnote

She was naive to trust him.","наивный

## Footnote

Она была наивна, доверяя ему."
"# Translate:

to get acquainted

## Footnote

I need to get acquainted with the document.","ознакомиться

## Footnote

Мне нужно ознакомиться с документом."
"# Translate:

cognac

## Footnote

He drinks cognac slowly.","коньяк

## Footnote

Он медленно пьёт коньяк."
"# Translate:

deficit

## Footnote

The budget deficit keeps growing.","дефицит

## Footnote

Дефицит бюджета продолжает расти."
"# Translate:

bay

## Footnote

The bay was calm at dawn.","залив

## Footnote

Залив был спокойным на рассвете."
