Question,Answer
"# Translate:

mixture

## Footnote

The soup is a smooth mixture.","смесь

## Footnote

Суп - это гладкая смесь."
"# Translate:

potato

## Footnote

I have a potato in my garden.","картошка

## Footnote

У меня в саду есть картошка."
"# Translate:

melody

## Footnote

The melody sounds in my head.","мелодия

## Footnote

Мелодия звучит в моей голове."
"# Translate:

tasty

## Footnote

The soup looks very tasty.","вкусный

## Footnote

Суп выглядит очень вкусным."
"# Translate:

sixty

## Footnote

She turned sixty today.","шестьдесят

## Footnote

Ей исполнилось шестьдесят сегодня."
"# Translate:

mutter

## Footnote

She muttered a word.","пробормотать

## Footnote

Она пробормотала слово."
"# Translate:

radio station

## Footnote

I listen to that radio station every day.","радиостанция

## Footnote

Я слушаю эту радиостанцию каждый день."
"# Translate:

on foot

## Footnote

I go to the city on foot.","пешком

## Footnote

Я иду в город пешком."
"# Translate:

bureau

## Footnote

I contacted the bureau.","бюро

## Footnote

Я связался с бюро."
"# Translate:

irritate

## Footnote

Loud noises irritate me.","раздражать

## Footnote

Громкие звуки раздражают меня."
"# Translate:

collision

## Footnote

The collision was on the road.","столкновение

## Footnote

Столкновение было на дороге."
"# Translate:

ideological

## Footnote

Their question was ideological.","идеологический

## Footnote

Их вопрос был идеологическим."
"# Translate:

postpone

## Footnote

We postponed the meeting.","отложить

## Footnote

Мы отложили встречу."
"# Translate:

fine

## Footnote

He received a fine for speed.","штраф

## Footnote

Он получил штраф за скорость."
"# Translate:

Spanish

## Footnote

I learn Spanish this year.","испанский

## Footnote

Я учу испанский в этом году."
"# Translate:

torture

## Footnote

They torture him.","мучить

## Footnote

Они мучают его."
"# Translate:

addition

## Footnote

This text needs an addition.","дополнение

## Footnote

Этому тексту нужно дополнение."
"# Translate:

to obey

## Footnote

Soldiers obey the command.","подчиняться

## Footnote

Солдаты подчиняются команде."
"# Translate:

Volga

## Footnote

The Volga flows through the land.","Волга

## Footnote

Волга течёт через землю."
"# Translate:

healthcare

## Footnote

Healthcare is an important right.","здравоохранение

## Footnote

Здравоохранение - важное право."
"# Translate:

decisive

## Footnote

He takes a decisive step.","решительный

## Footnote

Он делает решительный шаг."
"# Translate:

outward

## Footnote

He looked outward at the horizon.","наружу

## Footnote

Он смотрел наружу на горизонт."
"# Translate:

lunar

## Footnote

The lunar landscape is beautiful.","лунный

## Footnote

Лунный пейзаж красивый."
"# Translate:

priority

## Footnote

Health is my top priority.","приоритет

## Footnote

Здоровье - мой главный приоритет."
"# Translate:

gasoline

## Footnote

The car needs more gasoline.","бензин

## Footnote

Машине нужно больше бензина."
"# Translate:

Leningrad

## Footnote

I visited Leningrad recently.","Ленинград

## Footnote

Я недавно посетил Ленинград."
"# Translate:

intervention

## Footnote

They want intervention now.","вмешательство

## Footnote

Они хотят вмешательства сейчас."
"# Translate:

grain

## Footnote

A grain is on the table.","зерно

## Footnote

Зерно лежит на столе."
"# Translate:

parking

## Footnote

Parking is always full.","стоянка

## Footnote

Стоянка всегда полная."
"# Translate:

shoes

## Footnote

I bought new shoes yesterday.","обувь

## Footnote

Вчера я купил новую обувь."
"# Translate:

anew

## Footnote

Let's start anew tomorrow.","заново

## Footnote

Давайте начнём заново завтра."
"# Translate:

inevitably

## Footnote

Winter inevitably follows autumn.","неизбежно

## Footnote

Зима неизбежно следует за осенью."
"# Translate:

indigenous

## Footnote

Indigenous people live on this land.","коренной

## Footnote

Коренной народ живёт на этой земле."
"# Translate:

demonstration

## Footnote

The demonstration goes through the city.","демонстрация

## Footnote

Демонстрация идёт через город."
"# Translate:

harmony

## Footnote

They lived in perfect harmony.","гармония

## Footnote

Они жили в идеальной гармонии."
"# Translate:

orientation

## Footnote

Orientation helps in work.","ориентация

## Footnote

Ориентация помогает в работе."
"# Translate:

module

## Footnote

The course includes five modules.","модуль

## Footnote

Курс включает пять модулей."
"# Translate:

to be subjected

## Footnote

They are subjected to the law.","подвергаться

## Footnote

Они подвергаются закону."
"# Translate:

to promise

## Footnote

I promised to come.","пообещать

## Footnote

Я пообещал прийти."
"# Translate:

everyday

## Footnote

Everyday work is complex.","повседневный

## Footnote

Повседневная работа сложная."
"# Translate:

mercy

## Footnote

She wants mercy.","милость

## Footnote

Она хочет милости."
"# Translate:

elementary

## Footnote

This question is elementary.","элементарный

## Footnote

Этот вопрос элементарный."
"# Translate:

analyze

## Footnote

We analyze the text thoroughly.","анализировать

## Footnote

Мы тщательно анализируем текст."
"# Translate:

interface

## Footnote

The software interface is simple.","интерфейс

## Footnote

Интерфейс программы простой."
"# Translate:

to encompass

## Footnote

The plan will encompass the whole region.","охватывать

## Footnote

План будет охватывать всю область."
"# Translate:

to press

## Footnote

Don't press the door.","давить

## Footnote

Не давите на дверь."
"# Translate:

intensification

## Footnote

We see intensification of the storm.","усиление

## Footnote

Мы видим усиление бури."
"# Translate:

unfaithful

## Footnote

He was unfaithful to her.","неверный

## Footnote

Он был неверен ей."
