Question,Answer
"# Translate:

строфа

## Footnote

Прочитай первую строфу.","stanza, verse

## Footnote

Read the first stanza."
"# Translate:

опека

## Footnote

Она получила опеку над ребёнком.","guardianship, custody

## Footnote

She was granted custody of the child."
"# Translate:

углубление

## Footnote

В стене есть углубление.","recess, indentation

## Footnote

There is a recess in the wall."
"# Translate:

трус

## Footnote

Он трус и всегда бежит.","coward

## Footnote

He is a coward and always runs."
"# Translate:

ронять

## Footnote

Он роняет стакан.","to drop

## Footnote

He drops the glass."
"# Translate:

мускул

## Footnote

У него сильные мускулы.","muscle

## Footnote

He has strong muscles."
"# Translate:

опровержение

## Footnote

Это полное опровержение.","refutation, denial

## Footnote

This is a complete refutation."
"# Translate:

подлец

## Footnote

Какой он подлец!","scoundrel, villain

## Footnote

What a scoundrel he is!"
"# Translate:

обеденный

## Footnote

Обеденный стол накрыт.","dining, lunchtime

## Footnote

The dining table is set."
"# Translate:

консульство

## Footnote

Я посетил консульство вчера.","consulate, consular office

## Footnote

I visited the consulate yesterday."
"# Translate:

этикетка

## Footnote

Прочитай этикетку на бутылке.","label, tag

## Footnote

Read the label on the bottle."
"# Translate:

пуск

## Footnote

Пуск ракеты завтра.","launch, start

## Footnote

The rocket launch is tomorrow."
"# Translate:

кислый

## Footnote

Лимон очень кислый.","sour

## Footnote

The lemon is very sour."
"# Translate:

виться

## Footnote

Дым может виться над крышей.","curl, coil

## Footnote

Smoke can curl above the roof."
"# Translate:

побояться

## Footnote

Он побоялся спросить.","to fear, to be afraid of

## Footnote

He was afraid to ask."
"# Translate:

психотерапия

## Footnote

Она начала психотерапию вчера.","psychotherapy

## Footnote

She started psychotherapy yesterday."
"# Translate:

дивиденд

## Footnote

Компания выплатила дивиденд.","dividend

## Footnote

The company paid a dividend."
"# Translate:

любящий

## Footnote

Она любящая мать.","loving, affectionate

## Footnote

She is a loving mother."
"# Translate:

закинуть

## Footnote

Он закинул мяч в корзину.","to toss

## Footnote

He tossed the ball into the basket."
"# Translate:

престарелый

## Footnote

Престарелый сосед живёт один.","elderly, aged

## Footnote

The elderly neighbor lives alone."
"# Translate:

перегородка

## Footnote

Между комнатами стоит перегородка.","partition, divider

## Footnote

There is a partition between the rooms."
"# Translate:

восхитительный

## Footnote

Какой восхитительный вечер!","delightful, wonderful

## Footnote

What a delightful evening!"
"# Translate:

завершаться

## Footnote

Встреча завершается в пять.","to end, to conclude

## Footnote

The meeting ends at five."
"# Translate:

губка

## Footnote

Вытри стол губкой.","sponge

## Footnote

Wipe the table with a sponge."
"# Translate:

инициировать

## Footnote

Мы инициируем проект завтра.","to initiate

## Footnote

We will initiate the project tomorrow."
"# Translate:

миниатюрный

## Footnote

Это миниатюрный домик.","miniature, tiny

## Footnote

This is a miniature house."
"# Translate:

неэффективный

## Footnote

Этот процесс неэффективный.","inefficient, ineffective

## Footnote

This process is inefficient."
"# Translate:

умница

## Footnote

Какая ты умница!","smart one, clever person

## Footnote

What a clever person you are!"
"# Translate:

перегрузка

## Footnote

Это перегрузка сервера.","overload

## Footnote

This is a server overload."
